row_key,ticker,company_name,industry,fiscal_year,fiscal_year_end,unit,total_assets,total_liabilities,equity,registered_capital,accumulated_loss,current_assets,current_liabilities,revenue_period_adjusted,gross_profit_period_adjusted,operating_profit_period_adjusted,net_income_period_adjusted,operating_cash_flow_period_adjusted,financial_expense_period_adjusted,leverage_ratio,current_ratio,roa_period_adjusted,roe_period_adjusted,equity_ratio,ocf_to_assets_period_adjusted,financial_expense_to_assets_period_adjusted,profit_margin_period_adjusted,operating_margin_period_adjusted,gross_margin_period_adjusted,net_margin_period_adjusted,financial_expense_to_revenue_period_adjusted,asset_turnover_period_adjusted,revenue_growth_period_adjusted,net_income_growth_period_adjusted,sales_growth_period_adjusted,accumulated_loss_to_capital_ratio,debt_to_equity,loss_dummy,equity_negative_dummy,distressed_target_reviewed,usable_for_model_flag,target_status_reviewed,distressed_flag_source_reviewed,data_quality_flag,audit_status_clean,statement_scope_status,non_12_month_period_flag,exclusion_flag,manual_review_required_clean,source_file,source_url,ocf_resolution_status,gross_profit_resolution_status
پرداخت|1395,پرداخت,به پرداخت ملت,رایانه و فعالیت‌های وابسته به آن / خدمات پرداخت,1395,1395/12/30,میلیون ریال,4939096.0,2713049.0,2226047.0,950000.0,0.0,1379534.0,1740249.0,4560200.0,1827012.0,1804281.0,1203949.0,1931648.0,-258662.0,0.5493007222374297,0.7927221909048647,0.24375897937598298,0.5408461726100123,0.4506992777625703,0.3910934308626518,-0.05237031230006463,0.26401232402087627,0.3956583044603307,0.40064295425639224,0.26401232402087627,-0.05672163501600807,0.9232863665739641,1.031998110681113,23.174214936918684,1.031998110681113,0.0,1.218774356516282,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,ok,audit_status_unknown,separate_or_parent_only_indicated,0,0,0,پرداخت_۱۳۹۵_۱۲_۳۰_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۵_۱۲_۳۰ (حسابرسی شده).xlsx,,observed_or_verified,observed_or_verified
پرداخت|1396,پرداخت,به پرداخت ملت,رایانه و فعالیت‌های وابسته به آن / خدمات پرداخت,1396,1396/12/29,میلیون ریال,7127692.0,3645026.0,3482666.0,950000.0,0.0,2989236.0,2834940.0,12878261.0,3283850.0,3212897.0,2329583.0,2931904.0,-243778.0,0.5113893810226368,1.054426548710026,0.3268355310526886,0.6689079572947851,0.4886106189773632,0.41133988393437876,-0.03420153396078282,0.1808926686607765,0.24948220881685812,0.254991725979152,0.1808926686607765,-0.018929419119553485,1.8067925774570506,1.8240561817464147,0.9349515635629084,1.8240561817464147,0.0,1.046619457622408,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,ok,audit_status_unknown,separate_or_parent_only_indicated,0,0,0,پرداخت_۱۳۹۶_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۶_۱۲_۲۹ (حسابرسی شده)(اصلاحیه).xlsx,,observed_or_verified,observed_or_verified
پرداخت|1397,پرداخت,به پرداخت ملت,رایانه و فعالیت‌های وابسته به آن / خدمات پرداخت,1397,1397/12/29,میلیون ریال,9660509.0,5355815.0,4304694.0,950000.0,0.0,3707383.0,4974959.0,16376006.0,3325014.0,2895848.0,2184028.0,3048247.0,-152769.0,0.554402982285923,0.7452087544842078,0.22607794268397244,0.5073596404297263,0.4455970177140769,0.31553689355291736,-0.015813763022217566,0.13336756227373145,0.17683481552217312,0.20304181617910985,0.13336756227373145,-0.009328831462323597,1.6951493963723858,0.27160072311005345,-0.062481139328369066,0.27160072311005345,0.0,1.24418019027601,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,auditor_opinion_not_embedded_in_source,audit_status_unknown,separate_or_parent_only_indicated,0,0,0,پرداخت_۱۳۹۷_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۷_۱۲_۲۹ (حسابرسی شده).xlsx,,observed_or_verified,observed_or_verified
پرداخت|1398,پرداخت,به پرداخت ملت,رایانه و فعالیت‌های وابسته به آن / خدمات پرداخت,1398,1398/12/29,میلیون ریال,10604065.0,5255177.0,5348888.0,1450000.0,0.0,5849489.0,5155061.0,20803817.0,4337533.0,3906260.0,3008944.0,3211868.0,-228282.0,0.4955813643164202,1.134708008304848,0.2837538245946248,0.5625363626981907,0.5044186356835798,0.30289025953726234,-0.0215277820345311,0.14463422745931673,0.18776650457942407,0.20849697918415644,0.14463422745931673,-0.010973082487699253,1.9618718859229927,0.2703840606799973,0.3777039488504726,0.2703840606799973,0.0,0.982480283752436,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,auditor_opinion_not_embedded_in_source,audit_status_unknown,separate_or_parent_only_indicated,0,0,0,پرداخت_۱۳۹۸_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۸_۱۲_۲۹ (حسابرسی شده).xlsx,,observed_or_verified,observed_or_verified
پرداخت|1399,پرداخت,به پرداخت ملت,رایانه و فعالیت‌های وابسته به آن / خدمات پرداخت,1399,1399/12/30,میلیون ریال,13717928.0,6371888.0,7346040.0,3000000.0,0.0,9170807.0,6240613.0,26983601.0,5819993.0,5314275.0,4334623.0,5173969.0,-88333.0,0.4644934716088319,1.46953624587841,0.3159823407733296,0.5900625370948157,0.5355065283911681,0.3771684032748969,-0.006439237762437593,0.16063916005873344,0.19694461832577498,0.21568629776285234,0.16063916005873344,-0.003273580868617202,1.967031828713491,0.29705048837912773,0.4405794856933197,0.29705048837912773,0.0,0.8673908663715417,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,auditor_opinion_not_embedded_in_source,audit_status_unknown,separate_or_parent_only_indicated,0,0,0,پرداخت_۱۳۹۹_۱۲_۳۰_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۹_۱۲_۳۰ (حسابرسی شده).xlsx,,observed_or_verified,observed_or_verified
پرداخت|1400,پرداخت,به پرداخت ملت,رایانه و فعالیت‌های وابسته به آن / خدمات پرداخت,1400,1400/12/29,میلیون ریال,15882155.0,6915451.0,8966704.0,3000000.0,0.0,10795650.0,6723902.0,30585926.0,6646984.0,6013613.0,5007654.0,5413809.0,-29118.0,0.4354227118423161,1.605563257763126,0.3153006629138174,0.5584720985548313,0.5645772881576839,0.3408737038519017,-0.0018333784048827127,0.16372412592641467,0.19661373011887887,0.2173216531028029,0.16372412592641467,-0.0009520064882129121,1.9258045271564217,0.1335005287100117,0.15526863581907815,0.1335005287100117,0.0,0.7712366773788897,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,user_confirmed_correct_source,audit_status_unknown,separate_or_parent_only_indicated,0,0,0,635bc590-aec2-4a6d-85f4-e30c36932220.xls,,observed_or_verified,observed_or_verified
پرداخت|1401,پرداخت,به پرداخت ملت,رایانه و فعالیت‌های وابسته به آن / خدمات پرداخت,1401,1401/09/30,میلیون ریال,19678100.0,7684615.0,11993485.0,8000000.0,0.0,10098842.0,7298982.0,35196058.666666664,6592856.0,5952120.0,4791708.0,7628502.666666666,-40000.0,0.3905161067379473,1.383595958998118,0.2435046066439341,0.3995259092749105,0.6094838932620528,0.3876645949896924,-0.002032716573246401,0.13614331210721928,0.1691132537415932,0.18731801939641424,0.13614331210721928,-0.0011364908889040758,1.7885902941171488,0.1507272549690555,-0.04312318702530167,0.1507272549690555,0.0,0.640732447658041,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,user_confirmed_correct_source,audit_status_unknown,separate_or_parent_only_indicated,1,0,0,a6613192-0418-431b-9c0a-1fcd3f60c8c0.xls,,observed_or_verified,observed_or_verified
پرداخت|1402,پرداخت,به پرداخت ملت,رایانه و فعالیت‌های وابسته به آن / خدمات پرداخت,1402,1402/09/30,میلیون ریال,30246444.0,16094618.0,14151826.0,8000000.0,0.0,12520030.0,15599165.0,41863245.0,7276318.0,6160567.0,4614341.0,9309511.0,-283192.0,0.5321160398227309,0.8026089858014837,0.15255813212290345,0.32605976076868104,0.4678839601772691,0.30778861144801023,-0.009362819642533847,0.11022415964170958,0.14715932794985195,0.1738116096829092,0.11022415964170958,-0.006764692990235229,1.3840716283871255,0.18942991306147772,-0.03701540244105025,0.18942991306147772,0.0,1.137282072292296,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,user_confirmed_correct_source,audit_status_unknown,separate_or_parent_only_indicated,0,0,0,a6613192-0418-431b-9c0a-1fcd3f60c8c0.xls,,observed_or_verified,observed_or_verified
پارس|1396,پارس,شرکت پتروشیمی پارس,محصولات شیمیایی,1396,1396/12/29,میلیون ریال,52268040.0,14355729.0,37912311.0,6000000.0,0.0,43723877.0,14060957.0,66596612.0,20863766.0,19524479.0,30500959.0,17277065.0,0.0,0.2746559656723305,3.109594674103619,0.5835489335356749,0.8045133149493313,0.7253440343276695,0.33054740525950466,0.0,0.4579956559952329,0.29317525942611017,0.3132856968759912,0.4579956559952329,0.0,1.274136393865161,,,,0.0,0.3786561309860536,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,ok,audited_indicated,separate_or_parent_only_indicated,0,1,1,پارس_1396_12_29_اصلاحیه_حسابرسی‌شده.xls,,observed_or_verified,observed_or_verified
پارس|1397,پارس,شرکت پتروشیمی پارس,محصولات شیمیایی,1397,1397/12/29,میلیون ریال,90443400.0,22053451.0,68389949.0,6000000.0,0.0,82375815.0,21702335.0,95765540.0,30572667.0,41205743.0,58977638.0,14431219.0,0.0,0.2438370406243021,3.795712074299839,0.6520944369627856,0.8623728904959411,0.756162959375698,0.15956077502614896,0.0,0.6158544921273351,0.43027735237539516,0.3192449705812759,0.6158544921273351,0.0,1.0588449792909156,0.43799417303691063,0.9336322507105432,0.43799417303691063,0.0,0.3224662588942712,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,auditor_opinion_missing,audited_indicated,separate_or_parent_only_indicated,0,0,0,پارس_1397_12_29_حسابرسی‌شده_html.xls,,observed_or_verified,observed_or_verified
پارس|1398,پارس,شرکت پتروشیمی پارس,محصولات شیمیایی,1398,1398/12/29,میلیون ریال,105720401.0,33491273.0,72229128.0,6000000.0,0.0,97888177.0,33060878.0,154276682.0,42189693.0,43140668.0,59639179.0,46322449.0,0.0,0.3167910136852394,2.960846260646798,0.5641217630266083,0.825694296074016,0.6832089863147606,0.4381599820076354,0.0,0.38657286523701617,0.2796318111119346,0.273467723398407,0.38657286523701617,0.0,1.4592896029594136,0.6109832618288374,0.011216810683398342,0.6109832618288374,0.0,0.4636809819993951,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,auditor_opinion_missing,audited_indicated,separate_or_parent_only_indicated,0,0,0,پارس_1398_12_29_حسابرسی‌شده_html.xls,,observed_or_verified,observed_or_verified
پارس|1399,پارس,شرکت پتروشیمی پارس,محصولات شیمیایی,1399,1399/12/30,میلیون ریال,213289855.0,75837352.0,137452503.0,6000000.0,0.0,205302100.0,75256475.0,263690661.0,75449154.0,104199090.0,122223375.0,89978713.0,0.0,0.3555600523053476,2.728032371965336,0.5730388583179449,0.8892044330396807,0.6444399476946524,0.42186119447640863,0.0,0.4635104426394532,0.3951565429160193,0.28612751666620456,0.4635104426394532,0.0,1.2363019375675417,0.7092061974731865,1.0493805758124202,0.7092061974731865,0.0,0.5517349654956811,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,auditor_opinion_missing,audited_indicated,separate_or_parent_only_indicated,0,0,0,پارس_1399_12_30_حسابرسی‌شده_html.xls,,observed_or_verified,observed_or_verified
پارس|1400,پارس,شرکت پتروشیمی پارس,محصولات شیمیایی,1400,1400/12/29,میلیون ریال,765719638.0,117760054.0,647959584.0,476049077.0,0.0,287476667.0,116960755.0,452247813.0,106227337.0,138259411.0,160458004.0,67242814.0,0.0,0.1537900403176025,2.457889973435961,0.20955189868070223,0.2476358216811251,0.8462099596823975,0.08781649400508126,0.0,0.35480106124913424,0.3057160411298661,0.23488745317603116,0.35480106124913424,0.0,0.5906180154674314,0.7150695109372872,0.3128258322109007,0.7150695109372872,0.0,0.1817398135745454,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,auditor_opinion_missing,audited_indicated,separate_or_parent_only_indicated,0,0,0,پارس_1400_12_29_حسابرسی‌شده_html.xls,,observed_or_verified,observed_or_verified
پارس|1401,پارس,شرکت پتروشیمی پارس,محصولات شیمیایی,1401,1401/12/29,میلیون ریال,815600987.0,150937556.0,664663431.0,476049076.0,0.0,335087349.0,149456140.0,515952377.0,114019284.0,133247952.0,145237098.0,59607367.0,0.0,0.1850629884046474,2.242044716262577,0.17807371535218605,0.2185122442820237,0.8149370115953526,0.07308398095403482,0.0,0.28149322393760384,0.25825630027090657,0.22098800021615173,0.28149322393760384,0.0,0.6326039144432767,0.1408620720074107,-0.09485912588068839,0.1408620720074107,0.0,0.2270887022818621,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,auditor_opinion_missing,audited_indicated,separate_or_parent_only_indicated,0,0,0,پارس_1401_12_29_حسابرسی‌شده_html.xls,,observed_or_verified,observed_or_verified
پارس|1402,پارس,شرکت پتروشیمی پارس,محصولات شیمیایی,1402,1402/12/29,میلیون ریال,869835504.0,195551604.0,674283900.0,476049076.0,0.0,376731728.0,193077678.0,643708213.0,139941882.0,114096574.0,133393229.0,75155377.0,0.0,0.2248144656095803,1.951192555775402,0.15335454621774094,0.197829473608965,0.7751855343904196,0.08640182730457965,0.0,0.20722623434975498,0.17724890205805094,0.21739955957343052,0.20722623434975498,0.0,0.7400344203471373,0.24761168219213378,-0.0815485104225919,0.24761168219213378,0.0,0.2900137523675116,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,auditor_opinion_missing,audited_indicated,separate_or_parent_only_indicated,0,0,0,پارس_1402_12_29_حسابرسی‌شده_html.xls,,observed_or_verified,observed_or_verified
پدرخش|1399,پدرخش,شرکت تولیدی و صنعتی درخشان تهران,نامشخص در فایل ارسالی,1399,1399/12/30,میلیون ریال,737885.0,194098.0,543787.0,153000.0,0.0,711818.0,191037.0,797620.0,169845.0,148961.0,397734.0,31602.0,-7237.0,0.2630464096708837,3.72607400660605,0.5390189528178511,0.7314150577340025,0.7369535903291163,0.04282781192191195,-0.009807761372029516,0.49865098668538904,0.18675685163361,0.21293974574358718,0.49865098668538904,-0.009073242897620421,1.0809543492549651,0.6243549379070459,2.620404336467654,0.6243549379070459,0.0,0.3569375509160756,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,,audited_indicated,separate_or_parent_only_indicated,0,0,0,پدرخش_۱۳۹۹_۱۲_۳۰_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۹_۱۲_۳۰ (حسابرسی شده).xlsx,,observed_or_verified,observed_or_verified
پدرخش|1400,پدرخش,شرکت تولیدی و صنعتی درخشان تهران,نامشخص در فایل ارسالی,1400,1400/12/29,میلیون ریال,836381.0,297433.0,538948.0,428400.0,0.0,807386.0,293804.0,1003121.0,84122.0,55174.0,74646.0,-224734.0,-10026.0,0.3556190300831798,2.748042912962383,0.08924879929123211,0.13850315800411173,0.6443809699168203,-0.2686981172456094,-0.01198735982763836,0.07441375467166972,0.05500233770402574,0.0838602720908046,0.07441375467166972,-0.009994806209819155,1.1993589046140456,0.2576427371430004,-0.8123218030140748,0.2576427371430004,0.0,0.5518769899879024,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,,audited_indicated,separate_or_parent_only_indicated,0,0,0,پدرخش_۱۴۰۰_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۰_۱۲_۲۹ (حسابرسی شده).xlsx,,observed_or_verified,observed_or_verified
پدرخش|1401,پدرخش,تولیدی و صنعتی درخشان تهران,نامشخص در فایل ارسالی,1401,1401/12/29,میلیون ریال,991833.0,205502.0,786331.0,500000.0,0.0,954287.0,199495.0,1304813.0,307817.0,265502.0,256357.0,166724.0,-17227.0,0.2071941546611173,4.783513371262438,0.25846790739973363,0.3260166520205868,0.7928058453388827,0.16809684694903276,-0.017368851409461067,0.19647029880910138,0.20347896595144285,0.23590890035583642,0.19647029880910138,-0.013202658158678677,1.3155571552872307,0.3007533487984002,2.4343032446480724,0.3007533487984002,0.0,0.2613428696058022,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,source_replaced_pderakhsh_uploaded_pdf; user_confirmed_correct_source; full_numeric_tables_extracted; operating_profit_1402_completed; ratios_not_recomputed; article_141_rule_unchanged,user_confirmed_audited,separate,0,0,0,Archive(12).zip: ستون تجدید ارائه‌شده 1401/12/29 در گزارش حسابرسی‌شده 1402,,observed_or_verified,observed_or_verified
پدرخش|1402,پدرخش,تولیدی و صنعتی درخشان تهران,نامشخص در فایل ارسالی,1402,1402/12/29,میلیون ریال,1301968.0,227473.0,1074495.0,700000.0,0.0,1257462.0,224547.0,1365276.0,412608.0,343605.0,343335.0,-2041.0,-7201.0,0.1747147395327689,5.599994655907227,0.2637046379020068,0.3195315008445828,0.8252852604672312,-0.0015676268541162301,-0.005530857901269463,0.25147662450669317,0.251674386717411,0.3022158157031985,0.25147662450669317,-0.005274391405107832,1.0486248509948017,0.04633844083405055,0.33928466942583974,0.04633844083405055,0.0,0.2117022415181085,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,source_replaced_pderakhsh_uploaded_pdf; user_confirmed_correct_source; full_numeric_tables_extracted; operating_profit_1402_completed; ratios_not_recomputed; article_141_rule_unchanged,user_confirmed_audited,separate,0,0,0,Archive(12).zip: ستون 1402/12/29 حسابرسی‌شده,,observed_or_verified,observed_or_verified
پی‌پاد|1395,پی‌پاد,پرداخت الکترونیک پاسارگاد,رایانه و فعالیت‌های وابسته به آن / خدمات پرداخت,1395,1395/12/30,میلیون ریال,2302758.0,1443579.0,859179.0,750000.0,0.0,662761.0,876362.0,2015260.0,430651.0,278209.0,52500.0,862113.0,-222476.0,0.626891319018325,0.7562639639783559,0.022798748283579952,0.06110484543965809,0.373108680981675,0.3743828053143231,-0.09661284425024254,0.026051229121800662,0.1380511695761341,0.2136950070958586,0.026051229121800662,-0.11039568095431855,0.8751505803041396,,,,0.0,1.680184222379737,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,from_comparative_column;auditor_opinion_not_embedded_in_source,audited_indicated,separate_or_parent_only_indicated,0,0,0,پي پاد_۱۳۹۶_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۶_۱۲_۲۹ (حسابرسی شده).xlsx,,observed_or_verified,observed_or_verified
پی‌پاد|1396,پی‌پاد,پرداخت الکترونیک پاسارگاد,رایانه و فعالیت‌های وابسته به آن / خدمات پرداخت,1396,1396/12/29,میلیون ریال,2228608.0,1190059.0,1038549.0,1000000.0,0.0,715070.0,804341.0,2156323.0,328903.0,199976.0,16620.0,484569.0,-187999.0,0.5339920703865373,0.8890134905469198,0.007457569927057608,0.01600309662808399,0.4660079296134628,0.21743123958991442,-0.08435714131870657,0.007707565146779958,0.09273935305610523,0.1525295607383495,0.007707565146779958,-0.08718499037481861,0.9675649553443225,0.06999741968778223,-0.6834285714285714,0.06999741968778223,0.0,1.145886231655897,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,auditor_opinion_not_embedded_in_source,audited_indicated,separate_or_parent_only_indicated,0,0,0,پي پاد_۱۳۹۶_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۶_۱۲_۲۹ (حسابرسی شده).xlsx,,observed_or_verified,observed_or_verified
پی‌پاد|1397,پی‌پاد,پرداخت الکترونیک پاسارگاد,رایانه و فعالیت‌های وابسته به آن / خدمات پرداخت,1397,1397/12/29,میلیون ریال,3694598.0,2573481.0,1121117.0,1000000.0,0.0,1358188.0,2384981.0,2863548.0,452983.0,246271.0,84230.0,1031504.0,-128329.0,0.6965523718683332,0.5694753962400539,0.02279815016410446,0.07513042795711777,0.3034476281316668,0.2791924858942705,-0.03473422548271828,0.029414558442882745,0.08600205060295829,0.1581894209561006,0.029414558442882745,-0.044814684440421464,0.7750634845793778,0.32797730210177234,4.067990373044525,0.32797730210177234,0.0,2.295461579835111,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,auditor_opinion_not_embedded_in_source,audited_indicated,separate_or_parent_only_indicated,0,0,0,پي پاد_۱۳۹۷_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۷_۱۲_۲۹ (حسابرسی شده).xlsx,,observed_or_verified,observed_or_verified
پی‌پاد|1398,پی‌پاد,پرداخت الکترونیک پاسارگاد,رایانه و فعالیت‌های وابسته به آن / خدمات پرداخت,1398,1398/12/29,میلیون ریال,4779443.0,2562619.0,2216824.0,1000000.0,0.0,1932690.0,1367141.0,3303311.0,660539.0,467270.0,233707.0,539893.0,-163182.0,0.5361752405039667,1.413672766744615,0.04889837581492237,0.10542424657979163,0.4638247594960333,0.11296148944552743,-0.034142472250427505,0.07074931788136206,0.14145504313702223,0.19996270408689948,0.07074931788136206,-0.049399526717284564,0.6911497846087923,0.153572770562952,1.7746289920455895,0.153572770562952,0.0,1.155986672825628,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,auditor_opinion_not_embedded_in_source,audited_indicated,separate_or_parent_only_indicated,0,0,0,پي پاد_۱۳۹۸_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۸_۱۲_۲۹ (حسابرسی شده).xlsx,,observed_or_verified,observed_or_verified
پی‌پاد|1399,پی‌پاد,پرداخت الکترونیک پاسارگاد,رایانه و فعالیت‌های وابسته به آن / خدمات پرداخت,1399,1399/12/30,میلیون ریال,6315742.0,3637736.0,2678006.0,2000000.0,0.0,3021557.0,2705879.0,9370366.0,1294526.0,980771.0,623183.0,1488914.0,-236048.0,0.5759791961102908,1.116663753257259,0.09867138334656482,0.23270410895270585,0.4240208038897093,0.23574648869444,-0.037374547598682785,0.06650572667065513,0.10466730968672942,0.1381510604815223,0.06650572667065513,-0.02519090502975017,1.4836524354541398,1.8366587342215128,1.6665140539222187,1.8366587342215128,0.0,1.358374850541784,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,user_confirmed_correct_source,user_confirmed_correct_source,user_confirmed_correct_source,0,0,0,پي پاد_۱۴۰۰_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۰_۱۲_۲۹ (حسابرسی شده).xlsx,,observed_or_verified,observed_or_verified
پی‌پاد|1400,پی‌پاد,پرداخت الکترونیک پاسارگاد,رایانه و فعالیت‌های وابسته به آن / خدمات پرداخت,1400,1400/12/29,میلیون ریال,9378155.0,4771142.0,4607013.0,3000000.0,0.0,5288853.0,4026254.0,24014059.0,2640270.0,2117165.0,1529007.0,1978139.0,-227078.0,0.5087506017974751,1.313591492240678,0.16303921187056516,0.331886842950085,0.4912493982025249,0.2109305081863117,-0.024213504681891054,0.06367132686731551,0.08816356285291045,0.10994684405497629,0.06367132686731551,-0.009456044061522461,2.5606378866632085,1.5627663850056657,1.4535441435340823,1.5627663850056657,0.0,1.035625903378176,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,user_confirmed_correct_source,user_confirmed_correct_source,user_confirmed_correct_source,0,0,0,پي پاد_۱۴۰۰_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۰_۱۲_۲۹ (حسابرسی شده).xlsx,,observed_or_verified,observed_or_verified
پی‌پاد|1401,پی‌پاد,پرداخت الکترونیک پاسارگاد,رایانه و فعالیت‌های وابسته به آن / خدمات پرداخت,1401,1401/09/30,میلیون ریال,12864264.0,7491186.0,5373078.0,3000000.0,0.0,6381148.0,6833713.0,36342665.33333333,4611513.333333333,3730621.333333333,2861418.6666666665,4323772.0,-168477.3333333333,0.5823252694440972,0.9337746551545258,0.22243158774312052,0.5325473902792155,0.4176747305559028,0.33610721919264097,-0.013096538856271397,0.07873441973564295,0.10265128600547699,0.1268897944340828,0.07873441973564295,-0.004635800148064723,2.825087026613674,0.5133911902745525,0.8714228690036517,0.5133911902745525,0.0,1.39420756594265,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,user_confirmed_correct_source,user_confirmed_correct_source,user_confirmed_correct_source,1,0,0,پي پاد_۱۴۰۲_۰۹_۳۰_consolidated_ن-۱۰_صورت‌های مالی تلفیقی سال مالی منتهی به ۱۴۰۲_۰۹_۳۰ (حسابرسی شده)(اصلاحیه).xlsx,,observed_or_verified,observed_or_verified
پی‌پاد|1402,پی‌پاد,پرداخت الکترونیک پاسارگاد,رایانه و فعالیت‌های وابسته به آن / خدمات پرداخت,1402,1402/09/30,میلیون ریال,20398033.0,12115487.0,8282546.0,3000000.0,0.0,8649018.0,10630411.0,62095858.666666664,8237748.0,6722164.0,5079290.666666666,7977952.0,-500398.6666666666,0.5939536915152555,0.8136108754402817,0.24900884642488155,0.6132523340850344,0.4060463084847446,0.39111379023653897,-0.024531711791360798,0.08179757516411078,0.10825462670682881,0.1326617938278396,0.08179757516411078,-0.008058486949231653,3.044208167849648,0.7086214810368524,0.7750952441306502,0.7086214810368524,0.0,1.462773282514821,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,user_confirmed_correct_source,user_confirmed_correct_source,user_confirmed_correct_source,1,0,0,پي پاد_۱۴۰۲_۰۹_۳۰_consolidated_ن-۱۰_صورت‌های مالی تلفیقی سال مالی منتهی به ۱۴۰۲_۰۹_۳۰ (حسابرسی شده)(اصلاحیه).xlsx,,observed_or_verified,observed_or_verified
پلاسک|1399,پلاسک,کارخانجات پلاسکوکار سایپا,محصولات پلاستیکی,1399,1399/12/30,میلیون ریال,3376463.0,2674055.0,702408.0,913939.0,212229.0,2403924.0,2332556.0,7190685.0,823234.0,159065.0,154426.0,67370.0,-11742.0,0.7919692885720945,1.030596478712622,0.0457360261314873,0.21985227958679285,0.2080307114279055,0.019952832298177115,-0.003477603634335694,0.021475839923456527,0.022120980129153204,0.11448617204063312,0.021475839923456527,-0.0016329459571654162,2.1296501694228547,0.40671300095682583,28.43400248712027,0.40671300095682583,0.232213528474001,3.806982551451578,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,,audited_indicated,separate_or_parent_only_indicated,0,0,0,پلاسك_۱۳۹۹_۱۲_۳۰_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۹_۱۲_۳۰ (حسابرسی شده).xlsx,,observed_or_verified,observed_or_verified
پلاسک|1400,پلاسک,کارخانجات پلاسکوکار سایپا,محصولات پلاستیکی,1400,1400/12/29,میلیون ریال,4884957.0,3650774.0,1234183.0,1460188.0,235881.0,3396079.0,3160407.0,14017209.0,1115418.0,13738.0,8419.0,91445.0,-9619.0,0.7473502837384239,1.074570142389888,0.0017234542699147608,0.006821516744275362,0.2526497162615761,0.018719714421232367,-0.0019691063810797107,0.0006006188535820504,0.0009800809847381174,0.07957489968224059,0.0006006188535820504,-0.0006862279074243667,2.869464152908613,0.9493565633872155,-0.9454819784233225,0.9493565633872155,0.1615415275293318,2.958049170990039,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,,audited_indicated,separate_or_parent_only_indicated,0,0,0,پلاسك_۱۴۰۰_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۰_۱۲_۲۹ (حسابرسی شده).xlsx,,observed_or_verified,observed_or_verified
