sample_design,ticker,fiscal_year_t,target_year,predictor_row_key_t,dataset_split,temporal_folds,pair_cutoff_date,required_window_retrieval_start,required_window_end_max_strictly_before_cutoff,equity_return_window,realized_volatility,amihud_illiquidity,missing_price_day_count,zero_traded_value_day_count,usable_daily_return_count,usable_amihud_day_count,m2_value_status
main_rule_a_primary,غبهنوش,1393,1394,غبهنوش|1393,development,fold1_train;fold2_train,2015-07-20,2014-06-19,2015-07-19,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,غدام,1393,1394,غدام|1393,development,fold1_train;fold2_train,2015-04-19,2014-03-19,2015-04-18,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,غسالم,1393,1394,غسالم|1393,development,fold1_train;fold2_train,2015-07-20,2014-06-19,2015-07-19,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,غشان,1393,1394,غشان|1393,development,fold1_train;fold2_train,2015-07-20,2014-06-19,2015-07-19,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,غشهد,1393,1394,غشهد|1393,development,fold1_train;fold2_train,2015-07-20,2014-06-19,2015-07-19,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,غنوش,1393,1394,غنوش|1393,development,fold1_train;fold2_train,2015-07-20,2014-06-19,2015-07-19,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,غگل,1393,1394,غگل|1393,development,fold1_train;fold2_train,2015-01-20,2013-12-20,2015-01-19,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,فاذر,1393,1394,فاذر|1393,development,fold1_train;fold2_train,2015-07-20,2014-06-19,2015-07-19,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,فایرا,1393,1394,فایرا|1393,development,fold1_train;fold2_train,2015-07-20,2014-06-19,2015-07-19,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,فباهنر,1393,1394,فباهنر|1393,development,fold1_train;fold2_train,2015-07-20,2014-06-19,2015-07-19,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,فجام,1393,1394,فجام|1393,development,fold1_train;fold2_train,2015-07-20,2014-06-19,2015-07-19,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,فجر,1393,1394,فجر|1393,development,fold1_train;fold2_train,2015-07-20,2014-06-19,2015-07-19,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,فخوز,1393,1394,فخوز|1393,development,fold1_train;fold2_train,2015-07-20,2014-06-19,2015-07-19,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,فرآور,1393,1394,فرآور|1393,development,fold1_train;fold2_train,2015-07-20,2014-06-19,2015-07-19,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,فسرب,1393,1394,فسرب|1393,development,fold1_train;fold2_train,2015-07-20,2014-06-19,2015-07-19,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,فسپا,1393,1394,فسپا|1393,development,fold1_train;fold2_train,2015-07-20,2014-06-19,2015-07-19,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,فمراد,1393,1394,فمراد|1393,development,fold1_train;fold2_train,2015-07-20,2014-06-19,2015-07-19,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,فملی,1393,1394,فملی|1393,development,fold1_train;fold2_train,2015-07-20,2014-06-19,2015-07-19,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,فنورد,1393,1394,فنورد|1393,development,fold1_train;fold2_train,2015-07-20,2014-06-19,2015-07-19,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,فولاژ,1393,1394,فولاژ|1393,development,fold1_train;fold2_train,2015-07-20,2014-06-19,2015-07-19,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,فپنتا,1393,1394,فپنتا|1393,development,fold1_train;fold2_train,2015-07-20,2014-06-19,2015-07-19,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,لابسا,1393,1394,لابسا|1393,development,fold1_train;fold2_train,2015-07-20,2014-06-19,2015-07-19,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,لبوتان,1393,1394,لبوتان|1393,development,fold1_train;fold2_train,2015-07-20,2014-06-19,2015-07-19,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,لخزر,1393,1394,لخزر|1393,development,fold1_train;fold2_train,2015-07-20,2014-06-19,2015-07-19,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,لسرما,1393,1394,لسرما|1393,development,fold1_train;fold2_train,2015-07-20,2014-06-19,2015-07-19,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,پدرخش,1393,1394,پدرخش|1393,development,fold1_train;fold2_train,2015-07-20,2014-06-19,2015-07-19,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,پسهند,1393,1394,پسهند|1393,development,fold1_train;fold2_train,2015-07-20,2014-06-19,2015-07-19,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,پلاسک,1393,1394,پلاسک|1393,development,fold1_train;fold2_train,2015-07-20,2014-06-19,2015-07-19,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,چافست,1393,1394,چافست|1393,development,fold1_train;fold2_train,2015-01-20,2013-12-20,2015-01-19,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,چکارن,1393,1394,چکارن|1393,development,fold1_train;fold2_train,2015-07-20,2014-06-19,2015-07-19,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,کبافق,1393,1394,کبافق|1393,development,fold1_train;fold2_train,2015-07-20,2014-06-19,2015-07-19,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,کرازی,1393,1394,کرازی|1393,development,fold1_train;fold2_train,2015-07-20,2014-06-19,2015-07-19,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,کفرا,1393,1394,کفرا|1393,development,fold1_train;fold2_train,2015-07-20,2014-06-19,2015-07-19,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,کفپارس,1393,1394,کفپارس|1393,development,fold1_train;fold2_train,2015-04-19,2014-03-19,2015-04-18,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,کهمدا,1393,1394,کهمدا|1393,development,fold1_train;fold2_train,2014-10-22,2013-09-21,2014-10-21,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,کگاز,1393,1394,کگاز|1393,development,fold1_train;fold2_train,2015-07-20,2014-06-19,2015-07-19,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,کگل,1393,1394,کگل|1393,development,fold1_train;fold2_train,2015-07-20,2014-06-19,2015-07-19,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,بالبر,1394,1395,بالبر|1394,development,fold1_train;fold2_train,2016-01-20,2014-12-20,2016-01-19,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,بترانس,1394,1395,بترانس|1394,development,fold1_train;fold2_train,2016-07-19,2015-06-18,2016-07-18,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,بموتو,1394,1395,بموتو|1394,development,fold1_train;fold2_train,2016-01-20,2014-12-20,2016-01-19,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,بکاب,1394,1395,بکاب|1394,development,fold1_train;fold2_train,2016-01-20,2014-12-20,2016-01-19,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,بکام,1394,1395,بکام|1394,development,fold1_train;fold2_train,2016-07-19,2015-06-18,2016-07-18,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,تپمپی,1394,1395,تپمپی|1394,development,fold1_train;fold2_train,2015-10-22,2014-09-21,2015-10-21,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,تکمبا,1394,1395,تکمبا|1394,development,fold1_train;fold2_train,2016-07-19,2015-06-18,2016-07-18,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,ثشرق,1394,1395,ثشرق|1394,development,fold1_train;fold2_train,2016-01-20,2014-12-20,2016-01-19,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,ثنوسا,1394,1395,ثنوسا|1394,development,fold1_train;fold2_train,2016-01-20,2014-12-20,2016-01-19,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,جم,1394,1395,جم|1394,development,fold1_train;fold2_train,2016-07-19,2015-06-18,2016-07-18,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,حپترو,1394,1395,حپترو|1394,development,fold1_train;fold2_train,2016-07-19,2015-06-18,2016-07-18,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,حکشتی,1394,1395,حکشتی|1394,development,fold1_train;fold2_train,2015-10-22,2014-09-21,2015-10-21,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,خاذین,1394,1395,خاذین|1394,development,fold1_train;fold2_train,2016-07-19,2015-06-18,2016-07-18,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,خبهمن,1394,1395,خبهمن|1394,development,fold1_train;fold2_train,2016-07-19,2015-06-18,2016-07-18,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,ختوقا,1394,1395,ختوقا|1394,development,fold1_train;fold2_train,2016-07-19,2015-06-18,2016-07-18,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,خرینگ,1394,1395,خرینگ|1394,development,fold1_train;fold2_train,2016-07-19,2015-06-18,2016-07-18,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,خمحور,1394,1395,خمحور|1394,development,fold1_train;fold2_train,2016-07-19,2015-06-18,2016-07-18,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,خمهر,1394,1395,خمهر|1394,development,fold1_train;fold2_train,2016-07-19,2015-06-18,2016-07-18,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,خنصیر,1394,1395,خنصیر|1394,development,fold1_train;fold2_train,2016-07-19,2015-06-18,2016-07-18,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,خوساز,1394,1395,خوساز|1394,development,fold1_train;fold2_train,2016-07-19,2015-06-18,2016-07-18,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,خچرخش,1394,1395,خچرخش|1394,development,fold1_train;fold2_train,2016-07-19,2015-06-18,2016-07-18,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,خکمک,1394,1395,خکمک|1394,development,fold1_train;fold2_train,2016-07-19,2015-06-18,2016-07-18,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,ددام,1394,1395,ددام|1394,development,fold1_train;fold2_train,2016-07-19,2015-06-18,2016-07-18,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,دروز,1394,1395,دروز|1394,development,fold1_train;fold2_train,2016-07-19,2015-06-18,2016-07-18,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,دسبحا,1394,1395,دسبحا|1394,development,fold1_train;fold2_train,2016-07-19,2015-06-18,2016-07-18,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,دسینا,1394,1395,دسینا|1394,development,fold1_train;fold2_train,2016-07-19,2015-06-18,2016-07-18,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,دشیمی,1394,1395,دشیمی|1394,development,fold1_train;fold2_train,2016-07-19,2015-06-18,2016-07-18,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,دیران,1394,1395,دیران|1394,development,fold1_train;fold2_train,2016-07-19,2015-06-18,2016-07-18,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,رانفور,1394,1395,رانفور|1394,development,fold1_train;fold2_train,2016-07-19,2015-06-18,2016-07-18,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,زمگسا,1394,1395,زمگسا|1394,development,fold1_train;fold2_train,2016-07-19,2015-06-18,2016-07-18,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,ساراب,1394,1395,ساراب|1394,development,fold1_train;fold2_train,2016-07-19,2015-06-18,2016-07-18,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,ساربیل,1394,1395,ساربیل|1394,development,fold1_train;fold2_train,2016-04-18,2015-03-18,2016-04-17,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,ساروم,1394,1395,ساروم|1394,development,fold1_train;fold2_train,2016-07-19,2015-06-18,2016-07-18,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,سبجنو,1394,1395,سبجنو|1394,development,fold1_train;fold2_train,2016-07-19,2015-06-18,2016-07-18,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,سبهان,1394,1395,سبهان|1394,development,fold1_train;fold2_train,2016-07-19,2015-06-18,2016-07-18,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,ستران,1394,1395,ستران|1394,development,fold1_train;fold2_train,2016-07-19,2015-06-18,2016-07-18,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,سخاش,1394,1395,سخاش|1394,development,fold1_train;fold2_train,2016-07-19,2015-06-18,2016-07-18,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,سخزر,1394,1395,سخزر|1394,development,fold1_train;fold2_train,2016-07-19,2015-06-18,2016-07-18,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,سخوز,1394,1395,سخوز|1394,development,fold1_train;fold2_train,2016-07-19,2015-06-18,2016-07-18,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,سدشت,1394,1395,سدشت|1394,development,fold1_train;fold2_train,2016-01-20,2014-12-20,2016-01-19,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,سدور,1394,1395,سدور|1394,development,fold1_train;fold2_train,2016-07-19,2015-06-18,2016-07-18,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,سرود,1394,1395,سرود|1394,development,fold1_train;fold2_train,2016-07-19,2015-06-18,2016-07-18,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,سشرق,1394,1395,سشرق|1394,development,fold1_train;fold2_train,2016-01-20,2014-12-20,2016-01-19,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,سصفها,1394,1395,سصفها|1394,development,fold1_train;fold2_train,2016-07-19,2015-06-18,2016-07-18,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,سغرب,1394,1395,سغرب|1394,development,fold1_train;fold2_train,2016-07-19,2015-06-18,2016-07-18,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,سقاین,1394,1395,سقاین|1394,development,fold1_train;fold2_train,2016-07-19,2015-06-18,2016-07-18,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,سمازن,1394,1395,سمازن|1394,development,fold1_train;fold2_train,2016-07-19,2015-06-18,2016-07-18,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,سنیر,1394,1395,سنیر|1394,development,fold1_train;fold2_train,2016-07-19,2015-06-18,2016-07-18,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,سهگمت,1394,1395,سهگمت|1394,development,fold1_train;fold2_train,2016-05-19,2015-04-18,2016-05-18,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,سپاها,1394,1395,سپاها|1394,development,fold1_train;fold2_train,2016-01-20,2014-12-20,2016-01-19,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,سکرد,1394,1395,سکرد|1394,development,fold1_train;fold2_train,2016-01-20,2014-12-20,2016-01-19,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,سیلام,1394,1395,سیلام|1394,development,fold1_train;fold2_train,2016-05-19,2015-04-18,2016-05-18,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,شاراک,1394,1395,شاراک|1394,development,fold1_train;fold2_train,2016-07-19,2015-06-18,2016-07-18,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,شبریز,1394,1395,شبریز|1394,development,fold1_train;fold2_train,2016-07-19,2015-06-18,2016-07-18,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,شبندر,1394,1395,شبندر|1394,development,fold1_train;fold2_train,2016-07-19,2015-06-18,2016-07-18,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,شدوص,1394,1395,شدوص|1394,development,fold1_train;fold2_train,2016-07-19,2015-06-18,2016-07-18,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,شفارس,1394,1395,شفارس|1394,development,fold1_train;fold2_train,2016-07-19,2015-06-18,2016-07-18,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,شلعاب,1394,1395,شلعاب|1394,development,fold1_train;fold2_train,2016-07-19,2015-06-18,2016-07-18,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,شپارس,1394,1395,شپارس|1394,development,fold1_train;fold2_train,2016-01-20,2014-12-20,2016-01-19,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,شپنا,1394,1395,شپنا|1394,development,fold1_train;fold2_train,2016-07-19,2015-06-18,2016-07-18,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,شکربن,1394,1395,شکربن|1394,development,fold1_train;fold2_train,2016-07-19,2015-06-18,2016-07-18,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,شکلر,1394,1395,شکلر|1394,development,fold1_train;fold2_train,2016-01-20,2014-12-20,2016-01-19,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,شیران,1394,1395,شیران|1394,development,fold1_train;fold2_train,2016-04-18,2015-03-18,2016-04-17,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,غبهنوش,1394,1395,غبهنوش|1394,development,fold1_train;fold2_train,2016-07-19,2015-06-18,2016-07-18,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,غدام,1394,1395,غدام|1394,development,fold1_train;fold2_train,2016-04-18,2015-03-18,2016-04-17,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,غسالم,1394,1395,غسالم|1394,development,fold1_train;fold2_train,2016-07-19,2015-06-18,2016-07-18,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,غشان,1394,1395,غشان|1394,development,fold1_train;fold2_train,2016-07-19,2015-06-18,2016-07-18,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,غشهد,1394,1395,غشهد|1394,development,fold1_train;fold2_train,2016-07-19,2015-06-18,2016-07-18,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,غنوش,1394,1395,غنوش|1394,development,fold1_train;fold2_train,2016-07-19,2015-06-18,2016-07-18,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,غگل,1394,1395,غگل|1394,development,fold1_train;fold2_train,2016-01-20,2014-12-20,2016-01-19,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,فاذر,1394,1395,فاذر|1394,development,fold1_train;fold2_train,2016-07-19,2015-06-18,2016-07-18,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,فایرا,1394,1395,فایرا|1394,development,fold1_train;fold2_train,2016-07-19,2015-06-18,2016-07-18,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,فباهنر,1394,1395,فباهنر|1394,development,fold1_train;fold2_train,2016-07-19,2015-06-18,2016-07-18,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,فجام,1394,1395,فجام|1394,development,fold1_train;fold2_train,2016-07-19,2015-06-18,2016-07-18,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,فجر,1394,1395,فجر|1394,development,fold1_train;fold2_train,2016-07-19,2015-06-18,2016-07-18,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,فخوز,1394,1395,فخوز|1394,development,fold1_train;fold2_train,2016-07-19,2015-06-18,2016-07-18,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,فرآور,1394,1395,فرآور|1394,development,fold1_train;fold2_train,2016-07-19,2015-06-18,2016-07-18,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,فسرب,1394,1395,فسرب|1394,development,fold1_train;fold2_train,2016-07-19,2015-06-18,2016-07-18,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,فسپا,1394,1395,فسپا|1394,development,fold1_train;fold2_train,2016-07-19,2015-06-18,2016-07-18,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,فمراد,1394,1395,فمراد|1394,development,fold1_train;fold2_train,2016-07-19,2015-06-18,2016-07-18,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,فملی,1394,1395,فملی|1394,development,fold1_train;fold2_train,2016-07-19,2015-06-18,2016-07-18,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,فنورد,1394,1395,فنورد|1394,development,fold1_train;fold2_train,2016-07-19,2015-06-18,2016-07-18,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,فولاژ,1394,1395,فولاژ|1394,development,fold1_train;fold2_train,2016-07-19,2015-06-18,2016-07-18,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,فپنتا,1394,1395,فپنتا|1394,development,fold1_train;fold2_train,2016-07-19,2015-06-18,2016-07-18,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,لابسا,1394,1395,لابسا|1394,development,fold1_train;fold2_train,2016-07-19,2015-06-18,2016-07-18,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,لبوتان,1394,1395,لبوتان|1394,development,fold1_train;fold2_train,2016-07-19,2015-06-18,2016-07-18,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,لخزر,1394,1395,لخزر|1394,development,fold1_train;fold2_train,2016-07-19,2015-06-18,2016-07-18,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,لسرما,1394,1395,لسرما|1394,development,fold1_train;fold2_train,2016-07-19,2015-06-18,2016-07-18,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,همراه,1394,1395,همراه|1394,development,fold1_train;fold2_train,2016-07-19,2015-06-18,2016-07-18,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,پدرخش,1394,1395,پدرخش|1394,development,fold1_train;fold2_train,2016-07-19,2015-06-18,2016-07-18,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,پسهند,1394,1395,پسهند|1394,development,fold1_train;fold2_train,2016-07-19,2015-06-18,2016-07-18,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,پلاسک,1394,1395,پلاسک|1394,development,fold1_train;fold2_train,2016-07-19,2015-06-18,2016-07-18,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,چافست,1394,1395,چافست|1394,development,fold1_train;fold2_train,2016-01-20,2014-12-20,2016-01-19,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,چکارن,1394,1395,چکارن|1394,development,fold1_train;fold2_train,2016-07-19,2015-06-18,2016-07-18,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,کبافق,1394,1395,کبافق|1394,development,fold1_train;fold2_train,2016-07-19,2015-06-18,2016-07-18,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,کرازی,1394,1395,کرازی|1394,development,fold1_train;fold2_train,2016-07-19,2015-06-18,2016-07-18,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,کفرا,1394,1395,کفرا|1394,development,fold1_train;fold2_train,2016-07-19,2015-06-18,2016-07-18,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,کفپارس,1394,1395,کفپارس|1394,development,fold1_train;fold2_train,2016-04-18,2015-03-18,2016-04-17,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,کهمدا,1394,1395,کهمدا|1394,development,fold1_train;fold2_train,2015-10-22,2014-09-21,2015-10-21,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,کگاز,1394,1395,کگاز|1394,development,fold1_train;fold2_train,2016-07-19,2015-06-18,2016-07-18,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,کگل,1394,1395,کگل|1394,development,fold1_train;fold2_train,2016-07-19,2015-06-18,2016-07-18,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
main_rule_a_primary,بالبر,1395,1396,بالبر|1395,development,fold1_validation;fold2_train,2017-01-19,2015-12-19,2017-01-18,,,,,,,,UNRESOLVED_NO_OBSERVATION_RETRIEVED
