sample_design,ticker,fiscal_year_t,target_year,temporal_folds,pair_cutoff_date,last_eligible_market_observation_date_before_cutoff,current_last_priced_observation_date_before_cutoff,tstar_is_same,adjusted_close_status_on_last_eligible_observation,literal_tstar_has_adjusted_close,shift_days_literal_minus_last_priced,applied_tstar_rule
main_rule_a_primary,خوساز,1393,1394,fold1_train;fold2_train,2015-07-20,2015-07-19,2015-07-15,False,ADJUSTED_CLOSE_UNRESOLVED,False,4,frozen_shared_window_end_rule_last_eligible_trading_day
main_rule_a_primary,خچرخش,1393,1394,fold1_train;fold2_train,2015-07-20,2015-07-19,2015-07-13,False,ADJUSTED_CLOSE_UNRESOLVED,False,6,frozen_shared_window_end_rule_last_eligible_trading_day
main_rule_a_primary,خکمک,1393,1394,fold1_train;fold2_train,2015-07-20,2015-07-19,2015-07-15,False,ADJUSTED_CLOSE_UNRESOLVED,False,4,frozen_shared_window_end_rule_last_eligible_trading_day
main_rule_a_primary,ددام,1393,1394,fold1_train;fold2_train,2015-07-20,2015-07-19,2015-07-15,False,ADJUSTED_CLOSE_UNRESOLVED,False,4,frozen_shared_window_end_rule_last_eligible_trading_day
main_rule_a_primary,دروز,1393,1394,fold1_train;fold2_train,2015-07-20,2015-07-19,2015-07-15,False,ADJUSTED_CLOSE_UNRESOLVED,False,4,frozen_shared_window_end_rule_last_eligible_trading_day
main_rule_a_primary,دسبحا,1393,1394,fold1_train;fold2_train,2015-07-20,2015-07-19,2015-07-15,False,ADJUSTED_CLOSE_UNRESOLVED,False,4,frozen_shared_window_end_rule_last_eligible_trading_day
main_rule_a_primary,دسینا,1393,1394,fold1_train;fold2_train,2015-07-20,2015-07-19,2015-07-15,False,ADJUSTED_CLOSE_UNRESOLVED,False,4,frozen_shared_window_end_rule_last_eligible_trading_day
main_rule_a_primary,دشیمی,1393,1394,fold1_train;fold2_train,2015-07-20,2015-07-19,2015-07-15,False,ADJUSTED_CLOSE_UNRESOLVED,False,4,frozen_shared_window_end_rule_last_eligible_trading_day
main_rule_a_primary,دیران,1393,1394,fold1_train;fold2_train,2015-07-20,2015-07-19,2015-07-15,False,ADJUSTED_CLOSE_UNRESOLVED,False,4,frozen_shared_window_end_rule_last_eligible_trading_day
main_rule_a_primary,رانفور,1393,1394,fold1_train;fold2_train,2015-07-20,2015-07-19,2015-07-15,False,ADJUSTED_CLOSE_UNRESOLVED,False,4,frozen_shared_window_end_rule_last_eligible_trading_day
main_rule_a_primary,زمگسا,1393,1394,fold1_train;fold2_train,2015-07-20,2015-07-19,2015-07-15,False,ADJUSTED_CLOSE_UNRESOLVED,False,4,frozen_shared_window_end_rule_last_eligible_trading_day
main_rule_a_primary,ساراب,1393,1394,fold1_train;fold2_train,2015-07-20,2015-07-19,2015-07-15,False,ADJUSTED_CLOSE_UNRESOLVED,False,4,frozen_shared_window_end_rule_last_eligible_trading_day
main_rule_a_primary,ساربیل,1393,1394,fold1_train;fold2_train,2015-04-19,2015-04-18,2015-04-15,False,ADJUSTED_CLOSE_UNRESOLVED,False,3,frozen_shared_window_end_rule_last_eligible_trading_day
main_rule_a_primary,ساروم,1393,1394,fold1_train;fold2_train,2015-07-20,2015-07-19,2015-07-15,False,ADJUSTED_CLOSE_UNRESOLVED,False,4,frozen_shared_window_end_rule_last_eligible_trading_day
main_rule_a_primary,سبجنو,1393,1394,fold1_train;fold2_train,2015-07-20,2015-07-19,2015-07-15,False,ADJUSTED_CLOSE_UNRESOLVED,False,4,frozen_shared_window_end_rule_last_eligible_trading_day
main_rule_a_primary,سبهان,1393,1394,fold1_train;fold2_train,2015-07-20,2015-07-19,2015-07-15,False,ADJUSTED_CLOSE_UNRESOLVED,False,4,frozen_shared_window_end_rule_last_eligible_trading_day
main_rule_a_primary,ستران,1393,1394,fold1_train;fold2_train,2015-07-20,2015-07-19,2015-07-07,False,ADJUSTED_CLOSE_UNRESOLVED,False,12,frozen_shared_window_end_rule_last_eligible_trading_day
main_rule_a_primary,سخاش,1393,1394,fold1_train;fold2_train,2015-07-20,2015-07-19,2015-07-14,False,ADJUSTED_CLOSE_UNRESOLVED,False,5,frozen_shared_window_end_rule_last_eligible_trading_day
main_rule_a_primary,سخزر,1393,1394,fold1_train;fold2_train,2015-07-20,2015-07-19,2015-07-15,False,ADJUSTED_CLOSE_UNRESOLVED,False,4,frozen_shared_window_end_rule_last_eligible_trading_day
main_rule_a_primary,سدشت,1393,1394,fold1_train;fold2_train,2015-01-20,2015-01-19,2015-01-14,False,ADJUSTED_CLOSE_UNRESOLVED,False,5,frozen_shared_window_end_rule_last_eligible_trading_day
main_rule_a_primary,سدور,1393,1394,fold1_train;fold2_train,2015-07-20,2015-07-19,2015-07-15,False,ADJUSTED_CLOSE_UNRESOLVED,False,4,frozen_shared_window_end_rule_last_eligible_trading_day
main_rule_a_primary,سرود,1393,1394,fold1_train;fold2_train,2015-07-20,2015-07-19,2015-07-15,False,ADJUSTED_CLOSE_UNRESOLVED,False,4,frozen_shared_window_end_rule_last_eligible_trading_day
