sample_design,ticker,fiscal_year_t,target_year,temporal_folds,pair_cutoff_date,t_star,t_star_source_range_id,t_star_raw_observation_present,t_star_adjusted_close_present,t_star_qTotCap,t_star_qTotTran5J,t_star_zTotTran,t_star_raw_close,t_star_adjusted_close_status,window_start_calendar_date,t0_trading_date,t0_source_range_id,t0_raw_observation_present,t0_adjusted_close_present,t0_qTotCap,t0_qTotTran5J,t0_zTotTran,t0_raw_close,t0_adjusted_close_status,authorized_range_start,authorized_range_end,first_raw_daily_date,last_raw_daily_date,first_adjusted_price_date,last_adjusted_price_date,window_trading_day_count,missing_price_day_count,zero_traded_value_day_count,usable_daily_return_count,usable_amihud_day_count,equity_return_window_usable,realized_volatility_usable,amihud_illiquidity_usable,primary_root_cause,secondary_root_causes,evidence_status,range_is_partial_source
main_rule_a_primary,سرود,1395,1396,fold1_validation;fold2_train,2017-07-21,2017-07-19,RNG0045,True,True,141025215.0,94200.0,22.0,1499.0,OK,2016-07-19,2016-07-19,RNG0045,True,True,802142495.0,509920.0,65.0,1573.0,OK,2013-06-19,2020-07-18,2013-06-19,2020-07-18,2013-06-19,2020-07-18,243,22,22,213,213,True,True,True,,,OBSERVED_FROM_IMMUTABLE_BUNDLE_NO_LIVE_TSETMC_QUERY,False
main_rule_a_primary,سشرق,1395,1396,fold1_validation;fold2_train,2017-01-19,2017-01-18,RNG0046,True,True,2545856527.0,2240497.0,267.0,1136.0,OK,2016-01-18,2016-01-18,RNG0046,True,True,1372706552.0,1504433.0,159.0,912.0,OK,2012-12-20,2020-01-19,2012-12-22,2020-01-19,2012-12-22,2020-01-19,246,33,33,205,205,True,True,True,,,OBSERVED_FROM_IMMUTABLE_BUNDLE_NO_LIVE_TSETMC_QUERY,False
main_rule_a_primary,سصفها,1395,1396,fold1_validation;fold2_train,2017-07-21,2017-07-19,RNG0047,True,False,0.0,0.0,0.0,16339.0,ADJUSTED_CLOSE_UNRESOLVED,2016-07-19,2016-07-19,RNG0047,True,True,1042782.0,87.0,2.0,12615.0,OK,2014-06-19,2020-07-18,2014-06-21,2020-07-18,2014-06-21,2020-07-18,243,134,134,79,79,False,False,False,ZERO_TRADE_ENDPOINT_REQUIRES_TRADING_DAY_SEMANTICS_ADJUDICATION,G_FEWER_THAN_126_VALID_RETURNS_ONLY,OBSERVED_FROM_IMMUTABLE_BUNDLE_NO_LIVE_TSETMC_QUERY,False
main_rule_a_primary,سغرب,1395,1396,fold1_validation;fold2_train,2017-07-21,2017-07-19,RNG0048,True,True,95547938.0,27381.0,16.0,3369.0,OK,2016-07-19,2016-07-19,RNG0048,True,True,53585780.0,25773.0,12.0,2106.0,OK,2014-06-19,2020-07-18,2014-06-21,2020-07-18,2014-06-21,2020-07-18,243,16,16,217,217,True,True,True,,,OBSERVED_FROM_IMMUTABLE_BUNDLE_NO_LIVE_TSETMC_QUERY,False
main_rule_a_primary,سقاین,1395,1396,fold1_validation;fold2_train,2017-07-21,2017-07-19,RNG0049,True,True,102120000.0,6000.0,5.0,16377.0,OK,2016-07-19,2016-07-19,RNG0049,True,True,157914990.0,16200.0,12.0,9605.0,OK,2013-06-19,2020-07-18,2013-06-19,2020-07-18,2013-07-01,2020-07-18,243,73,73,147,147,True,True,True,,,OBSERVED_FROM_IMMUTABLE_BUNDLE_NO_LIVE_TSETMC_QUERY,False
main_rule_a_primary,سمازن,1395,1396,fold1_validation;fold2_train,2017-04-19,2017-04-18,RNG0050,True,False,0.0,0.0,0.0,4737.0,ADJUSTED_CLOSE_UNRESOLVED,2016-04-18,2016-04-18,RNG0050,True,False,0.0,0.0,0.0,14108.0,ADJUSTED_CLOSE_UNRESOLVED,2013-06-19,2020-04-17,2013-06-19,2020-04-15,2013-06-19,2020-04-14,244,157,157,53,53,False,False,False,ZERO_TRADE_ENDPOINT_REQUIRES_TRADING_DAY_SEMANTICS_ADJUDICATION,ZERO_TRADE_ENDPOINT_REQUIRES_TRADING_DAY_SEMANTICS_ADJUDICATION;G_FEWER_THAN_126_VALID_RETURNS_ONLY,OBSERVED_FROM_IMMUTABLE_BUNDLE_NO_LIVE_TSETMC_QUERY,False
main_rule_a_primary,سنیر,1395,1396,fold1_validation;fold2_train,2017-07-21,2017-07-19,RNG0051,True,False,0.0,0.0,0.0,15218.0,ADJUSTED_CLOSE_UNRESOLVED,2016-07-19,2016-07-19,RNG0051,True,False,0.0,0.0,0.0,16013.0,ADJUSTED_CLOSE_UNRESOLVED,2014-06-19,2020-07-18,2014-06-21,2020-07-18,2014-06-25,2020-07-18,243,214,214,9,9,False,False,False,ZERO_TRADE_ENDPOINT_REQUIRES_TRADING_DAY_SEMANTICS_ADJUDICATION,ZERO_TRADE_ENDPOINT_REQUIRES_TRADING_DAY_SEMANTICS_ADJUDICATION;G_FEWER_THAN_126_VALID_RETURNS_ONLY,OBSERVED_FROM_IMMUTABLE_BUNDLE_NO_LIVE_TSETMC_QUERY,False
main_rule_a_primary,سهگمت,1395,1396,fold1_validation;fold2_train,2017-05-20,2017-05-17,RNG0052,True,True,928681969.0,323080.0,98.0,2874.0,OK,2016-05-17,2016-05-17,RNG0052,True,True,262057344.0,134500.0,33.0,1935.0,OK,2013-04-19,2020-05-18,2013-04-20,2020-05-18,2013-04-20,2020-05-18,243,62,62,169,169,True,True,True,,,OBSERVED_FROM_IMMUTABLE_BUNDLE_NO_LIVE_TSETMC_QUERY,False
main_rule_a_primary,سپاها,1395,1396,fold1_validation;fold2_train,2017-01-19,2017-01-18,RNG0053,True,True,4655202642.0,3853662.0,285.0,1208.0,OK,2016-01-18,2016-01-18,RNG0053,True,True,1073811909.0,1124333.0,110.0,955.0,OK,2012-12-20,2020-01-19,2012-12-22,2020-01-19,2012-12-22,2020-01-19,246,16,16,223,223,True,True,True,,,OBSERVED_FROM_IMMUTABLE_BUNDLE_NO_LIVE_TSETMC_QUERY,False
main_rule_a_primary,سکرد,1395,1396,fold1_validation;fold2_train,2017-01-19,2017-01-18,RNG0054,True,True,405701074.0,265152.0,45.0,1556.0,OK,2016-01-18,2016-01-18,RNG0054,True,True,7143990.0,6196.0,2.0,1203.0,OK,2012-12-20,2020-01-19,2012-12-22,2020-01-19,2012-12-22,2020-01-19,246,47,47,184,184,True,True,True,,,OBSERVED_FROM_IMMUTABLE_BUNDLE_NO_LIVE_TSETMC_QUERY,False
main_rule_a_primary,سیلام,1395,1396,fold1_validation;fold2_train,2017-05-20,2017-05-17,RNG0055,True,False,0.0,0.0,0.0,4197.0,ADJUSTED_CLOSE_UNRESOLVED,2016-05-17,2016-05-17,RNG0055,True,False,0.0,0.0,0.0,4919.0,ADJUSTED_CLOSE_UNRESOLVED,2013-04-19,2020-05-18,2013-04-20,2020-05-18,2013-04-20,2020-05-18,243,163,163,55,55,False,False,False,ZERO_TRADE_ENDPOINT_REQUIRES_TRADING_DAY_SEMANTICS_ADJUDICATION,ZERO_TRADE_ENDPOINT_REQUIRES_TRADING_DAY_SEMANTICS_ADJUDICATION;G_FEWER_THAN_126_VALID_RETURNS_ONLY,OBSERVED_FROM_IMMUTABLE_BUNDLE_NO_LIVE_TSETMC_QUERY,False
main_rule_a_primary,شاراک,1395,1396,fold1_validation;fold2_train,2017-07-21,2017-07-19,RNG0056,True,True,1902460044.0,908582.0,145.0,2070.0,OK,2016-07-19,2016-07-19,RNG0056,True,True,1088602833.0,404968.0,84.0,2666.0,OK,2014-06-19,2020-07-18,2014-06-21,2020-07-18,2014-06-21,2020-07-18,243,17,17,220,220,True,True,True,,,OBSERVED_FROM_IMMUTABLE_BUNDLE_NO_LIVE_TSETMC_QUERY,False
main_rule_a_primary,شبریز,1395,1396,fold1_validation;fold2_train,2017-07-21,2017-07-19,RNG0057,True,False,0.0,0.0,0.0,4733.0,ADJUSTED_CLOSE_UNRESOLVED,2016-07-19,2016-07-19,RNG0057,True,False,0.0,0.0,0.0,3826.0,ADJUSTED_CLOSE_UNRESOLVED,2014-06-19,2020-07-18,2014-06-21,2020-07-18,2014-06-21,2020-07-18,243,57,57,182,182,False,True,True,ZERO_TRADE_ENDPOINT_REQUIRES_TRADING_DAY_SEMANTICS_ADJUDICATION,ZERO_TRADE_ENDPOINT_REQUIRES_TRADING_DAY_SEMANTICS_ADJUDICATION,OBSERVED_FROM_IMMUTABLE_BUNDLE_NO_LIVE_TSETMC_QUERY,False
main_rule_a_primary,شبندر,1395,1396,fold1_validation;fold2_train,2017-07-21,2017-07-19,RNG0058,True,False,0.0,0.0,0.0,5153.0,ADJUSTED_CLOSE_UNRESOLVED,2016-07-19,2016-07-19,RNG0058,True,False,0.0,0.0,0.0,4760.0,ADJUSTED_CLOSE_UNRESOLVED,2014-06-19,2020-07-18,2014-06-21,2020-07-18,2014-06-21,2020-07-18,243,44,44,194,194,False,True,True,ZERO_TRADE_ENDPOINT_REQUIRES_TRADING_DAY_SEMANTICS_ADJUDICATION,ZERO_TRADE_ENDPOINT_REQUIRES_TRADING_DAY_SEMANTICS_ADJUDICATION,OBSERVED_FROM_IMMUTABLE_BUNDLE_NO_LIVE_TSETMC_QUERY,False
main_rule_a_primary,شدوص,1395,1396,fold1_validation;fold2_train,2017-07-21,2017-07-19,RNG0059,True,False,0.0,0.0,0.0,2644.0,ADJUSTED_CLOSE_UNRESOLVED,2016-07-19,2016-07-19,RNG0059,True,True,8609243017.0,3559387.0,363.0,2419.0,OK,2014-06-19,2020-07-18,2014-06-21,2020-07-18,2014-06-21,2020-07-18,243,181,181,60,60,False,False,False,ZERO_TRADE_ENDPOINT_REQUIRES_TRADING_DAY_SEMANTICS_ADJUDICATION,G_FEWER_THAN_126_VALID_RETURNS_ONLY,OBSERVED_FROM_IMMUTABLE_BUNDLE_NO_LIVE_TSETMC_QUERY,False
main_rule_a_primary,شفارس,1395,1396,fold1_validation;fold2_train,2017-07-21,2017-07-19,RNG0060,True,True,10302311691.0,3873528.0,643.0,2660.0,OK,2016-07-19,2016-07-19,RNG0060,True,True,301223652.0,208584.0,62.0,1454.0,OK,2014-06-19,2020-07-18,2014-06-21,2020-07-18,2014-06-21,2020-07-18,243,13,13,226,226,True,True,True,,,OBSERVED_FROM_IMMUTABLE_BUNDLE_NO_LIVE_TSETMC_QUERY,False
main_rule_a_primary,شلعاب,1395,1396,fold1_validation;fold2_train,2017-07-21,2017-07-19,RNG0061,True,True,2198793265.0,596016.0,143.0,3689.0,OK,2016-07-19,2016-07-19,RNG0061,True,True,2750940506.0,1185388.0,191.0,2321.0,OK,2014-06-19,2020-07-18,2014-06-21,2020-07-18,2014-06-21,2020-07-18,243,22,22,215,215,True,True,True,,,OBSERVED_FROM_IMMUTABLE_BUNDLE_NO_LIVE_TSETMC_QUERY,False
main_rule_a_primary,شپارس,1395,1396,fold1_validation;fold2_train,2017-01-19,2017-01-18,RNG0062,True,True,866677208.0,432482.0,98.0,2004.0,OK,2016-01-18,2016-01-18,RNG0062,True,True,42397848.0,9408.0,8.0,4721.0,OK,2013-12-20,2020-01-19,2013-12-21,2020-01-19,2013-12-21,2020-01-19,246,58,58,179,179,True,True,True,,,OBSERVED_FROM_IMMUTABLE_BUNDLE_NO_LIVE_TSETMC_QUERY,False
main_rule_a_primary,شپنا,1395,1396,fold1_validation;fold2_train,2017-07-21,2017-07-19,RNG0063,True,False,0.0,0.0,0.0,3046.0,ADJUSTED_CLOSE_UNRESOLVED,2016-07-19,2016-07-19,RNG0063,True,False,0.0,0.0,0.0,2794.0,ADJUSTED_CLOSE_UNRESOLVED,2014-06-19,2020-07-18,2014-06-21,2020-07-18,2015-03-17,2020-07-15,243,26,26,213,213,False,True,True,ZERO_TRADE_ENDPOINT_REQUIRES_TRADING_DAY_SEMANTICS_ADJUDICATION,ZERO_TRADE_ENDPOINT_REQUIRES_TRADING_DAY_SEMANTICS_ADJUDICATION,OBSERVED_FROM_IMMUTABLE_BUNDLE_NO_LIVE_TSETMC_QUERY,False
main_rule_a_primary,شکربن,1395,1396,fold1_validation;fold2_train,2017-07-21,2017-07-19,RNG0064,True,True,5807036128.0,1744774.0,407.0,3328.0,OK,2016-07-19,2016-07-19,RNG0064,True,True,3256785572.0,1007809.0,262.0,3232.0,OK,2014-06-19,2020-07-18,2014-06-21,2020-07-18,2014-06-21,2020-07-18,243,17,17,221,221,True,True,True,,,OBSERVED_FROM_IMMUTABLE_BUNDLE_NO_LIVE_TSETMC_QUERY,False
main_rule_a_primary,شکلر,1395,1396,fold1_validation;fold2_train,2017-01-19,2017-01-18,RNG0065,True,True,8509785506.0,2648000.0,354.0,3214.0,OK,2016-01-18,2016-01-18,RNG0065,True,True,806710643.0,252380.0,49.0,3196.0,OK,2013-12-20,2019-12-20,2013-12-21,2019-12-18,2013-12-21,2019-12-18,246,14,14,227,227,True,True,True,,,OBSERVED_FROM_IMMUTABLE_BUNDLE_NO_LIVE_TSETMC_QUERY,False
main_rule_a_primary,شیران,1395,1396,fold1_validation;fold2_train,2017-04-19,2017-04-18,RNG0067,True,True,3310569529.0,934516.0,122.0,3574.0,OK,2016-04-18,2016-04-18,RNG0067,True,True,1204340123.0,302955.0,92.0,4026.0,OK,2014-03-19,2020-04-17,2014-03-19,2020-04-15,2014-03-19,2020-04-15,244,15,15,223,223,True,True,True,,,OBSERVED_FROM_IMMUTABLE_BUNDLE_NO_LIVE_TSETMC_QUERY,False
main_rule_a_primary,غبهنوش,1395,1396,fold1_validation;fold2_train,2017-07-21,2017-07-19,RNG0068,True,False,0.0,0.0,0.0,5018.0,ADJUSTED_CLOSE_UNRESOLVED,2016-07-19,2016-07-19,RNG0068,True,False,0.0,0.0,0.0,6864.0,ADJUSTED_CLOSE_UNRESOLVED,2013-06-19,2020-07-18,2013-06-19,2020-07-18,2013-06-19,2020-07-18,243,78,78,151,151,False,True,True,ZERO_TRADE_ENDPOINT_REQUIRES_TRADING_DAY_SEMANTICS_ADJUDICATION,ZERO_TRADE_ENDPOINT_REQUIRES_TRADING_DAY_SEMANTICS_ADJUDICATION,OBSERVED_FROM_IMMUTABLE_BUNDLE_NO_LIVE_TSETMC_QUERY,False
main_rule_a_primary,غدام,1395,1396,fold1_validation;fold2_train,2017-04-19,2017-04-18,RNG0069,True,False,0.0,0.0,0.0,7087.0,ADJUSTED_CLOSE_UNRESOLVED,2016-04-18,2016-04-18,RNG0069,True,False,0.0,0.0,0.0,9019.0,ADJUSTED_CLOSE_UNRESOLVED,2013-03-19,2020-04-17,2013-03-25,2020-04-15,2013-03-26,2020-04-15,244,207,207,24,24,False,False,False,ZERO_TRADE_ENDPOINT_REQUIRES_TRADING_DAY_SEMANTICS_ADJUDICATION,ZERO_TRADE_ENDPOINT_REQUIRES_TRADING_DAY_SEMANTICS_ADJUDICATION;G_FEWER_THAN_126_VALID_RETURNS_ONLY,OBSERVED_FROM_IMMUTABLE_BUNDLE_NO_LIVE_TSETMC_QUERY,False
main_rule_a_primary,غسالم,1395,1396,fold1_validation;fold2_train,2017-07-21,2017-07-19,RNG0070,True,False,0.0,0.0,0.0,2359.0,ADJUSTED_CLOSE_UNRESOLVED,2016-07-19,2016-07-19,RNG0070,True,True,8925100.0,5100.0,2.0,1742.0,OK,2013-06-19,2020-07-18,2013-06-19,2020-07-18,2013-06-19,2020-07-18,243,103,103,89,89,False,False,False,ZERO_TRADE_ENDPOINT_REQUIRES_TRADING_DAY_SEMANTICS_ADJUDICATION,G_FEWER_THAN_126_VALID_RETURNS_ONLY,OBSERVED_FROM_IMMUTABLE_BUNDLE_NO_LIVE_TSETMC_QUERY,False
