unique_request_id,ticker,InsCode,endpoint_date,endpoint_occurrence_count,official_calendar_member,calendar_evidence_endpoint,daily_row_present,daily_closing_evidence_endpoint,zTotTran,qTotTran5J,qTotCap,raw_close,zero_trade,trade_history_records,trade_history_empty,trade_evidence_endpoint,literal_state_code,state_meaning,state_evidence_endpoint,adjusted_close_availability,scientific_inclusion_decision
UNQ0236,فاذر,38547060135156069,2017-07-18,1,true,https://cdn.tsetmc.com/api/ClosingPrice/GetInstrumentCalendar/38547060135156069,True,https://cdn.tsetmc.com/api/ClosingPrice/GetClosingPriceDaily/38547060135156069/20170718,0.0,0.0,0.0,3042.0,True,0.0,True,https://cdn.tsetmc.com/api/Trade/GetTradeHistory/38547060135156069/20170718/true,I ,UNRESOLVED,https://cdn.tsetmc.com/api/MarketData/GetInstrumentState/38547060135156069/20170718,ADJUSTED_CLOSE_UNRESOLVED,NOT_A_SCIENTIFIC_DECISION_SEE_ADJUDICATION_ARTIFACT
UNQ0237,فاذر,38547060135156069,2017-07-19,1,true,https://cdn.tsetmc.com/api/ClosingPrice/GetInstrumentCalendar/38547060135156069,True,https://cdn.tsetmc.com/api/ClosingPrice/GetClosingPriceDaily/38547060135156069/20170719,0.0,0.0,0.0,3042.0,True,0.0,True,https://cdn.tsetmc.com/api/Trade/GetTradeHistory/38547060135156069/20170719/true,I ,UNRESOLVED,https://cdn.tsetmc.com/api/MarketData/GetInstrumentState/38547060135156069/20170719,ADJUSTED_CLOSE_UNRESOLVED,NOT_A_SCIENTIFIC_DECISION_SEE_ADJUDICATION_ARTIFACT
UNQ0238,فاذر,38547060135156069,2018-07-17,1,true,https://cdn.tsetmc.com/api/ClosingPrice/GetInstrumentCalendar/38547060135156069,True,https://cdn.tsetmc.com/api/ClosingPrice/GetClosingPriceDaily/38547060135156069/20180717,0.0,0.0,0.0,3042.0,True,0.0,True,https://cdn.tsetmc.com/api/Trade/GetTradeHistory/38547060135156069/20180717/true,I ,UNRESOLVED,https://cdn.tsetmc.com/api/MarketData/GetInstrumentState/38547060135156069/20180717,ADJUSTED_CLOSE_UNRESOLVED,NOT_A_SCIENTIFIC_DECISION_SEE_ADJUDICATION_ARTIFACT
UNQ0239,فاذر,38547060135156069,2018-07-18,1,true,https://cdn.tsetmc.com/api/ClosingPrice/GetInstrumentCalendar/38547060135156069,True,https://cdn.tsetmc.com/api/ClosingPrice/GetClosingPriceDaily/38547060135156069/20180718,0.0,0.0,0.0,3042.0,True,0.0,True,https://cdn.tsetmc.com/api/Trade/GetTradeHistory/38547060135156069/20180718/true,I ,UNRESOLVED,https://cdn.tsetmc.com/api/MarketData/GetInstrumentState/38547060135156069/20180718,ADJUSTED_CLOSE_UNRESOLVED,NOT_A_SCIENTIFIC_DECISION_SEE_ADJUDICATION_ARTIFACT
UNQ0240,فاذر,38547060135156069,2019-07-20,1,true,https://cdn.tsetmc.com/api/ClosingPrice/GetInstrumentCalendar/38547060135156069,True,https://cdn.tsetmc.com/api/ClosingPrice/GetClosingPriceDaily/38547060135156069/20190720,0.0,0.0,0.0,4032.0,True,0.0,True,https://cdn.tsetmc.com/api/Trade/GetTradeHistory/38547060135156069/20190720/true,IS,UNRESOLVED,https://cdn.tsetmc.com/api/MarketData/GetInstrumentState/38547060135156069/20190720,ADJUSTED_CLOSE_UNRESOLVED,NOT_A_SCIENTIFIC_DECISION_SEE_ADJUDICATION_ARTIFACT
UNQ0241,فاذر,38547060135156069,2020-07-18,1,true,https://cdn.tsetmc.com/api/ClosingPrice/GetInstrumentCalendar/38547060135156069,True,https://cdn.tsetmc.com/api/ClosingPrice/GetClosingPriceDaily/38547060135156069/20200718,0.0,0.0,0.0,36860.0,True,0.0,True,https://cdn.tsetmc.com/api/Trade/GetTradeHistory/38547060135156069/20200718/true,IS,UNRESOLVED,https://cdn.tsetmc.com/api/MarketData/GetInstrumentState/38547060135156069/20200718,ADJUSTED_CLOSE_UNRESOLVED,NOT_A_SCIENTIFIC_DECISION_SEE_ADJUDICATION_ARTIFACT
UNQ0242,شلعاب,39116664428676213,2015-07-19,2,true,https://cdn.tsetmc.com/api/ClosingPrice/GetInstrumentCalendar/39116664428676213,True,https://cdn.tsetmc.com/api/ClosingPrice/GetClosingPriceDaily/39116664428676213/20150719,0.0,0.0,0.0,1926.0,True,0.0,True,https://cdn.tsetmc.com/api/Trade/GetTradeHistory/39116664428676213/20150719/true,A ,UNRESOLVED,https://cdn.tsetmc.com/api/MarketData/GetInstrumentState/39116664428676213/20150719,ADJUSTED_CLOSE_UNRESOLVED,NOT_A_SCIENTIFIC_DECISION_SEE_ADJUDICATION_ARTIFACT
UNQ0243,شلعاب,39116664428676213,2019-07-17,1,true,https://cdn.tsetmc.com/api/ClosingPrice/GetInstrumentCalendar/39116664428676213,True,https://cdn.tsetmc.com/api/ClosingPrice/GetClosingPriceDaily/39116664428676213/20190717,0.0,0.0,0.0,4494.0,True,0.0,True,https://cdn.tsetmc.com/api/Trade/GetTradeHistory/39116664428676213/20190717/true,IS,UNRESOLVED,https://cdn.tsetmc.com/api/MarketData/GetInstrumentState/39116664428676213/20190717,ADJUSTED_CLOSE_UNRESOLVED,NOT_A_SCIENTIFIC_DECISION_SEE_ADJUDICATION_ARTIFACT
UNQ0244,شلعاب,39116664428676213,2019-07-20,1,true,https://cdn.tsetmc.com/api/ClosingPrice/GetInstrumentCalendar/39116664428676213,True,https://cdn.tsetmc.com/api/ClosingPrice/GetClosingPriceDaily/39116664428676213/20190720,0.0,0.0,0.0,4494.0,True,0.0,True,https://cdn.tsetmc.com/api/Trade/GetTradeHistory/39116664428676213/20190720/true,IS,UNRESOLVED,https://cdn.tsetmc.com/api/MarketData/GetInstrumentState/39116664428676213/20190720,ADJUSTED_CLOSE_UNRESOLVED,NOT_A_SCIENTIFIC_DECISION_SEE_ADJUDICATION_ARTIFACT
UNQ0245,دروز,40262275031537922,2014-07-16,1,true,https://cdn.tsetmc.com/api/ClosingPrice/GetInstrumentCalendar/40262275031537922,True,https://cdn.tsetmc.com/api/ClosingPrice/GetClosingPriceDaily/40262275031537922/20140716,0.0,0.0,0.0,6001.0,True,0.0,True,https://cdn.tsetmc.com/api/Trade/GetTradeHistory/40262275031537922/20140716/true,IS,UNRESOLVED,https://cdn.tsetmc.com/api/MarketData/GetInstrumentState/40262275031537922/20140716,ADJUSTED_CLOSE_UNRESOLVED,NOT_A_SCIENTIFIC_DECISION_SEE_ADJUDICATION_ARTIFACT
UNQ0246,دروز,40262275031537922,2014-07-20,1,true,https://cdn.tsetmc.com/api/ClosingPrice/GetInstrumentCalendar/40262275031537922,True,https://cdn.tsetmc.com/api/ClosingPrice/GetClosingPriceDaily/40262275031537922/20140720,0.0,0.0,0.0,5951.0,True,0.0,True,https://cdn.tsetmc.com/api/Trade/GetTradeHistory/40262275031537922/20140720/true,IS,UNRESOLVED,https://cdn.tsetmc.com/api/MarketData/GetInstrumentState/40262275031537922/20140720,ADJUSTED_CLOSE_UNRESOLVED,NOT_A_SCIENTIFIC_DECISION_SEE_ADJUDICATION_ARTIFACT
UNQ0247,دروز,40262275031537922,2015-07-19,2,true,https://cdn.tsetmc.com/api/ClosingPrice/GetInstrumentCalendar/40262275031537922,True,https://cdn.tsetmc.com/api/ClosingPrice/GetClosingPriceDaily/40262275031537922/20150719,0.0,0.0,0.0,5341.0,True,0.0,True,https://cdn.tsetmc.com/api/Trade/GetTradeHistory/40262275031537922/20150719/true,A ,UNRESOLVED,https://cdn.tsetmc.com/api/MarketData/GetInstrumentState/40262275031537922/20150719,ADJUSTED_CLOSE_UNRESOLVED,NOT_A_SCIENTIFIC_DECISION_SEE_ADJUDICATION_ARTIFACT
UNQ0248,دروز,40262275031537922,2016-07-18,1,true,https://cdn.tsetmc.com/api/ClosingPrice/GetInstrumentCalendar/40262275031537922,True,https://cdn.tsetmc.com/api/ClosingPrice/GetClosingPriceDaily/40262275031537922/20160718,0.0,0.0,0.0,5216.0,True,0.0,True,https://cdn.tsetmc.com/api/Trade/GetTradeHistory/40262275031537922/20160718/true,AR,UNRESOLVED,https://cdn.tsetmc.com/api/MarketData/GetInstrumentState/40262275031537922/20160718,ADJUSTED_CLOSE_UNRESOLVED,NOT_A_SCIENTIFIC_DECISION_SEE_ADJUDICATION_ARTIFACT
UNQ0249,دروز,40262275031537922,2018-07-18,1,true,https://cdn.tsetmc.com/api/ClosingPrice/GetInstrumentCalendar/40262275031537922,True,https://cdn.tsetmc.com/api/ClosingPrice/GetClosingPriceDaily/40262275031537922/20180718,0.0,0.0,0.0,2325.0,True,0.0,True,https://cdn.tsetmc.com/api/Trade/GetTradeHistory/40262275031537922/20180718/true,IS,UNRESOLVED,https://cdn.tsetmc.com/api/MarketData/GetInstrumentState/40262275031537922/20180718,ADJUSTED_CLOSE_UNRESOLVED,NOT_A_SCIENTIFIC_DECISION_SEE_ADJUDICATION_ARTIFACT
UNQ0250,دروز,40262275031537922,2019-07-17,1,true,https://cdn.tsetmc.com/api/ClosingPrice/GetInstrumentCalendar/40262275031537922,True,https://cdn.tsetmc.com/api/ClosingPrice/GetClosingPriceDaily/40262275031537922/20190717,0.0,0.0,0.0,4274.0,True,0.0,True,https://cdn.tsetmc.com/api/Trade/GetTradeHistory/40262275031537922/20190717/true,IS,UNRESOLVED,https://cdn.tsetmc.com/api/MarketData/GetInstrumentState/40262275031537922/20190717,ADJUSTED_CLOSE_UNRESOLVED,NOT_A_SCIENTIFIC_DECISION_SEE_ADJUDICATION_ARTIFACT
UNQ0251,دروز,40262275031537922,2019-07-20,1,true,https://cdn.tsetmc.com/api/ClosingPrice/GetInstrumentCalendar/40262275031537922,True,https://cdn.tsetmc.com/api/ClosingPrice/GetClosingPriceDaily/40262275031537922/20190720,0.0,0.0,0.0,4274.0,True,0.0,True,https://cdn.tsetmc.com/api/Trade/GetTradeHistory/40262275031537922/20190720/true,IS,UNRESOLVED,https://cdn.tsetmc.com/api/MarketData/GetInstrumentState/40262275031537922/20190720,ADJUSTED_CLOSE_UNRESOLVED,NOT_A_SCIENTIFIC_DECISION_SEE_ADJUDICATION_ARTIFACT
UNQ0252,رانفور,40505767672724777,2015-07-19,2,true,https://cdn.tsetmc.com/api/ClosingPrice/GetInstrumentCalendar/40505767672724777,True,https://cdn.tsetmc.com/api/ClosingPrice/GetClosingPriceDaily/40505767672724777/20150719,0.0,0.0,0.0,12217.0,True,0.0,True,https://cdn.tsetmc.com/api/Trade/GetTradeHistory/40505767672724777/20150719/true,A ,UNRESOLVED,https://cdn.tsetmc.com/api/MarketData/GetInstrumentState/40505767672724777/20150719,ADJUSTED_CLOSE_UNRESOLVED,NOT_A_SCIENTIFIC_DECISION_SEE_ADJUDICATION_ARTIFACT
UNQ0253,شدوص,40611478183231802,2015-07-19,2,true,https://cdn.tsetmc.com/api/ClosingPrice/GetInstrumentCalendar/40611478183231802,True,https://cdn.tsetmc.com/api/ClosingPrice/GetClosingPriceDaily/40611478183231802/20150719,0.0,0.0,0.0,2498.0,True,0.0,True,https://cdn.tsetmc.com/api/Trade/GetTradeHistory/40611478183231802/20150719/true,A ,UNRESOLVED,https://cdn.tsetmc.com/api/MarketData/GetInstrumentState/40611478183231802/20150719,ADJUSTED_CLOSE_UNRESOLVED,NOT_A_SCIENTIFIC_DECISION_SEE_ADJUDICATION_ARTIFACT
UNQ0254,شدوص,40611478183231802,2017-07-18,1,true,https://cdn.tsetmc.com/api/ClosingPrice/GetInstrumentCalendar/40611478183231802,True,https://cdn.tsetmc.com/api/ClosingPrice/GetClosingPriceDaily/40611478183231802/20170718,0.0,0.0,0.0,2644.0,True,0.0,True,https://cdn.tsetmc.com/api/Trade/GetTradeHistory/40611478183231802/20170718/true,IS,UNRESOLVED,https://cdn.tsetmc.com/api/MarketData/GetInstrumentState/40611478183231802/20170718,ADJUSTED_CLOSE_UNRESOLVED,NOT_A_SCIENTIFIC_DECISION_SEE_ADJUDICATION_ARTIFACT
UNQ0255,شدوص,40611478183231802,2017-07-19,1,true,https://cdn.tsetmc.com/api/ClosingPrice/GetInstrumentCalendar/40611478183231802,True,https://cdn.tsetmc.com/api/ClosingPrice/GetClosingPriceDaily/40611478183231802/20170719,0.0,0.0,0.0,2644.0,True,0.0,True,https://cdn.tsetmc.com/api/Trade/GetTradeHistory/40611478183231802/20170719/true,IS,UNRESOLVED,https://cdn.tsetmc.com/api/MarketData/GetInstrumentState/40611478183231802/20170719,ADJUSTED_CLOSE_UNRESOLVED,NOT_A_SCIENTIFIC_DECISION_SEE_ADJUDICATION_ARTIFACT
UNQ0256,فولاژ,40808043719554948,2015-07-19,2,true,https://cdn.tsetmc.com/api/ClosingPrice/GetInstrumentCalendar/40808043719554948,True,https://cdn.tsetmc.com/api/ClosingPrice/GetClosingPriceDaily/40808043719554948/20150719,0.0,0.0,0.0,1606.0,True,0.0,True,https://cdn.tsetmc.com/api/Trade/GetTradeHistory/40808043719554948/20150719/true,IS,UNRESOLVED,https://cdn.tsetmc.com/api/MarketData/GetInstrumentState/40808043719554948/20150719,ADJUSTED_CLOSE_UNRESOLVED,NOT_A_SCIENTIFIC_DECISION_SEE_ADJUDICATION_ARTIFACT
UNQ0257,فولاژ,40808043719554948,2016-07-18,1,true,https://cdn.tsetmc.com/api/ClosingPrice/GetInstrumentCalendar/40808043719554948,True,https://cdn.tsetmc.com/api/ClosingPrice/GetClosingPriceDaily/40808043719554948/20160718,0.0,0.0,0.0,1594.0,True,0.0,True,https://cdn.tsetmc.com/api/Trade/GetTradeHistory/40808043719554948/20160718/true,IS,UNRESOLVED,https://cdn.tsetmc.com/api/MarketData/GetInstrumentState/40808043719554948/20160718,ADJUSTED_CLOSE_UNRESOLVED,NOT_A_SCIENTIFIC_DECISION_SEE_ADJUDICATION_ARTIFACT
UNQ0258,فولاژ,40808043719554948,2016-07-19,1,true,https://cdn.tsetmc.com/api/ClosingPrice/GetInstrumentCalendar/40808043719554948,True,https://cdn.tsetmc.com/api/ClosingPrice/GetClosingPriceDaily/40808043719554948/20160719,0.0,0.0,0.0,1594.0,True,0.0,True,https://cdn.tsetmc.com/api/Trade/GetTradeHistory/40808043719554948/20160719/true,IS,UNRESOLVED,https://cdn.tsetmc.com/api/MarketData/GetInstrumentState/40808043719554948/20160719,ADJUSTED_CLOSE_UNRESOLVED,NOT_A_SCIENTIFIC_DECISION_SEE_ADJUDICATION_ARTIFACT
UNQ0259,فولاژ,40808043719554948,2017-07-18,1,true,https://cdn.tsetmc.com/api/ClosingPrice/GetInstrumentCalendar/40808043719554948,True,https://cdn.tsetmc.com/api/ClosingPrice/GetClosingPriceDaily/40808043719554948/20170718,0.0,0.0,0.0,1803.0,True,0.0,True,https://cdn.tsetmc.com/api/Trade/GetTradeHistory/40808043719554948/20170718/true,IS,UNRESOLVED,https://cdn.tsetmc.com/api/MarketData/GetInstrumentState/40808043719554948/20170718,ADJUSTED_CLOSE_UNRESOLVED,NOT_A_SCIENTIFIC_DECISION_SEE_ADJUDICATION_ARTIFACT
UNQ0260,فولاژ,40808043719554948,2017-07-19,1,true,https://cdn.tsetmc.com/api/ClosingPrice/GetInstrumentCalendar/40808043719554948,True,https://cdn.tsetmc.com/api/ClosingPrice/GetClosingPriceDaily/40808043719554948/20170719,0.0,0.0,0.0,1803.0,True,0.0,True,https://cdn.tsetmc.com/api/Trade/GetTradeHistory/40808043719554948/20170719/true,IS,UNRESOLVED,https://cdn.tsetmc.com/api/MarketData/GetInstrumentState/40808043719554948/20170719,ADJUSTED_CLOSE_UNRESOLVED,NOT_A_SCIENTIFIC_DECISION_SEE_ADJUDICATION_ARTIFACT
UNQ0261,فولاژ,40808043719554948,2018-07-17,1,true,https://cdn.tsetmc.com/api/ClosingPrice/GetInstrumentCalendar/40808043719554948,True,https://cdn.tsetmc.com/api/ClosingPrice/GetClosingPriceDaily/40808043719554948/20180717,0.0,0.0,0.0,1491.0,True,0.0,True,https://cdn.tsetmc.com/api/Trade/GetTradeHistory/40808043719554948/20180717/true,IS,UNRESOLVED,https://cdn.tsetmc.com/api/MarketData/GetInstrumentState/40808043719554948/20180717,ADJUSTED_CLOSE_UNRESOLVED,NOT_A_SCIENTIFIC_DECISION_SEE_ADJUDICATION_ARTIFACT
UNQ0262,فولاژ,40808043719554948,2018-07-18,1,true,https://cdn.tsetmc.com/api/ClosingPrice/GetInstrumentCalendar/40808043719554948,True,https://cdn.tsetmc.com/api/ClosingPrice/GetClosingPriceDaily/40808043719554948/20180718,0.0,0.0,0.0,1491.0,True,0.0,True,https://cdn.tsetmc.com/api/Trade/GetTradeHistory/40808043719554948/20180718/true,IS,UNRESOLVED,https://cdn.tsetmc.com/api/MarketData/GetInstrumentState/40808043719554948/20180718,ADJUSTED_CLOSE_UNRESOLVED,NOT_A_SCIENTIFIC_DECISION_SEE_ADJUDICATION_ARTIFACT
UNQ0263,فولاژ,40808043719554948,2019-07-17,1,true,https://cdn.tsetmc.com/api/ClosingPrice/GetInstrumentCalendar/40808043719554948,True,https://cdn.tsetmc.com/api/ClosingPrice/GetClosingPriceDaily/40808043719554948/20190717,0.0,0.0,0.0,6177.0,True,0.0,True,https://cdn.tsetmc.com/api/Trade/GetTradeHistory/40808043719554948/20190717/true,IS,UNRESOLVED,https://cdn.tsetmc.com/api/MarketData/GetInstrumentState/40808043719554948/20190717,ADJUSTED_CLOSE_UNRESOLVED,NOT_A_SCIENTIFIC_DECISION_SEE_ADJUDICATION_ARTIFACT
UNQ0264,فولاژ,40808043719554948,2019-07-20,1,true,https://cdn.tsetmc.com/api/ClosingPrice/GetInstrumentCalendar/40808043719554948,True,https://cdn.tsetmc.com/api/ClosingPrice/GetClosingPriceDaily/40808043719554948/20190720,0.0,0.0,0.0,6177.0,True,0.0,True,https://cdn.tsetmc.com/api/Trade/GetTradeHistory/40808043719554948/20190720/true,IS,UNRESOLVED,https://cdn.tsetmc.com/api/MarketData/GetInstrumentState/40808043719554948/20190720,ADJUSTED_CLOSE_UNRESOLVED,NOT_A_SCIENTIFIC_DECISION_SEE_ADJUDICATION_ARTIFACT
UNQ0265,فولاژ,40808043719554948,2020-07-18,1,true,https://cdn.tsetmc.com/api/ClosingPrice/GetInstrumentCalendar/40808043719554948,True,https://cdn.tsetmc.com/api/ClosingPrice/GetClosingPriceDaily/40808043719554948/20200718,0.0,0.0,0.0,37970.0,True,0.0,True,https://cdn.tsetmc.com/api/Trade/GetTradeHistory/40808043719554948/20200718/true,IS,UNRESOLVED,https://cdn.tsetmc.com/api/MarketData/GetInstrumentState/40808043719554948/20200718,ADJUSTED_CLOSE_UNRESOLVED,NOT_A_SCIENTIFIC_DECISION_SEE_ADJUDICATION_ARTIFACT
UNQ0266,فرآور,408934423224097,2015-07-19,2,true,https://cdn.tsetmc.com/api/ClosingPrice/GetInstrumentCalendar/408934423224097,True,https://cdn.tsetmc.com/api/ClosingPrice/GetClosingPriceDaily/408934423224097/20150719,0.0,0.0,0.0,2447.0,True,0.0,True,https://cdn.tsetmc.com/api/Trade/GetTradeHistory/408934423224097/20150719/true,A ,UNRESOLVED,https://cdn.tsetmc.com/api/MarketData/GetInstrumentState/408934423224097/20150719,ADJUSTED_CLOSE_UNRESOLVED,NOT_A_SCIENTIFIC_DECISION_SEE_ADJUDICATION_ARTIFACT
UNQ0267,سهگمت,41284516796232939,2015-05-19,1,true,https://cdn.tsetmc.com/api/ClosingPrice/GetInstrumentCalendar/41284516796232939,True,https://cdn.tsetmc.com/api/ClosingPrice/GetClosingPriceDaily/41284516796232939/20150519,0.0,0.0,0.0,3403.0,True,0.0,True,https://cdn.tsetmc.com/api/Trade/GetTradeHistory/41284516796232939/20150519/true,A ,UNRESOLVED,https://cdn.tsetmc.com/api/MarketData/GetInstrumentState/41284516796232939/20150519,ADJUSTED_CLOSE_UNRESOLVED,NOT_A_SCIENTIFIC_DECISION_SEE_ADJUDICATION_ARTIFACT
UNQ0268,سهگمت,41284516796232939,2019-05-18,1,true,https://cdn.tsetmc.com/api/ClosingPrice/GetInstrumentCalendar/41284516796232939,True,https://cdn.tsetmc.com/api/ClosingPrice/GetClosingPriceDaily/41284516796232939/20190518,0.0,0.0,0.0,4020.0,True,0.0,True,https://cdn.tsetmc.com/api/Trade/GetTradeHistory/41284516796232939/20190518/true,IS,UNRESOLVED,https://cdn.tsetmc.com/api/MarketData/GetInstrumentState/41284516796232939/20190518,ADJUSTED_CLOSE_UNRESOLVED,NOT_A_SCIENTIFIC_DECISION_SEE_ADJUDICATION_ARTIFACT
UNQ0269,سهگمت,41284516796232939,2019-05-19,1,true,https://cdn.tsetmc.com/api/ClosingPrice/GetInstrumentCalendar/41284516796232939,True,https://cdn.tsetmc.com/api/ClosingPrice/GetClosingPriceDaily/41284516796232939/20190519,0.0,0.0,0.0,4020.0,True,0.0,True,https://cdn.tsetmc.com/api/Trade/GetTradeHistory/41284516796232939/20190519/true,IS,UNRESOLVED,https://cdn.tsetmc.com/api/MarketData/GetInstrumentState/41284516796232939/20190519,ADJUSTED_CLOSE_UNRESOLVED,NOT_A_SCIENTIFIC_DECISION_SEE_ADJUDICATION_ARTIFACT
UNQ0270,فجر,41302553376174581,2015-07-19,2,true,https://cdn.tsetmc.com/api/ClosingPrice/GetInstrumentCalendar/41302553376174581,True,https://cdn.tsetmc.com/api/ClosingPrice/GetClosingPriceDaily/41302553376174581/20150719,0.0,0.0,0.0,11140.0,True,0.0,True,https://cdn.tsetmc.com/api/Trade/GetTradeHistory/41302553376174581/20150719/true,A ,UNRESOLVED,https://cdn.tsetmc.com/api/MarketData/GetInstrumentState/41302553376174581/20150719,ADJUSTED_CLOSE_UNRESOLVED,NOT_A_SCIENTIFIC_DECISION_SEE_ADJUDICATION_ARTIFACT
UNQ0271,فجر,41302553376174581,2016-07-18,1,true,https://cdn.tsetmc.com/api/ClosingPrice/GetInstrumentCalendar/41302553376174581,True,https://cdn.tsetmc.com/api/ClosingPrice/GetClosingPriceDaily/41302553376174581/20160718,0.0,0.0,0.0,6853.0,True,0.0,True,https://cdn.tsetmc.com/api/Trade/GetTradeHistory/41302553376174581/20160718/true,A ,UNRESOLVED,https://cdn.tsetmc.com/api/MarketData/GetInstrumentState/41302553376174581/20160718,ADJUSTED_CLOSE_UNRESOLVED,NOT_A_SCIENTIFIC_DECISION_SEE_ADJUDICATION_ARTIFACT
UNQ0272,فجر,41302553376174581,2016-07-19,1,true,https://cdn.tsetmc.com/api/ClosingPrice/GetInstrumentCalendar/41302553376174581,True,https://cdn.tsetmc.com/api/ClosingPrice/GetClosingPriceDaily/41302553376174581/20160719,0.0,0.0,0.0,6853.0,True,0.0,True,https://cdn.tsetmc.com/api/Trade/GetTradeHistory/41302553376174581/20160719/true,A ,UNRESOLVED,https://cdn.tsetmc.com/api/MarketData/GetInstrumentState/41302553376174581/20160719,ADJUSTED_CLOSE_UNRESOLVED,NOT_A_SCIENTIFIC_DECISION_SEE_ADJUDICATION_ARTIFACT
UNQ0273,فجر,41302553376174581,2017-07-18,1,true,https://cdn.tsetmc.com/api/ClosingPrice/GetInstrumentCalendar/41302553376174581,True,https://cdn.tsetmc.com/api/ClosingPrice/GetClosingPriceDaily/41302553376174581/20170718,0.0,0.0,0.0,11051.0,True,0.0,True,https://cdn.tsetmc.com/api/Trade/GetTradeHistory/41302553376174581/20170718/true,A ,UNRESOLVED,https://cdn.tsetmc.com/api/MarketData/GetInstrumentState/41302553376174581/20170718,ADJUSTED_CLOSE_UNRESOLVED,NOT_A_SCIENTIFIC_DECISION_SEE_ADJUDICATION_ARTIFACT
UNQ0274,سخوز,41974758296041288,2015-07-19,1,true,https://cdn.tsetmc.com/api/ClosingPrice/GetInstrumentCalendar/41974758296041288,True,https://cdn.tsetmc.com/api/ClosingPrice/GetClosingPriceDaily/41974758296041288/20150719,0.0,0.0,0.0,3400.0,True,0.0,True,https://cdn.tsetmc.com/api/Trade/GetTradeHistory/41974758296041288/20150719/true,A ,UNRESOLVED,https://cdn.tsetmc.com/api/MarketData/GetInstrumentState/41974758296041288/20150719,ADJUSTED_CLOSE_UNRESOLVED,NOT_A_SCIENTIFIC_DECISION_SEE_ADJUDICATION_ARTIFACT
UNQ0275,خاذین,42075223783409640,2015-07-19,2,true,https://cdn.tsetmc.com/api/ClosingPrice/GetInstrumentCalendar/42075223783409640,True,https://cdn.tsetmc.com/api/ClosingPrice/GetClosingPriceDaily/42075223783409640/20150719,0.0,0.0,0.0,3896.0,True,0.0,True,https://cdn.tsetmc.com/api/Trade/GetTradeHistory/42075223783409640/20150719/true,IS,UNRESOLVED,https://cdn.tsetmc.com/api/MarketData/GetInstrumentState/42075223783409640/20150719,ADJUSTED_CLOSE_UNRESOLVED,NOT_A_SCIENTIFIC_DECISION_SEE_ADJUDICATION_ARTIFACT
UNQ0276,خاذین,42075223783409640,2016-07-18,1,true,https://cdn.tsetmc.com/api/ClosingPrice/GetInstrumentCalendar/42075223783409640,True,https://cdn.tsetmc.com/api/ClosingPrice/GetClosingPriceDaily/42075223783409640/20160718,0.0,0.0,0.0,971.0,True,0.0,True,https://cdn.tsetmc.com/api/Trade/GetTradeHistory/42075223783409640/20160718/true,IS,UNRESOLVED,https://cdn.tsetmc.com/api/MarketData/GetInstrumentState/42075223783409640/20160718,ADJUSTED_CLOSE_UNRESOLVED,NOT_A_SCIENTIFIC_DECISION_SEE_ADJUDICATION_ARTIFACT
UNQ0277,خاذین,42075223783409640,2016-07-19,1,true,https://cdn.tsetmc.com/api/ClosingPrice/GetInstrumentCalendar/42075223783409640,True,https://cdn.tsetmc.com/api/ClosingPrice/GetClosingPriceDaily/42075223783409640/20160719,0.0,0.0,0.0,971.0,True,0.0,True,https://cdn.tsetmc.com/api/Trade/GetTradeHistory/42075223783409640/20160719/true,IS,UNRESOLVED,https://cdn.tsetmc.com/api/MarketData/GetInstrumentState/42075223783409640/20160719,ADJUSTED_CLOSE_UNRESOLVED,NOT_A_SCIENTIFIC_DECISION_SEE_ADJUDICATION_ARTIFACT
UNQ0278,خاذین,42075223783409640,2019-07-17,1,true,https://cdn.tsetmc.com/api/ClosingPrice/GetInstrumentCalendar/42075223783409640,True,https://cdn.tsetmc.com/api/ClosingPrice/GetClosingPriceDaily/42075223783409640/20190717,0.0,0.0,0.0,2603.0,True,0.0,True,https://cdn.tsetmc.com/api/Trade/GetTradeHistory/42075223783409640/20190717/true,IS,UNRESOLVED,https://cdn.tsetmc.com/api/MarketData/GetInstrumentState/42075223783409640/20190717,ADJUSTED_CLOSE_UNRESOLVED,NOT_A_SCIENTIFIC_DECISION_SEE_ADJUDICATION_ARTIFACT
UNQ0279,خاذین,42075223783409640,2019-07-20,1,true,https://cdn.tsetmc.com/api/ClosingPrice/GetInstrumentCalendar/42075223783409640,True,https://cdn.tsetmc.com/api/ClosingPrice/GetClosingPriceDaily/42075223783409640/20190720,0.0,0.0,0.0,2603.0,True,0.0,True,https://cdn.tsetmc.com/api/Trade/GetTradeHistory/42075223783409640/20190720/true,IS,UNRESOLVED,https://cdn.tsetmc.com/api/MarketData/GetInstrumentState/42075223783409640/20190720,ADJUSTED_CLOSE_UNRESOLVED,NOT_A_SCIENTIFIC_DECISION_SEE_ADJUDICATION_ARTIFACT
UNQ0280,تپمپی,43062880954780884,2013-10-21,1,true,https://cdn.tsetmc.com/api/ClosingPrice/GetInstrumentCalendar/43062880954780884,True,https://cdn.tsetmc.com/api/ClosingPrice/GetClosingPriceDaily/43062880954780884/20131021,0.0,0.0,0.0,3274.0,True,0.0,True,https://cdn.tsetmc.com/api/Trade/GetTradeHistory/43062880954780884/20131021/true,IS,UNRESOLVED,https://cdn.tsetmc.com/api/MarketData/GetInstrumentState/43062880954780884/20131021,ADJUSTED_CLOSE_UNRESOLVED,NOT_A_SCIENTIFIC_DECISION_SEE_ADJUDICATION_ARTIFACT
