row_key,ticker,company_name,fiscal_year,registered_capital,accumulated_loss,equity,operating_cash_flow,total_liabilities,total_assets,net_income,leverage_ratio_used,accumulated_loss_ratio_used,fd_article141_direct,fd_accumulated_loss,fd_negative_equity,fd_ocf_high_leverage,persistent_loss_flag,FD_target_main,FD_target_article141_only,FD_target_persistent_loss_robustness,positive_target_reasons,target_missing_reason,distressed_target_reviewed,target_status_reviewed,distressed_flag_source_reviewed,ocf_resolution_status,statement_scope_status,non_12_month_period_flag,audit_status_clean,data_quality_flag,source_file,industry,prior_distressed_target_reviewed,target_changed_vs_prior,change_reason
خمحور|1400,خمحور,تولید محور خودرو,1400,6325419.0,416181.0,6794664.0,260612.0,5984215.0,12778879.0,219793.0,0.46829,0.065795,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,,خمحور_۱۴۰۰_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۰_۱۲_۲۹ (حسابرسی شده).xlsx,خودرو و ساخت قطعات,0,0,
خمحور|1401,خمحور,تولید محور خودرو,1401,6325419.0,1406870.0,7847482.0,957857.0,13697560.0,21545042.0,1242580.0,0.635764,0.222415,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,,خمحور_۱۴۰۱_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۱_۱۲_۲۹ (حسابرسی شده).xlsx,خودرو و ساخت قطعات,0,0,
خمحور|1402,خمحور,تولید محور خودرو,1402,6325419.0,2399583.0,8924070.0,773165.0,25371460.0,34295530.0,1677503.0,0.739789,0.379356,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,,خمحور_۱۴۰۲_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۲_۱۲_۲۹ (حسابرسی شده).xlsx,خودرو و ساخت قطعات,0,0,
خنصیر|1392,خنصیر,مهندسی نصیر ماشین,1392,40000.0,34204.0,98204.0,4795.0,59674.0,157878.0,32238.0,0.377975,0.8551,missing,1,0,0,missing,1,1,1,accumulated_loss,,1,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,,خنصير_۱۳۹۲_۱۲_۲۹_separate_ن-۱۰_صورتهای مالی سال مالی منتهی به ۱۳۹۲_۱۲_۲۹ (حسابرسی شده).xlsx,خودرو و ساخت قطعات,1,0,
خنصیر|1393,خنصیر,مهندسی نصیر ماشین,1393,55000.0,43081.0,108133.0,6135.0,87219.0,195352.0,21913.0,0.446471,0.783291,missing,1,0,0,0,1,1,1,accumulated_loss,,1,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,,خنصير_۱۳۹۳_۱۲_۲۹_separate_ن-۱۰_صورتهای مالی سال مالی منتهی به ۱۳۹۳_۱۲_۲۹ (حسابرسی شده).xlsx,خودرو و ساخت قطعات,1,0,
خنصیر|1394,خنصیر,مهندسی نصیر ماشین,1394,87166.0,54122.0,152104.0,22850.0,79822.0,231926.0,15263.0,0.34417,0.620907,missing,1,0,0,0,1,1,1,accumulated_loss,,1,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,,خنصير_۱۳۹۴_۱۲_۲۹_consolidated_ن-۱۰_صورت‌های مالی تلفیقی سال مالی منتهی به ۱۳۹۴_۱۲_۲۹ (حسابرسی شده).xlsx,خودرو و ساخت قطعات,1,0,
خنصیر|1395,خنصیر,مهندسی نصیر ماشین,1395,87166.0,88130.0,188044.0,-605.0,91250.0,279294.0,38659.0,0.326717,1.011059,missing,1,0,0,0,1,1,1,accumulated_loss,,1,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,,خنصير_۱۳۹۵_۱۲_۳۰_consolidated_ن-۱۰_صورت‌های مالی تلفیقی سال مالی منتهی به ۱۳۹۵_۱۲_۳۰ (حسابرسی شده).xlsx,خودرو و ساخت قطعات,1,0,
خنصیر|1396,خنصیر,مهندسی نصیر ماشین,1396,127166.0,85086.0,226310.0,28358.0,105947.0,332257.0,26170.0,0.318871,0.669094,missing,1,0,0,0,1,1,1,accumulated_loss,,1,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,,خنصير_۱۳۹۶_۱۲_۲۹_consolidated_ن-۱۰_صورت‌های مالی تلفیقی سال مالی منتهی به ۱۳۹۶_۱۲_۲۹ (حسابرسی شده).xlsx,خودرو و ساخت قطعات,1,0,
خنصیر|1397,خنصیر,مهندسی نصیر ماشین,1397,127166.0,114425.0,286100.0,45858.0,110376.0,396476.0,44268.0,0.278393,0.899808,missing,1,0,0,0,1,1,1,accumulated_loss,,1,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,,خنصير_۱۳۹۷_۱۲_۲۹_consolidated_ن-۱۰_صورت‌های مالی تلفیقی سال مالی منتهی به ۱۳۹۷_۱۲_۲۹ (حسابرسی شده).xlsx,خودرو و ساخت قطعات,1,0,
خنصیر|1398,خنصیر,مهندسی نصیر ماشین,1398,207166.0,94264.0,318983.0,22302.0,137472.0,456455.0,25676.0,0.301173,0.455017,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,,خنصير_۱۳۹۸_۱۲_۲۹_consolidated_ن-۱۰_صورت‌های مالی تلفیقی سال مالی منتهی به ۱۳۹۸_۱۲_۲۹ (حسابرسی شده).xlsx,خودرو و ساخت قطعات,0,0,
خنصیر|1399,خنصیر,مهندسی نصیر ماشین,1399,207166.0,0.0,517674.0,64134.0,185071.0,702745.0,160290.0,0.263354,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,,خنصير_۱۳۹۹_۱۲_۳۰_consolidated_ن-۱۰_صورت‌های مالی تلفیقی سال مالی منتهی به ۱۳۹۹_۱۲_۳۰ (حسابرسی شده).xlsx,خودرو و ساخت قطعات,0,0,
خنصیر|1400,خنصیر,مهندسی نصیر ماشین,1400,1230524.0,430847.0,1702276.0,25099.0,384739.0,2087015.0,306754.0,0.184349,0.350133,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,,خنصير_۱۴۰۱_۱۲_۲۹_consolidated_ن-۱۰_صورت‌های مالی تلفیقی سال مالی منتهی به ۱۴۰۱_۱۲_۲۹ (حسابرسی شده).xlsx,خودرو و ساخت قطعات,0,0,
خنصیر|1401,خنصیر,مهندسی نصیر ماشین,1401,1430524.0,0.0,2165167.0,-49552.0,369844.0,2535011.0,505959.0,0.145894,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,user_confirmed_correct_source,0,user_confirmed_audited,source_replaced_khnasir_uploaded_pdf; user_confirmed_correct_source; full_numeric_tables_extracted; balance_sheet_extracted; ratios_not_recomputed; article_141_rule_unchanged,Archive.zip: ۱.pdf; 2.pdf; 3.pdf; 4.pdf; 5.pdf; 6.pdf,خودرو و ساخت قطعات,0,0,
خنصیر|1402,خنصیر,مهندسی نصیر ماشین,1402,1720000.0,0.0,2945988.0,529589.0,719398.0,3665386.0,1168840.0,0.196268,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,parent_only_user_confirmed,0,audited,user_confirmed_correct_source_stage19,۱.pdf; ۲.pdf; ۳.pdf; 4(3).pdf; 5(3).pdf; 6(2).pdf,خودرو و ساخت قطعات,0,0,
خوساز|1393,خوساز,محورسازان ایران خودرو,1393,150000.0,42089.0,122911.0,63288.0,562270.0,685181.0,10220.0,0.820615,0.280593,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,,خوساز_۱۳۹۳_۱۲_۲۹_separate_ن-۱۰_صورتهای مالی سال مالی منتهی به ۱۳۹۳_۱۲_۲۹ (حسابرسی شده).xlsx,خودرو و ساخت قطعات,0,0,
خوساز|1394,خوساز,محورسازان ایران خودرو,1394,150000.0,0.0,215741.0,-25147.0,478072.0,693813.0,143178.0,0.68905,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,,خوساز_۱۳۹۴_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۴_۱۲_۲۹ (حسابرسی شده).xlsx,خودرو و ساخت قطعات,0,0,
خوساز|1395,خوساز,محورسازان ایران خودرو,1395,250000.0,51502.0,213498.0,-17516.0,527695.0,741193.0,-46130.0,0.711954,0.206008,missing,0,0,1,0,1,0,1,ocf_high_leverage,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,,خوساز_۱۳۹۵_۱۲_۳۰_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۵_۱۲_۳۰ (حسابرسی شده).xlsx,خودرو و ساخت قطعات,0,1,ocf_neg_high_leverage
خوساز|1396,خوساز,محورسازان ایران خودرو,1396,250000.0,169874.0,95126.0,252451.0,918720.0,1013846.0,-3417.0,0.906173,0.679496,missing,1,0,0,1,1,1,1,accumulated_loss,,1,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,,خوساز_۱۳۹۶_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۶_۱۲_۲۹ (حسابرسی شده).xlsx,خودرو و ساخت قطعات,1,0,
خوساز|1397,خوساز,محورسازان ایران خودرو,1397,1119876.0,183485.0,951391.0,20940.0,985071.0,1936462.0,-2927.0,0.508696,0.163844,missing,0,0,0,1,0,0,1,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,,خوساز_۱۳۹۷_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۷_۱۲_۲۹ (حسابرسی شده)(اصلاحیه).xlsx,خودرو و ساخت قطعات,0,0,
خوساز|1398,خوساز,محورسازان ایران خودرو,1398,1119876.0,202463.0,932413.0,-33852.0,989149.0,1921562.0,-18978.0,0.514763,0.180791,missing,0,0,0,1,0,0,1,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,,خوساز_۱۳۹۸_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۸_۱۲_۲۹ (حسابرسی شده).xlsx,خودرو و ساخت قطعات,0,0,
خوساز|1399,خوساز,محورسازان ایران خودرو,1399,1119876.0,0.0,1280567.0,266623.0,1629236.0,2909803.0,203016.0,0.559913,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,,خوساز_۱۳۹۹_۱۲_۳۰_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۹_۱۲_۳۰ (حسابرسی شده)(اصلاحیه).xlsx,خودرو و ساخت قطعات,0,0,
خوساز|1400,خوساز,محورسازان ایران خودرو,1400,1119876.0,0.0,1535523.0,32991.0,1820874.0,3356397.0,278472.0,0.542509,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,,خوساز_۱۴۰۰_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۰_۱۲_۲۹ (حسابرسی شده).xlsx,خودرو و ساخت قطعات,0,0,
خوساز|1401,خوساز,محورسازان ایران خودرو,1401,1119876.0,0.0,2282111.0,250238.0,2771317.0,5053428.0,651904.0,0.548403,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,,خوساز_۱۴۰۱_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۱_۱۲_۲۹ (حسابرسی شده).xlsx,خودرو و ساخت قطعات,0,0,
خوساز|1402,خوساز,محورسازان ایران خودرو,1402,1119876.0,0.0,2415577.0,-184231.0,5161170.0,7576747.0,200659.0,0.681185,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,,خوساز_۱۴۰۲_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۲_۱۲_۲۹ (حسابرسی شده).xlsx,خودرو و ساخت قطعات,0,0,
خرینگ|1392,خرینگ,رینگ سازی مشهد,1392,343016.0,1213.0,161488.0,84026.0,544413.0,705901.0,15409.0,0.771231,0.003536,missing,0,0,0,missing,0,0,missing,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,,خرينگ_۱۳۹۲_۱۲_۲۹_separate_ن-۱۰_صورتهای مالی سال مالی منتهی به ۱۳۹۲_۱۲_۲۹ (حسابرسی شده).xlsx,خودرو و ساخت قطعات,0,0,
خرینگ|1393,خرینگ,رینگ سازی مشهد,1393,343016.0,27217.0,187492.0,3471.0,611365.0,798857.0,27170.0,0.7653,0.079346,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,,خرينگ_۱۳۹۳_۱۲_۲۹_separate_ن-۱۰_صورتهای مالی سال مالی منتهی به ۱۳۹۳_۱۲_۲۹ (حسابرسی شده).xlsx,خودرو و ساخت قطعات,0,0,
خرینگ|1394,خرینگ,رینگ سازی مشهد,1394,145705.0,80509.0,379061.0,-60925.0,643508.0,1022569.0,-104813.0,0.629305,0.552548,missing,1,0,0,0,1,1,1,accumulated_loss,,1,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,,خرينگ_۱۳۹۴_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۴_۱۲_۲۹ (حسابرسی شده).xlsx,خودرو و ساخت قطعات,1,0,
خرینگ|1395,خرینگ,رینگ سازی مشهد,1395,445000.0,186522.0,273048.0,-52185.0,773601.0,1046649.0,-106013.0,0.739122,0.419151,missing,0,0,1,1,1,0,1,ocf_high_leverage,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,,خرينگ_۱۳۹۵_۱۲_۳۰_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۵_۱۲_۳۰ (حسابرسی شده).xlsx,خودرو و ساخت قطعات,0,1,ocf_neg_high_leverage
خرینگ|1396,خرینگ,رینگ سازی مشهد,1396,445000.0,214288.0,245282.0,144796.0,840986.0,1086268.0,-27766.0,0.774198,0.481546,missing,0,0,0,1,0,0,1,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,,خرينگ_۱۳۹۶_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۶_۱۲_۲۹ (حسابرسی شده).xlsx,خودرو و ساخت قطعات,0,0,
خرینگ|1397,خرینگ,رینگ سازی مشهد,1397,445000.0,188510.0,271061.0,100082.0,1122279.0,1393340.0,25779.0,0.80546,0.423618,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,,خرينگ_۱۳۹۷_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۷_۱۲_۲۹ (حسابرسی شده).xlsx,خودرو و ساخت قطعات,0,0,
خرینگ|1398,خرینگ,رینگ سازی مشهد,1398,445000.0,218624.0,240947.0,128808.0,1629257.0,1870204.0,-10872.0,0.871165,0.49129,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,,خرينگ_۱۳۹۸_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۸_۱۲_۲۹ (حسابرسی شده).xlsx,خودرو و ساخت قطعات,0,0,
خرینگ|1399,خرینگ,رینگ سازی مشهد,1399,445000.0,125333.0,3456437.0,-296174.0,2910401.0,6366838.0,362061.0,0.457119,0.281647,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,,خرينگ_۱۳۹۹_۱۲_۳۰_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۹_۱۲_۳۰ (حسابرسی شده).xlsx,خودرو و ساخت قطعات,0,0,
خرینگ|1400,خرینگ,رینگ سازی مشهد,1400,445000.0,0.0,4057440.0,-17504.0,5399956.0,9457396.0,638828.0,0.570977,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,,خرينگ_۱۴۰۰_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۰_۱۲_۲۹ (حسابرسی شده).xlsx,خودرو و ساخت قطعات,0,0,
خرینگ|1401,خرینگ,رینگ سازی مشهد,1401,445000.0,0.0,4888673.0,403291.0,8829105.0,13717778.0,951383.0,0.643625,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,,خرينگ_۱۴۰۱_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۱_۱۲_۲۹ (حسابرسی شده).xlsx,خودرو و ساخت قطعات,0,0,
خرینگ|1402,خرینگ,رینگ سازی مشهد,1402,1000000.0,0.0,6187476.0,-1103508.0,13375530.0,19563006.0,1454553.0,0.683715,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,,خرينگ_۱۴۰۲_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۲_۱۲_۲۹ (حسابرسی شده)(اصلاحیه).xlsx,خودرو و ساخت قطعات,0,0,
ختوقا|1392,ختوقا,گروه صنعتی قطعات اتومبیل ایران,1392,343002.0,325686.0,618979.0,,75538.0,694517.0,22469.0,0.108763,0.949516,missing,1,0,0,missing,1,1,1,accumulated_loss,,1,complete_canonical_stage106,canonical_formula_stage106,deferred_unresolved,separate_or_parent_only_indicated,0,audited_indicated,,ختوقا_۱۳۹۲_۱۲_۲۹_separate_ن-۱۰_صورتهای مالی سال مالی منتهی به ۱۳۹۲_۱۲_۲۹ (حسابرسی شده).xlsx,خودرو و ساخت قطعات,1,0,
ختوقا|1393,ختوقا,گروه صنعتی قطعات اتومبیل ایران,1393,343002.0,402871.0,696164.0,,49002.0,745166.0,88563.0,0.06576,1.174544,missing,1,0,0,0,1,1,1,accumulated_loss,,1,complete_canonical_stage106,canonical_formula_stage106,deferred_unresolved,separate_or_parent_only_indicated,0,audited_indicated,,ختوقا_۱۳۹۳_۱۲_۲۹_separate_ن-۱۰_صورتهای مالی سال مالی منتهی به ۱۳۹۳_۱۲_۲۹ (حسابرسی شده).xlsx,خودرو و ساخت قطعات,1,0,
ختوقا|1394,ختوقا,گروه صنعتی قطعات اتومبیل ایران,1394,343002.0,221748.0,792412.0,,266719.0,1059131.0,100013.0,0.251828,0.646492,missing,1,0,0,0,1,1,1,accumulated_loss,,1,complete_canonical_stage106,canonical_formula_stage106,deferred_unresolved,separate_or_parent_only_indicated,0,audited_indicated,,ختوقا_۱۳۹۴_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۴_۱۲_۲۹ (حسابرسی شده).xlsx,خودرو و ساخت قطعات,1,0,
ختوقا|1395,ختوقا,گروه صنعتی قطعات اتومبیل ایران,1395,343002.0,193003.0,975088.0,36597.0,429497.0,1404585.0,109496.0,0.305782,0.562688,missing,1,0,0,0,1,1,1,accumulated_loss,,1,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,,ختوقا_۱۳۹۵_۱۲_۳۰_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۵_۱۲_۳۰ (حسابرسی شده).xlsx,خودرو و ساخت قطعات,1,0,
ختوقا|1396,ختوقا,گروه صنعتی قطعات اتومبیل ایران,1396,343023.0,667996.0,1477817.0,-36534.0,571229.0,2049046.0,554729.0,0.278778,1.94738,missing,1,0,0,0,1,1,1,accumulated_loss,,1,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,,ختوقا_۱۳۹۶_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۶_۱۲_۲۹ (حسابرسی شده).xlsx,خودرو و ساخت قطعات,1,0,
ختوقا|1397,ختوقا,گروه صنعتی قطعات اتومبیل ایران,1397,343023.0,191035.0,1001853.0,422306.0,1907317.0,2909170.0,11094.0,0.655622,0.556916,missing,1,0,0,0,1,1,1,accumulated_loss,,1,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,,ختوقا_۱۳۹۷_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۷_۱۲_۲۹ (حسابرسی شده).xlsx,خودرو و ساخت قطعات,1,0,
ختوقا|1398,ختوقا,گروه صنعتی قطعات اتومبیل ایران,1398,6201312.0,431000.0,6809450.0,-88439.0,664847.0,7474297.0,267727.0,0.088951,0.069501,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,,ختوقا_۱۳۹۸_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۸_۱۲_۲۹ (حسابرسی شده)(اصلاحیه).xlsx,خودرو و ساخت قطعات,0,0,
ختوقا|1399,ختوقا,گروه صنعتی قطعات اتومبیل ایران,1399,6201312.0,950881.0,7625085.0,-525871.0,406014.0,8031099.0,955929.0,0.050555,0.153335,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,,ختوقا_۱۳۹۹_۱۲_۳۰_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۹_۱۲_۳۰ (حسابرسی شده).xlsx,خودرو و ساخت قطعات,0,0,
ختوقا|1400,ختوقا,گروه صنعتی قطعات اتومبیل ایران,1400,6201312.0,2673442.0,9443529.0,115593.0,383343.0,9826872.0,1917664.0,0.03901,0.431109,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,,ختوقا_۱۴۰۰_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۰_۱۲_۲۹ (حسابرسی شده).xlsx,خودرو و ساخت قطعات,0,0,
ختوقا|1401,ختوقا,گروه صنعتی قطعات اتومبیل ایران,1401,6201312.0,0.0,10422590.0,378643.0,276665.0,10699255.0,1171302.0,0.025858,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,,ختوقا_۱۴۰۱_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۱_۱۲_۲۹ (حسابرسی شده).xlsx,خودرو و ساخت قطعات,0,0,
ختوقا|1402,ختوقا,گروه صنعتی قطعات اتومبیل ایران,1402,6201312.0,0.0,16178091.0,143686.0,287590.0,16465681.0,5947742.0,0.017466,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,,ختوقا_۱۴۰۲_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۲_۱۲_۲۹ (حسابرسی شده).xlsx,خودرو و ساخت قطعات,0,0,
خوساز|1392,خوساز,محورسازان ایران خودرو,1392,150000.0,50725.0,139189.0,54533.0,474307.0,613496.0,-24914.0,0.773122,0.338167,missing,0,0,0,missing,0,0,missing,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,,خوساز_۱۳۹۲_۱۲_۲۹_separate_ن-۱۰_صورتهای مالی سال مالی منتهی به ۱۳۹۲_۱۲_۲۹ (حسابرسی شده).xlsx,خودرو و ساخت قطعات,0,0,
کیمیاتک|1399,کیمیاتک,شرکت آریان کیمیاتک,1399,1500000.0,0.0,5372266.0,280754.0,6091969.0,11464235.0,3609073.0,0.531389,0.0,missing,0,0,0,missing,0,0,missing,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audit_status_unknown,user_confirmed_correct_source,d52000d7-9a7b-46bd-95cd-2dfe8fc58470(1).xls,محصولات شیمیایی,0,0,
کیمیاتک|1400,کیمیاتک,شرکت آریان کیمیاتک,1400,1500000.0,0.0,5994489.0,1888646.0,10101054.0,16095543.0,4122223.0,0.627568,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audit_status_unknown,user_confirmed_correct_source,4346546e-1435-4729-b5cc-fbf3e1d21f0e(1).xls,محصولات شیمیایی,0,0,
کیمیاتک|1401,کیمیاتک,شرکت آریان کیمیاتک,1401,4000000.0,0.0,10626831.0,1366305.0,16258116.0,26884947.0,6132342.0,0.604729,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audit_status_unknown,user_confirmed_correct_source,ee52c241-aae1-4804-95bd-1e4d56eb8071(1).xls,محصولات شیمیایی,0,0,
کیمیاتک|1402,کیمیاتک,شرکت آریان کیمیاتک,1402,6000000.0,0.0,17234445.0,142003.0,23506404.0,40740849.0,10207614.0,0.576974,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audit_status_unknown,user_confirmed_correct_source,ee52c241-aae1-4804-95bd-1e4d56eb8071(1).xls,محصولات شیمیایی,0,0,
