row_key,ticker,company_name,industry,fiscal_year,fiscal_year_end,unit,total_assets,total_liabilities,equity,registered_capital,accumulated_loss,current_assets,current_liabilities,revenue_period_adjusted,gross_profit_period_adjusted,operating_profit_period_adjusted,net_income_period_adjusted,operating_cash_flow_period_adjusted,financial_expense_period_adjusted,leverage_ratio,current_ratio,roa_period_adjusted,roe_period_adjusted,equity_ratio,ocf_to_assets_period_adjusted,financial_expense_to_assets_period_adjusted,profit_margin_period_adjusted,operating_margin_period_adjusted,gross_margin_period_adjusted,net_margin_period_adjusted,financial_expense_to_revenue_period_adjusted,asset_turnover_period_adjusted,revenue_growth_period_adjusted,net_income_growth_period_adjusted,sales_growth_period_adjusted,accumulated_loss_to_capital_ratio,debt_to_equity,loss_dummy,equity_negative_dummy,distressed_target_reviewed,usable_for_model_flag,target_status_reviewed,distressed_flag_source_reviewed,data_quality_flag,audit_status_clean,statement_scope_status,non_12_month_period_flag,exclusion_flag,manual_review_required_clean,source_file,source_url,ocf_resolution_status,gross_profit_resolution_status,log_total_assets,gross_profit_period_adjusted_signedlog,predictor_year,target_year,target_next_year,split,cv_val_fold
خچرخش|1396,خچرخش,چرخشگر,خودرو و ساخت قطعات,1396,1396/12/29,میلیون ریال,2192769.0,1139155.0,1053614.0,952095.0,0.0,1051711.0,635992.0,1484384.0,261133.0,98806.0,32426.0,54045.0,-61191.0,0.5195052465626794,1.653654448483629,0.014787695375117,0.0307759767808704,0.4804947534373206,0.0246469190325109,-0.0279058122401402,0.0218447517623472,0.0665636385194127,0.1759201123159506,0.0218447517623472,-0.0412231605837842,0.6769449951180448,0.4734509936272855,0.3885153941677728,0.4734509936272855,0.0,1.081188177074337,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,,audited_indicated,separate_or_parent_only_indicated,0,1,1,خچرخش_۱۳۹۶_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۶_۱۲_۲۹ (حسابرسی شده).xlsx,,observed_or_verified,observed_or_verified,14.600676142738855,12.472788964516715,1396,1397,0,test,
خچرخش|1397,خچرخش,چرخشگر,خودرو و ساخت قطعات,1397,1397/12/29,میلیون ریال,2367647.0,1280779.0,1086868.0,952095.0,0.0,1242687.0,716897.0,1669252.0,378950.0,147932.0,38442.0,42149.0,-97844.0,0.540950150085718,1.733424745814252,0.0162363730741956,0.035369520493749,0.459049849914282,0.0178020625540885,-0.0413254171757867,0.0230294766757805,0.0886217299724667,0.2270178499112177,0.0230294766757805,-0.0586154756741342,0.7050257069571604,0.1245418975143898,0.1855301301424782,0.1245418975143898,0.0,1.17841264992621,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,,audited_indicated,separate_or_parent_only_indicated,0,0,0,خچرخش_۱۳۹۷_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۷_۱۲_۲۹ (حسابرسی شده).xlsx,,observed_or_verified,observed_or_verified,14.677407615288079,12.845162188107256,1397,1398,0,test,
خچرخش|1398,خچرخش,چرخشگر,خودرو و ساخت قطعات,1398,1398/12/29,میلیون ریال,3236357.0,2156849.0,1079508.0,952095.0,0.0,2077213.0,1626837.0,1422198.0,169955.0,222122.0,7799.0,196010.0,-215221.0,0.6664434733250998,1.27684150286722,0.0024098083122473,0.0072245874972672,0.3335565266749002,0.0605650118327489,-0.0665010071509416,0.0054837652703772,0.1561821912279443,0.1195016446373852,0.0054837652703772,-0.1513298429613879,0.4394441033544816,-0.1480028180286739,-0.797122938452734,-0.1480028180286739,0.0,1.997992604038136,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,,audited_indicated,separate_or_parent_only_indicated,0,1,1,خچرخش_۱۳۹۸_۱۲_۲۹_consolidated_ن-۱۰_صورت‌های مالی تلفیقی سال مالی منتهی به ۱۳۹۸_۱۲_۲۹ (حسابرسی شده).xlsx,,observed_or_verified,observed_or_verified,14.989959181449338,12.043294859002398,1398,1399,0,unused_no_positive_post_test,
خچرخش|1399,خچرخش,چرخشگر,خودرو و ساخت قطعات,1399,1399/12/30,میلیون ریال,4919119.0,3809264.0,1109855.0,952095.0,0.0,3723446.0,3068834.0,3773989.0,391833.0,133699.0,31299.0,299102.0,-94204.0,0.7743793146699642,1.21330968048451,0.006362724707412,0.028200981209257,0.2256206853300357,0.0608039772975608,-0.0191505836715883,0.0082933469069464,0.035426441359527,0.1038246269398241,0.0082933469069464,-0.024961387009872,0.7672083151474888,1.65363121028155,3.0132068213873575,1.65363121028155,0.0,3.432217722134873,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,,audited_indicated,separate_or_parent_only_indicated,0,1,1,خچرخش_۱۳۹۹_۱۲_۳۰_consolidated_ن-۱۰_صورت‌های مالی تلفیقی سال مالی منتهی به ۱۳۹۹_۱۲_۳۰ (حسابرسی شده).xlsx,,observed_or_verified,observed_or_verified,15.408640210682195,12.878593559696363,1399,1400,0,unused_no_positive_post_test,
خچرخش|1400,خچرخش,چرخشگر,خودرو و ساخت قطعات,1400,1400/12/29,میلیون ریال,7890782.0,6464278.0,1426504.0,952095.0,0.0,6672587.0,5596571.0,6494846.0,754063.0,428479.0,320457.0,160873.0,-73901.0,0.8192189316597518,1.19226344131076,0.040611564227728,0.2246450062530494,0.1807810683402482,0.0203874596966435,-0.0093654849417966,0.0493401999062025,0.0659721569995655,0.1161017520661767,0.0493401999062025,-0.0113784068167282,0.8230928189373372,0.7209499020797357,9.238569922361735,0.7209499020797357,0.0,4.531552663013914,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,,audited_indicated,separate_or_parent_only_indicated,0,1,1,خچرخش_۱۴۰۰_۱۲_۲۹_consolidated_ن-۱۰_صورت‌های مالی تلفیقی سال مالی منتهی به ۱۴۰۰_۱۲_۲۹ (حسابرسی شده).xlsx,,observed_or_verified,observed_or_verified,15.881205927441865,13.533232524024541,1400,1401,0,unused_no_positive_post_test,
خچرخش|1401,خچرخش,چرخشگر,خودرو و ساخت قطعات,1401,1401/12/29,میلیون ریال,10337923.0,7712690.0,2625233.0,952095.0,0.0,9022077.0,6662293.0,14891703.0,2835887.0,1957323.0,1246333.0,922613.0,-435321.0,0.7460579847615425,1.354199972892216,0.1205593231831964,0.4747513839723941,0.2539420152384575,0.0892454896404239,-0.0421091354617363,0.0836931142126592,0.1314371499351014,0.1904340289354414,0.0836931142126592,-0.0292324524602726,1.440492737274209,1.2928492838783243,2.889236309395644,1.2928492838783243,0.0,2.937906844840058,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,,audited_indicated,separate_or_parent_only_indicated,0,1,1,خچرخش_۱۴۰۱_۱۲_۲۹_consolidated_ن-۱۰_صورت‌های مالی تلفیقی سال مالی منتهی به ۱۴۰۱_۱۲_۲۹ (حسابرسی شده).xlsx,,observed_or_verified,observed_or_verified,16.15132963319243,14.857865673611721,1401,1402,0,unused_no_positive_post_test,
خبهمن|1393,خبهمن,گروه بهمن,خودرو و ساخت قطعات,1393,1393/12/29,میلیون ریال,18665435.0,5405030.0,13260405.0,5070000.0,7346644.0,8821091.0,4147629.0,299623.0,0.0,1112996.0,2053365.0,2421869.0,-1246890.0,0.2895742853032892,2.126779179140661,0.1100089550551594,0.1548493428368138,0.7104257146967108,0.1297515434277315,-0.066802086316231,6.853162140423132,3.7146547494684983,0.0,6.853162140423132,-4.161529655600538,0.0160522913074353,-0.6273373581789191,-0.0687002854631496,-0.6273373581789191,1.449042209072978,0.4076067058283665,0,0,1,1,complete_canonical_stage106,canonical_formula_stage106,,audited_indicated,separate_or_parent_only_indicated,0,1,1,خبهمن_۱۳۹۳_۱۲_۲۹_separate_ن-۱۰_صورتهای مالی سال مالی منتهی به ۱۳۹۳_۱۲_۲۹ (حسابرسی شده).xlsx,,observed_or_verified,observed_or_verified,16.742184029286502,0.0,1393,1394,1,dev,1
خبهمن|1394,خبهمن,گروه بهمن,خودرو و ساخت قطعات,1394,1394/12/29,میلیون ریال,18515470.0,5970835.0,12544635.0,5070000.0,6630874.0,6653643.0,5656664.0,13589.0,,2083246.0,1900860.0,1762576.0,-505397.0,0.322478176357392,1.176248580435394,0.102663340439103,0.1515277248002831,0.677521823642608,0.0951947749638545,-0.0272959314562363,139.88225770844065,153.30384870115537,,139.88225770844065,-37.19162557951284,0.0007339268190329,-0.9546463388992168,-0.0742707701748106,-0.9546463388992168,1.307864694280079,0.4759672162641639,0,0,1,1,complete_canonical_stage106,canonical_formula_stage106,,audited_indicated,separate_or_parent_only_indicated,0,1,1,خبهمن_۱۳۹۴_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۴_۱۲_۲۹ (حسابرسی شده).xlsx,,observed_or_verified,deferred_unresolved,16.734117210839667,,1394,1395,1,dev,2
خبهمن|1395,خبهمن,گروه بهمن,خودرو و ساخت قطعات,1395,1395/12/30,میلیون ریال,15704630.0,3108454.0,12596176.0,5070000.0,6682416.0,5655585.0,2642600.0,0.0,,1734466.0,1344931.0,3000882.0,-393187.0,0.1979323295104692,2.140159312798002,0.0856391395403775,0.1067729603016026,0.8020676704895308,0.1910826297722391,-0.0250363746232798,,,,,,0.0,-1.0,-0.2924618330650337,-1.0,1.318030769230769,0.2467775934537593,0,0,1,1,complete_canonical_stage106,canonical_formula_stage106,,audited_indicated,separate_or_parent_only_indicated,0,1,1,خبهمن_۱۳۹۵_۱۲_۳۰_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۵_۱۲_۳۰ (حسابرسی شده)(اصلاحیه).xlsx,,observed_or_verified,deferred_unresolved,16.56946619497685,,1395,1396,0,dev,3
خبهمن|1396,خبهمن,گروه بهمن,خودرو و ساخت قطعات,1396,1396/12/29,میلیون ریال,15881163.0,2347717.0,13533446.0,10000000.0,2923859.0,5264445.0,2245515.0,77693.0,,2178171.0,2051737.0,2776295.0,-177418.0,0.1478302942926787,2.344426556936827,0.1291931201764001,0.1516049201363791,0.8521697057073213,0.1748168569266621,-0.011171599964058,26.40826071846885,28.035614534127912,,26.40826071846885,-2.2835776710900597,0.0048921480120819,,0.5255332801459703,,0.2923859,0.1734751814135143,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,,audited_indicated,separate_or_parent_only_indicated,0,1,1,خبهمن_۱۳۹۶_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۶_۱۲_۲۹ (حسابرسی شده).xlsx,,observed_or_verified,deferred_unresolved,16.58064431084508,,1396,1397,0,test,
خبهمن|1397,خبهمن,گروه بهمن,خودرو و ساخت قطعات,1397,1397/12/29,میلیون ریال,15848006.0,2267210.0,13580796.0,10000000.0,2867477.0,6355510.0,2245439.0,0.0,,1970745.0,2074640.0,2229542.0,-59244.0,0.1430596379128075,2.830408663962815,0.1309085824424851,0.1527627688391755,0.8569403620871926,0.1406828089287699,-0.0037382620879875,,,,,,0.0,-1.0,0.0111627367445242,-1.0,0.2867477,0.1669423500654895,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,,audited_indicated,separate_or_parent_only_indicated,0,1,1,خبهمن_۱۳۹۷_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۷_۱۲_۲۹ (حسابرسی شده).xlsx,,observed_or_verified,deferred_unresolved,16.57855430905654,,1397,1398,0,test,
خبهمن|1398,خبهمن,گروه بهمن,خودرو و ساخت قطعات,1398,1398/12/29,میلیون ریال,17032934.0,1927156.0,15105778.0,10000000.0,4230239.0,5910382.0,1905324.0,14799.0,,3241287.0,3244405.0,1910397.0,-1126.0,0.1131429265210562,3.102035139430354,0.190478340372833,0.2147790732791121,0.8868570734789438,0.1121590091290202,-6.610722497956019e-05,219.2313669842557,219.0206770727752,,219.2313669842557,-0.0760862220420298,0.0008688462011301,,0.5638399915166005,,0.4230239,0.1275774077972018,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,,audited_indicated,separate_or_parent_only_indicated,0,0,0,خبهمن_۱۳۹۸_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۸_۱۲_۲۹ (حسابرسی شده)(اصلاحیه).xlsx,,observed_or_verified,deferred_unresolved,16.650659380713787,,1398,1399,0,unused_no_positive_post_test,
خبهمن|1399,خبهمن,گروه بهمن,خودرو و ساخت قطعات,1399,1399/12/30,میلیون ریال,162765536.0,10451272.0,152314264.0,10000000.0,0.0,23268918.0,10415372.0,25898.0,,15725142.0,16120130.0,5928460.0,-202.0,0.0642105955403237,2.234093799050096,0.0990389636292538,0.1058346708749483,0.9357894044596764,0.0364233126108465,-1.241048965058549e-06,622.4469070970731,607.1952274306897,,622.4469070970731,-0.0077998301027106,0.0001591123074113,0.7499831069666869,3.968593625025236,0.7499831069666869,0.0,0.0686165019974754,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,,audited_indicated,separate_or_parent_only_indicated,0,1,1,خبهمن_۱۳۹۹_۱۲_۳۰_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۹_۱۲_۳۰ (حسابرسی شده)(اصلاحیه).xlsx,,observed_or_verified,deferred_unresolved,18.907821299934206,,1399,1400,0,unused_no_positive_post_test,
خبهمن|1400,خبهمن,گروه بهمن,خودرو و ساخت قطعات,1400,1400/12/29,میلیون ریال,176692430.0,19931132.0,156761298.0,134637967.0,8669817.0,27285576.0,9459451.0,0.0,,7041368.0,8216897.0,884505.0,-1119418.0,0.1128012784701642,2.884477756690108,0.0465039560551632,0.052416617525073,0.8871987215298358,0.0050059020638292,-0.0063354044086665,,,,,,0.0,-1.0,-0.4902710462012403,-1.0,0.0643935525259379,0.1271431932134167,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,,audited_indicated,separate_or_parent_only_indicated,0,1,1,خبهمن_۱۴۰۰_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۰_۱۲_۲۹ (حسابرسی شده).xlsx,,observed_or_verified,deferred_unresolved,18.989921101058375,,1400,1401,0,unused_no_positive_post_test,
خبهمن|1401,خبهمن,گروه بهمن,خودرو و ساخت قطعات,1401,1401/12/29,میلیون ریال,188710343.0,13573182.0,175137161.0,134637967.0,24540379.0,49409091.0,13438321.0,0.0,,19645642.0,19318329.0,200560.0,-1883663.0,0.0719260099060919,3.676730969590621,0.1023702712468706,0.1103039976764268,0.928073990093908,0.0010627928327171,-0.0099817687258403,,,,,,0.0,,1.3510491855988946,,0.1822693817116237,0.0775002970386165,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,,audited_indicated,separate_or_parent_only_indicated,0,1,1,خبهمن_۱۴۰۱_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۱_۱۲_۲۹ (حسابرسی شده).xlsx,,observed_or_verified,deferred_unresolved,19.055723826006485,,1401,1402,0,unused_no_positive_post_test,
خکمک|1392,خکمک,کمک فنر ایندامین,خودرو و ساخت قطعات,1392,1392/12/29,میلیون ریال,287156.0,233753.0,53403.0,100000.0,47897.0,248649.0,207030.0,595892.0,77688.0,39534.0,2069.0,79974.0,-37535.0,0.8140279151402026,1.201028836400522,0.007205142849183,0.0387431417710615,0.1859720848597975,0.2785036704787642,-0.1307129225925977,0.0034721056835802,0.0663442368751384,0.130372617856927,0.0034721056835802,-0.0629896021426701,2.07515078911811,,,,0.47897,4.377151096380353,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,,audited_indicated,separate_or_parent_only_indicated,0,1,1,خكمك_۱۳۹۲_۱۲_۲۹_separate_ن-۱۰_صورتهای مالی سال مالی منتهی به ۱۳۹۲_۱۲_۲۹ (حسابرسی شده).xlsx,,observed_or_verified,observed_or_verified,12.567784383498363,11.26046895619217,1392,1393,1,dev,
خکمک|1393,خکمک,کمک فنر ایندامین,خودرو و ساخت قطعات,1393,1393/12/29,میلیون ریال,638522.0,395765.0,242757.0,100000.0,51605.0,385376.0,346230.0,882401.0,55047.0,4278.0,-27795.0,1246.0,-32164.0,0.6198141959086766,1.113063570458944,-0.0435302150904745,-0.1144972132626453,0.3801858040913234,0.0019513814715859,-0.0503725791750323,-0.0314992843389796,0.0048481359381958,0.0623832021949204,-0.0314992843389796,-0.0364505479934859,1.381942987085801,0.4808069247447524,-14.434026099565008,0.4808069247447524,0.51605,1.630292844284614,1,0,1,1,complete_canonical_stage106,canonical_formula_stage106,,audited_indicated,separate_or_parent_only_indicated,0,1,1,خكمك_۱۳۹۳_۱۲_۲۹_separate_ن-۱۰_صورتهای مالی سال مالی منتهی به ۱۳۹۳_۱۲_۲۹ (حسابرسی شده).xlsx,,observed_or_verified,observed_or_verified,13.366912975732347,10.915960810882316,1393,1394,0,dev,1
خکمک|1394,خکمک,کمک فنر ایندامین,خودرو و ساخت قطعات,1394,1394/12/29,میلیون ریال,638191.0,429241.0,208950.0,320857.0,113207.0,364948.0,376519.0,763807.0,60664.0,759.0,-28802.0,98234.0,-29945.0,0.6725901806825856,0.9692684831309972,-0.0451306897151479,-0.1378415888968653,0.3274098193174144,0.1539257056273122,-0.0469216895882267,-0.0377084787125543,0.0009937065253395,0.0794232050766751,-0.0377084787125543,-0.0392049300412276,1.1968313561300614,-0.1343992130561955,-0.0362295376866342,-0.1343992130561955,0.3528269602969547,2.054276142617851,1,0,0,1,complete_canonical_stage106,canonical_formula_stage106,,audited_indicated,separate_or_parent_only_indicated,0,1,1,خكمك_۱۳۹۴_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۴_۱۲_۲۹ (حسابرسی شده).xlsx,,observed_or_verified,observed_or_verified,13.366394457492307,11.013122204485974,1394,1395,0,dev,2
خکمک|1395,خکمک,کمک فنر ایندامین,خودرو و ساخت قطعات,1395,1395/12/30,میلیون ریال,716554.0,527917.0,188637.0,320857.0,133520.0,440606.0,448548.0,1163830.0,83627.0,11318.0,-6973.0,34770.0,-18416.0,0.7367441951339326,0.9822939796855632,-0.0097312972923185,-0.036965176503019,0.2632558048660673,0.0485239074794083,-0.0257007845884608,-0.0059914248644561,0.0097247879844994,0.0718549960045711,-0.0059914248644561,-0.0158236168512583,1.6242041772148366,0.5237226157916856,0.7578987570307617,0.5237226157916856,0.4161355370149319,2.798586703562928,1,0,0,1,complete_canonical_stage106,canonical_formula_stage106,,audited_indicated,separate_or_parent_only_indicated,0,0,0,خكمك_۱۳۹۵_۱۲_۳۰_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۵_۱۲_۳۰ (حسابرسی شده).xlsx,,observed_or_verified,observed_or_verified,13.482210285341992,11.33413367122652,1395,1396,0,dev,3
خکمک|1396,خکمک,کمک فنر ایندامین,خودرو و ساخت قطعات,1396,1396/12/29,میلیون ریال,681185.0,483449.0,197736.0,320857.0,124421.0,402438.0,391931.0,1813821.0,106337.0,34610.0,15618.0,85473.0,-19010.0,0.709717624433891,1.026808290234761,0.0229276921834743,0.0789841000121373,0.2902823755661091,0.1254769262388338,-0.0279072498660422,0.0086105519783925,0.0190812654611452,0.058625961437209,0.0086105519783925,-0.0104806372844949,2.662743601224337,0.5584930788860916,3.239782016348774,0.5584930788860916,0.3877771094288109,2.444921511510297,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,,audited_indicated,separate_or_parent_only_indicated,0,1,1,خكمك_۱۳۹۶_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۶_۱۲_۲۹ (حسابرسی شده).xlsx,,observed_or_verified,observed_or_verified,13.431590675592359,11.574377979283195,1396,1397,0,test,
خکمک|1397,خکمک,کمک فنر ایندامین,خودرو و ساخت قطعات,1397,1397/12/29,میلیون ریال,978381.0,785852.0,192529.0,320857.0,129628.0,678643.0,655000.0,2042532.0,152592.0,18660.0,923.0,12206.0,-12895.0,0.8032167427617666,1.036096183206107,0.0009433952621729,0.0047940829693189,0.1967832572382334,0.0124757124269584,-0.0131799370592846,0.0004518901050265,0.0091357197830927,0.074707275087979,0.0004518901050265,-0.0063132425832251,2.0876652347091778,0.1260934789044784,-0.9409015238826994,0.1260934789044784,0.4040055227094936,4.081733141500761,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,,audited_indicated,separate_or_parent_only_indicated,0,0,0,خكمك_۱۳۹۷_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۷_۱۲_۲۹ (حسابرسی شده).xlsx,,observed_or_verified,observed_or_verified,13.793655465802383,11.935529525220728,1397,1398,0,test,
خکمک|1398,خکمک,کمک فنر ایندامین,خودرو و ساخت قطعات,1398,1398/12/29,میلیون ریال,1468586.0,1274527.0,194059.0,320857.0,128098.0,1159023.0,1089484.0,3745090.0,305761.0,104800.0,1532.0,5386.0,-28311.0,0.8678599687045907,1.063827463276193,0.0010431803108568,0.0078945063099366,0.1321400312954093,0.0036674733382995,-0.0192777270108798,0.0004090689409333,0.0279833061421754,0.0816431647837568,0.0004090689409333,-0.0075594979025871,2.55013325743266,0.8335526689422736,0.6598049837486457,0.8335526689422736,0.3992370432934298,6.567729401882932,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,,audited_indicated,separate_or_parent_only_indicated,0,0,0,خكمك_۱۳۹۸_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۸_۱۲_۲۹ (حسابرسی شده).xlsx,,observed_or_verified,observed_or_verified,14.199811271992608,12.630562300530677,1398,1399,0,unused_no_positive_post_test,
خکمک|1399,خکمک,کمک فنر ایندامین,خودرو و ساخت قطعات,1399,1399/12/30,میلیون ریال,2585851.0,2463590.0,122261.0,320857.0,127744.0,2240492.0,2262628.0,5808165.0,618121.0,65762.0,2963.0,69330.0,-19518.0,0.9527192402037086,0.990216686083616,0.0011458510177113,0.0242350381560759,0.0472807597962914,0.0268112895909315,-0.0075479987052618,0.0005101439094791,0.0113223367449099,0.1064227686369102,0.0005101439094791,-0.0033604417229882,2.2461328978351807,0.550874611825083,0.9340731070496084,0.550874611825083,0.3981337480559876,20.15025232903379,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,,audited_indicated,separate_or_parent_only_indicated,0,1,1,خكمك_۱۳۹۹_۱۲_۳۰_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۹_۱۲_۳۰ (حسابرسی شده).xlsx,,observed_or_verified,observed_or_verified,14.765565605431004,13.334441127960076,1399,1400,0,unused_no_positive_post_test,
خکمک|1400,خکمک,کمک فنر ایندامین,خودرو و ساخت قطعات,1400,1400/12/29,میلیون ریال,3046077.0,2880017.0,166060.0,320857.0,156097.0,2607726.0,2578822.0,6536957.0,493664.0,28804.0,14568.0,169587.0,-17777.0,0.9454839782448048,1.011208218326042,0.0047825448929885,0.087727327471998,0.0545160217551952,0.0556739045007726,-0.0058360310655311,0.0022285598635573,0.0044063315698726,0.0755189302912655,0.0022285598635573,-0.0027194610581039,2.1460248706779246,0.1254771515616378,3.916638542018225,0.1254771515616378,0.4865002166073983,17.34323136215826,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,,audited_indicated,separate_or_parent_only_indicated,0,1,1,خكمك_۱۴۰۰_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۰_۱۲_۲۹ (حسابرسی شده).xlsx,,observed_or_verified,observed_or_verified,14.929365419463288,13.109612428478895,1400,1401,0,unused_no_positive_post_test,
خکمک|1401,خکمک,کمک فنر ایندامین,خودرو و ساخت قطعات,1401,1401/12/29,میلیون ریال,9188342.0,4982715.0,4205627.0,4072453.0,125280.0,4950997.0,4446160.0,11638932.0,1359211.0,412820.0,325172.0,-19507.0,-23648.0,0.5422866279901205,1.113544496824226,0.0353896274213563,0.0773183166267479,0.4577133720098795,-0.0021230163178514,-0.0025736961031707,0.0279383022428518,0.035468890100913,0.1167814194635727,0.0279383022428518,-0.0020318015433031,1.2667064417062404,0.780481652242779,21.320977484898407,0.780481652242779,0.0307627859670817,1.184773400018594,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,,audited_indicated,separate_or_parent_only_indicated,0,1,1,خكمك_۱۴۰۱_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۱_۱۲_۲۹ (حسابرسی شده).xlsx,,observed_or_verified,observed_or_verified,16.03344617339603,14.122415678023664,1401,1402,0,unused_no_positive_post_test,
خمهر|1392,خمهر,مهرکام پارس,خودرو و ساخت قطعات,1392,1392/12/29,میلیون ریال,2645928.0,2279232.0,366696.0,552000.0,240504.0,1692593.0,2149950.0,3047926.0,255080.0,156643.0,866.0,164761.0,-157124.0,0.8614111948624452,0.7872708667643433,0.0003272953761402,0.002361629251478,0.1385888051375548,0.0622696460372315,-0.059383324111616,0.0002841276330199,0.0513933081052492,0.0836896958784432,0.0002841276330199,-0.0515511203355987,1.1519308159556874,,,,0.435695652173913,6.215590025525231,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,,audited_indicated,separate_or_parent_only_indicated,0,1,1,خمهر_۱۳۹۲_۱۲_۲۹_separate_ن-۱۰_صورتهای مالی سال مالی منتهی به ۱۳۹۲_۱۲_۲۹ (حسابرسی شده).xlsx,,observed_or_verified,observed_or_verified,14.788532790341623,12.449336420760241,1392,1393,0,dev,
خمهر|1393,خمهر,مهرکام پارس,خودرو و ساخت قطعات,1393,1393/12/29,میلیون ریال,3064988.0,2597446.0,467542.0,552000.0,139658.0,2185836.0,2434702.0,6095729.0,498109.0,228922.0,122116.0,155364.0,-163808.0,0.8474571515451284,0.8977837944849103,0.0398422440805641,0.261187230238139,0.1525428484548716,0.0506899211350909,-0.0534449074515136,0.0200330428075132,0.0375544910215004,0.0817144266091881,0.0200330428075132,-0.0268725857071401,1.9888263836595772,0.9999596446895364,140.01154734411085,0.9999596446895364,0.2530036231884058,5.555535117700655,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,,audited_indicated,separate_or_parent_only_indicated,0,1,1,خمهر_۱۳۹۳_۱۲_۲۹_separate_ن-۱۰_صورتهای مالی سال مالی منتهی به ۱۳۹۳_۱۲_۲۹ (حسابرسی شده).xlsx,,observed_or_verified,observed_or_verified,14.935554538438994,13.11857621514975,1393,1394,0,dev,1
خمهر|1394,خمهر,مهرکام پارس,خودرو و ساخت قطعات,1394,1394/12/29,میلیون ریال,2808824.0,2150940.0,657884.0,552000.0,225316.0,1954485.0,1931739.0,5442452.0,93457.0,124613.0,46047.0,414928.0,-129360.0,0.7657795575657286,1.01177488263166,0.0163936935884911,0.0699925822789428,0.2342204424342714,0.1477230328422143,-0.0460548613939499,0.0084607085188808,0.022896481218392,0.0171718556268387,0.0084607085188808,-0.0237686983734537,1.9376265654238216,-0.1071696264712555,-0.6229241049493924,-0.1071696264712555,0.4081811594202899,3.269482157948818,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,,audited_indicated,separate_or_parent_only_indicated,0,1,1,خمهر_۱۳۹۴_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۴_۱۲_۲۹ (حسابرسی شده).xlsx,,observed_or_verified,observed_or_verified,14.84827680439487,11.445267416496234,1394,1395,0,dev,2
