ticker,fiscal_year_t,target_year,temporal_folds,pair_cutoff_date,window_start_calendar_date,window_first_trading_date,window_last_trading_date,t_star,window_trading_day_count,usable_daily_return_count,usable_amihud_day_count,missing_price_day_count,zero_traded_value_day_count,d2_start_trading_date,d2_end_trading_date,d2_effective_span_days,d2_status,equity_return_d2,d2_no_start_boundary_price,d2_no_end_boundary_price,d2_start_adjusted_close_is_zero,fewer_than_126_valid_returns,realized_volatility,amihud_illiquidity,equity_return_window_d0_historical,in_three_variable_common_sample,m2_value_status
شبریز,1394,1395,"fold1_train,fold2_train",2016-07-19,2015-07-18,2015-07-19,2016-07-18,2016-07-18,247,209,209,36,36,,2016-07-18,,UNAVAILABLE: no valid adjusted_close in start-boundary month,,True,False,False,False,0.018586062944489244,4.934835522645226e-12,,False,OBSERVED_INCOMPLETE: adjusted_close missing at window start t0
شبریز,1395,1396,"fold1_validation,fold2_train",2017-07-21,2016-07-19,2016-07-19,2017-07-19,2017-07-19,243,182,182,57,57,2016-07-25,2017-07-08,348,OBSERVED_COMPLETE,0.17972350230414746,False,False,False,False,0.023787531872608857,1.4313843030022314e-12,,True,OBSERVED_INCOMPLETE: adjusted_close missing at window start t0; adjusted_close missing at window end T*
شبریز,1396,1397,"fold1_validation,fold2_train",2018-07-20,2017-07-18,2017-07-18,2018-07-18,2018-07-18,242,219,219,21,21,,2018-07-18,,UNAVAILABLE: no valid adjusted_close in start-boundary month,,True,False,False,False,0.020075672343614848,9.377550145844796e-13,,False,OBSERVED_INCOMPLETE: adjusted_close missing at window start t0
شبریز,1397,1398,fold2_validation,2019-07-20,2018-07-17,2018-07-17,2019-07-17,2019-07-17,246,232,232,8,8,2018-07-17,2019-07-17,365,OBSERVED_COMPLETE,2.3129411764705883,False,False,False,False,0.031373170864363274,7.505853225176344e-13,2.3129411764705883,True,OBSERVED_COMPLETE
شبریز,1398,1399,fold2_validation,2020-07-19,2019-07-18,2019-07-20,2020-07-18,2020-07-18,240,217,217,16,16,2019-07-20,2020-07-18,364,OBSERVED_COMPLETE,4.980028530670471,False,False,False,False,0.029633368650382987,3.3002673198910344e-13,4.980028530670471,True,OBSERVED_COMPLETE
شبندر,1393,1394,"fold1_train,fold2_train",2015-07-20,2014-07-19,2014-07-20,2015-07-19,2015-07-19,241,70,70,167,167,2014-07-20,2015-07-15,360,UNAVAILABLE: usable_daily_return_count=70 < 126,,False,False,False,True,,,,False,OBSERVED_INCOMPLETE: usable_daily_return_count=70 < 126; adjusted_close missing at window end T*; usable_amihud_day_count=70 < 126
شبندر,1394,1395,"fold1_train,fold2_train",2016-07-19,2015-07-18,2015-07-19,2016-07-18,2016-07-18,247,189,189,53,53,2015-07-20,2016-07-18,364,OBSERVED_COMPLETE,-0.05660377358490565,False,False,False,False,0.027145717711381533,9.19580207706181e-13,,True,OBSERVED_INCOMPLETE: adjusted_close missing at window start t0
شبندر,1395,1396,"fold1_validation,fold2_train",2017-07-21,2016-07-19,2016-07-19,2017-07-19,2017-07-19,243,194,194,44,44,2016-07-24,2017-07-08,349,OBSERVED_COMPLETE,0.11764705882352944,False,False,False,False,0.018235891241944076,6.04011416725682e-13,,True,OBSERVED_INCOMPLETE: adjusted_close missing at window start t0; adjusted_close missing at window end T*
شبندر,1396,1397,"fold1_validation,fold2_train",2018-07-20,2017-07-18,2017-07-18,2018-07-18,2018-07-18,242,227,227,12,12,2017-07-29,2018-07-17,353,OBSERVED_COMPLETE,0.5166666666666666,False,False,False,False,0.01671472660602266,6.445321580635898e-13,,True,OBSERVED_INCOMPLETE: adjusted_close missing at window start t0; adjusted_close missing at window end T*
شبندر,1397,1398,fold2_validation,2019-07-20,2018-07-17,2018-07-17,2019-07-17,2019-07-17,246,231,231,11,11,2018-07-17,2019-07-17,365,OBSERVED_COMPLETE,1.2307692307692308,False,False,False,False,0.027789860022428867,3.97540183605969e-13,1.2307692307692308,True,OBSERVED_COMPLETE
شبندر,1398,1399,fold2_validation,2020-07-19,2019-07-18,2019-07-20,2020-07-18,2020-07-18,240,221,221,13,13,2019-07-23,2020-07-18,361,OBSERVED_COMPLETE,6.525821596244131,False,False,False,False,0.02882569001889274,1.528086426215133e-13,,True,OBSERVED_INCOMPLETE: adjusted_close missing at window start t0
شدوص,1393,1394,"fold1_train,fold2_train",2015-07-20,2014-07-19,2014-07-20,2015-07-19,2015-07-19,241,219,219,15,15,2014-07-20,2015-07-15,360,OBSERVED_COMPLETE,-0.20588235294117652,False,False,False,False,0.023540979081054833,4.758800721316791e-11,,True,OBSERVED_INCOMPLETE: adjusted_close missing at window end T*
شدوص,1394,1395,"fold1_train,fold2_train",2016-07-19,2015-07-18,2015-07-19,2016-07-18,2016-07-18,247,214,214,23,23,2015-07-20,2016-07-18,364,OBSERVED_COMPLETE,0.03703703703703698,False,False,False,False,0.025625409741654073,4.333664218999227e-11,,True,OBSERVED_INCOMPLETE: adjusted_close missing at window start t0
شدوص,1395,1396,"fold1_validation,fold2_train",2017-07-21,2016-07-19,2016-07-19,2017-07-19,2017-07-19,243,60,60,181,181,2016-07-19,,,UNAVAILABLE: usable_daily_return_count=60 < 126; no valid adjusted_close in end-boundary month,,False,True,False,True,,,,False,OBSERVED_INCOMPLETE: usable_daily_return_count=60 < 126; adjusted_close missing at window end T*; usable_amihud_day_count=60 < 126
شدوص,1396,1397,"fold1_validation,fold2_train",2018-07-20,2017-07-18,2017-07-18,2018-07-18,2018-07-18,242,185,185,54,54,,2018-07-18,,UNAVAILABLE: no valid adjusted_close in start-boundary month,,True,False,False,False,0.028326436515154218,1.8261761351866715e-11,,False,OBSERVED_INCOMPLETE: adjusted_close missing at window start t0
شدوص,1397,1398,fold2_validation,2019-07-20,2018-07-17,2018-07-17,2019-07-17,2019-07-17,246,199,199,41,41,2018-07-17,2019-07-17,365,OBSERVED_COMPLETE,2.6984126984126986,False,False,False,False,0.033397141577190634,1.1523099438463632e-11,2.6984126984126986,True,OBSERVED_COMPLETE
شدوص,1398,1399,fold2_validation,2020-07-19,2019-07-18,2019-07-20,2020-07-18,2020-07-18,240,227,227,9,9,2019-07-20,2020-07-18,364,OBSERVED_COMPLETE,5.2894736842105265,False,False,False,False,0.031980538935133467,2.110305823588751e-12,5.2894736842105265,True,OBSERVED_COMPLETE
شفارس,1393,1394,"fold1_train,fold2_train",2015-07-20,2014-07-19,2014-07-20,2015-07-19,2015-07-19,241,215,215,17,17,2014-07-23,2015-07-15,357,OBSERVED_COMPLETE,0.125,False,False,False,False,0.02440955500787726,4.4639467553220426e-11,,True,OBSERVED_INCOMPLETE: adjusted_close missing at window start t0; adjusted_close missing at window end T*
شفارس,1394,1395,"fold1_train,fold2_train",2016-07-19,2015-07-18,2015-07-19,2016-07-18,2016-07-18,247,195,195,39,39,2015-07-20,2016-07-18,364,OBSERVED_COMPLETE,1.3333333333333335,False,False,False,False,0.031041771965548616,3.414472262498541e-11,,True,OBSERVED_INCOMPLETE: adjusted_close missing at window start t0
شفارس,1395,1396,"fold1_validation,fold2_train",2017-07-21,2016-07-19,2016-07-19,2017-07-19,2017-07-19,243,226,226,13,13,2016-07-19,2017-07-19,365,OBSERVED_COMPLETE,0.8870967741935485,False,False,False,False,0.02616714543382297,1.5085021606520363e-11,0.8870967741935485,True,OBSERVED_COMPLETE
شفارس,1396,1397,"fold1_validation,fold2_train",2018-07-20,2017-07-18,2017-07-18,2018-07-18,2018-07-18,242,233,233,6,6,2017-07-18,2018-07-18,365,OBSERVED_COMPLETE,-0.32456140350877194,False,False,False,False,0.02563631403374845,1.693215856236657e-11,-0.32456140350877194,True,OBSERVED_COMPLETE
شفارس,1397,1398,fold2_validation,2019-07-20,2018-07-17,2018-07-17,2019-07-17,2019-07-17,246,230,230,10,10,2018-07-17,2019-07-17,365,OBSERVED_COMPLETE,1.7260273972602738,False,False,False,False,0.03213926048908104,1.376496772971233e-11,1.7260273972602738,True,OBSERVED_COMPLETE
شفارس,1398,1399,fold2_validation,2020-07-19,2019-07-18,2019-07-20,2020-07-18,2020-07-18,240,233,233,4,4,2019-07-20,2020-07-18,364,OBSERVED_COMPLETE,8.54679802955665,False,False,False,False,0.030219488522999115,1.9263264216605373e-12,8.54679802955665,True,OBSERVED_COMPLETE
شلعاب,1393,1394,"fold1_train,fold2_train",2015-07-20,2014-07-19,2014-07-20,2015-07-19,2015-07-19,241,205,205,28,28,2014-07-20,2015-07-15,360,OBSERVED_COMPLETE,-0.39655172413793105,False,False,False,False,0.027140371384911793,6.681459268453996e-11,,True,OBSERVED_INCOMPLETE: adjusted_close missing at window end T*
شلعاب,1394,1395,"fold1_train,fold2_train",2016-07-19,2015-07-18,2015-07-19,2016-07-18,2016-07-18,247,200,200,40,40,2015-07-20,2016-07-18,364,OBSERVED_COMPLETE,0.19999999999999996,False,False,False,False,0.027837636510157755,3.894155542470964e-11,,True,OBSERVED_INCOMPLETE: adjusted_close missing at window start t0
شلعاب,1395,1396,"fold1_validation,fold2_train",2017-07-21,2016-07-19,2016-07-19,2017-07-19,2017-07-19,243,215,215,22,22,2016-07-19,2017-07-19,365,OBSERVED_COMPLETE,0.6046511627906976,False,False,False,False,0.029675368517053793,1.1494878787209205e-11,0.6046511627906976,True,OBSERVED_COMPLETE
شلعاب,1396,1397,"fold1_validation,fold2_train",2018-07-20,2017-07-18,2017-07-18,2018-07-18,2018-07-18,242,224,224,14,14,2017-07-18,2018-07-18,365,OBSERVED_COMPLETE,-0.35820895522388063,False,False,False,False,0.02636918892834022,1.8099792936009952e-11,-0.35820895522388063,True,OBSERVED_COMPLETE
شلعاب,1397,1398,fold2_validation,2019-07-20,2018-07-17,2018-07-17,2019-07-17,2019-07-17,246,231,231,10,10,2018-07-17,2019-07-16,364,OBSERVED_COMPLETE,1.5813953488372094,False,False,False,False,0.03161753672610988,1.790350996716426e-11,,True,OBSERVED_INCOMPLETE: adjusted_close missing at window end T*
شلعاب,1398,1399,fold2_validation,2020-07-19,2019-07-18,2019-07-20,2020-07-18,2020-07-18,240,217,217,16,16,2019-07-22,2020-07-18,362,OBSERVED_COMPLETE,10.0990990990991,False,False,False,False,0.03571919757832165,2.874332380768407e-12,,True,OBSERVED_INCOMPLETE: adjusted_close missing at window start t0
شپارس,1393,1394,"fold1_train,fold2_train",2015-01-20,2014-01-19,2014-01-20,2015-01-19,2015-01-19,242,118,118,114,114,2014-01-20,2015-01-17,362,UNAVAILABLE: usable_daily_return_count=118 < 126,,False,False,False,True,,,,False,OBSERVED_INCOMPLETE: usable_daily_return_count=118 < 126; adjusted_close missing at window end T*; usable_amihud_day_count=118 < 126
شپارس,1394,1395,"fold1_train,fold2_train",2016-01-20,2015-01-19,2015-01-19,2016-01-19,2016-01-19,246,91,91,132,132,,2016-01-18,,UNAVAILABLE: usable_daily_return_count=91 < 126; no valid adjusted_close in start-boundary month,,True,False,False,True,,,,False,OBSERVED_INCOMPLETE: usable_daily_return_count=91 < 126; adjusted_close missing at window start t0; adjusted_close missing at window end T*; usable_amihud_day_count=91 < 126
شپارس,1395,1396,"fold1_validation,fold2_train",2017-01-19,2016-01-18,2016-01-18,2017-01-18,2017-01-18,246,179,179,58,58,2016-01-18,2017-01-18,366,OBSERVED_COMPLETE,0.18644067796610164,False,False,False,False,0.025226290533841296,9.660846129904374e-11,0.18644067796610164,True,OBSERVED_COMPLETE
شپارس,1396,1397,"fold1_validation,fold2_train",2018-01-20,2017-01-17,2017-01-17,2018-01-17,2018-01-17,245,222,222,20,20,2017-01-17,2018-01-15,363,OBSERVED_COMPLETE,0.01449275362318847,False,False,False,False,0.02637929668828673,1.4929225377962357e-11,,True,OBSERVED_INCOMPLETE: adjusted_close missing at window end T*
شپارس,1397,1398,fold2_validation,2019-01-20,2018-01-19,2018-01-20,2019-01-19,2019-01-19,243,219,219,16,16,2018-01-21,2019-01-19,363,OBSERVED_COMPLETE,0.8529411764705883,False,False,False,False,0.03289658597976493,9.017423439945265e-12,,True,OBSERVED_INCOMPLETE: adjusted_close missing at window start t0
شپارس,1398,1399,fold2_validation,2020-01-20,2019-01-19,2019-01-19,2020-01-19,2020-01-19,240,230,230,7,7,2019-01-19,2020-01-19,365,OBSERVED_COMPLETE,3.404761904761905,False,False,False,False,0.031768338824103515,2.881043515288861e-12,3.404761904761905,True,OBSERVED_COMPLETE
شپنا,1393,1394,"fold1_train,fold2_train",2015-07-20,2014-07-19,2014-07-20,2015-07-19,2015-07-19,241,71,71,167,167,,2015-07-15,,UNAVAILABLE: usable_daily_return_count=71 < 126; no valid adjusted_close in start-boundary month,,True,False,False,True,,,,False,OBSERVED_INCOMPLETE: usable_daily_return_count=71 < 126; adjusted_close missing at window start t0; adjusted_close missing at window end T*; usable_amihud_day_count=71 < 126
شپنا,1394,1395,"fold1_train,fold2_train",2016-07-19,2015-07-18,2015-07-19,2016-07-18,2016-07-18,247,228,228,16,16,2015-07-20,2016-07-18,364,OBSERVED_COMPLETE,0.02941176470588225,False,False,False,False,0.023622035556862247,1.0771985792784737e-12,,True,OBSERVED_INCOMPLETE: adjusted_close missing at window start t0
شپنا,1395,1396,"fold1_validation,fold2_train",2017-07-21,2016-07-19,2016-07-19,2017-07-19,2017-07-19,243,213,213,26,26,2016-07-25,2017-07-08,348,OBSERVED_COMPLETE,0.1351351351351351,False,False,False,False,0.020386533921704388,8.591085328541046e-13,,True,OBSERVED_INCOMPLETE: adjusted_close missing at window start t0; adjusted_close missing at window end T*
شپنا,1396,1397,"fold1_validation,fold2_train",2018-07-20,2017-07-18,2017-07-18,2018-07-18,2018-07-18,242,223,223,16,16,2017-07-31,2018-07-17,351,OBSERVED_COMPLETE,0.4651162790697674,False,False,False,False,0.01895285685668855,4.0296125550002895e-13,,True,OBSERVED_INCOMPLETE: adjusted_close missing at window start t0; adjusted_close missing at window end T*
شپنا,1397,1398,fold2_validation,2019-07-20,2018-07-17,2018-07-17,2019-07-17,2019-07-17,246,229,229,11,11,2018-07-17,2019-07-15,363,OBSERVED_COMPLETE,1.9841269841269842,False,False,False,False,0.028067795213564783,1.423436147008684e-13,,True,OBSERVED_INCOMPLETE: adjusted_close missing at window end T*
شپنا,1398,1399,fold2_validation,2020-07-19,2019-07-18,2019-07-20,2020-07-18,2020-07-18,240,224,224,11,11,2019-07-21,2020-07-15,360,OBSERVED_COMPLETE,7.588541666666666,False,False,False,False,0.027715517960613778,8.479806592702025e-14,,True,OBSERVED_INCOMPLETE: adjusted_close missing at window start t0; adjusted_close missing at window end T*
شکربن,1393,1394,"fold1_train,fold2_train",2015-07-20,2014-07-19,2014-07-20,2015-07-19,2015-07-19,241,226,226,11,11,2014-07-26,2015-07-15,354,OBSERVED_COMPLETE,0.22222222222222232,False,False,False,False,0.030604799618521965,1.3441893685055947e-11,,True,OBSERVED_INCOMPLETE: adjusted_close missing at window start t0; adjusted_close missing at window end T*
شکربن,1394,1395,"fold1_train,fold2_train",2016-07-19,2015-07-18,2015-07-19,2016-07-18,2016-07-18,247,215,215,27,27,2015-07-20,2016-07-18,364,OBSERVED_COMPLETE,0.0714285714285714,False,False,False,False,0.02813653255981578,8.128311595099829e-12,,True,OBSERVED_INCOMPLETE: adjusted_close missing at window start t0
شکربن,1395,1396,"fold1_validation,fold2_train",2017-07-21,2016-07-19,2016-07-19,2017-07-19,2017-07-19,243,221,221,17,17,2016-07-19,2017-07-19,365,OBSERVED_COMPLETE,0.02127659574468077,False,False,False,False,0.0237216100056771,1.0748606945922123e-11,0.02127659574468077,True,OBSERVED_COMPLETE
شکربن,1396,1397,"fold1_validation,fold2_train",2018-07-20,2017-07-18,2017-07-18,2018-07-18,2018-07-18,242,224,224,13,13,2017-07-18,2018-07-18,365,OBSERVED_COMPLETE,1.0217391304347827,False,False,False,False,0.023295631360788962,5.531418610405727e-12,1.0217391304347827,True,OBSERVED_COMPLETE
شکربن,1397,1398,fold2_validation,2019-07-20,2018-07-17,2018-07-17,2019-07-17,2019-07-17,246,225,225,13,13,2018-07-17,2019-07-17,365,OBSERVED_COMPLETE,2.8876404494382024,False,False,False,False,0.034572394334728064,4.117982502196874e-12,2.8876404494382024,True,OBSERVED_COMPLETE
شکربن,1398,1399,fold2_validation,2020-07-19,2019-07-18,2019-07-20,2020-07-18,2020-07-18,240,229,229,7,7,2019-07-20,2020-07-18,364,OBSERVED_COMPLETE,5.265861027190332,False,False,False,False,0.03378536298817791,6.906287692867024e-13,5.265861027190332,True,OBSERVED_COMPLETE
شکلر,1393,1394,"fold1_train,fold2_train",2015-01-20,2014-01-19,2014-01-20,2015-01-19,2015-01-19,242,206,206,28,28,2014-01-20,2015-01-19,364,OBSERVED_COMPLETE,0.0826446280991735,False,False,False,False,0.020358181501422153,3.097099454448469e-11,0.0826446280991735,True,OBSERVED_COMPLETE
شکلر,1394,1395,"fold1_train,fold2_train",2016-01-20,2015-01-19,2015-01-19,2016-01-19,2016-01-19,246,215,215,22,22,2015-01-19,2016-01-19,365,OBSERVED_COMPLETE,0.0992366412213741,False,False,False,False,0.020922327002678747,3.956437078254059e-11,0.0992366412213741,True,OBSERVED_COMPLETE
شکلر,1395,1396,"fold1_validation,fold2_train",2017-01-19,2016-01-18,2016-01-18,2017-01-18,2017-01-18,246,227,227,14,14,2016-01-18,2017-01-18,366,OBSERVED_COMPLETE,0.27142857142857135,False,False,False,False,0.023033865943390474,2.3835977591310484e-11,0.27142857142857135,True,OBSERVED_COMPLETE
شکلر,1396,1397,"fold1_validation,fold2_train",2018-01-20,2017-01-17,2017-01-17,2018-01-17,2018-01-17,245,232,232,8,8,2017-01-17,2018-01-17,365,OBSERVED_COMPLETE,0.6352941176470588,False,False,False,False,0.02577533080182927,2.146329863805028e-11,0.6352941176470588,True,OBSERVED_COMPLETE
شکلر,1398,1399,fold2_validation,2019-12-21,2018-12-18,2018-12-18,2019-12-18,2019-12-18,241,231,231,6,6,2018-12-18,2019-12-18,365,OBSERVED_COMPLETE,3.0207253886010363,False,False,False,False,0.030312040722520577,1.8187203808459863e-12,3.0207253886010363,True,OBSERVED_COMPLETE
شیران,1393,1394,"fold1_train,fold2_train",2015-04-19,2014-04-18,2014-04-19,2015-04-18,2015-04-18,242,227,227,12,12,2014-04-19,2015-04-18,364,OBSERVED_COMPLETE,0.03750000000000009,False,False,False,False,0.013136943476210512,2.060262295243472e-12,0.03750000000000009,True,OBSERVED_COMPLETE
شیران,1394,1395,"fold1_train,fold2_train",2016-04-18,2015-04-17,2015-04-18,2016-04-17,2016-04-17,246,228,228,14,14,2015-04-18,2016-04-17,365,OBSERVED_COMPLETE,0.3855421686746987,False,False,False,False,0.012320185009445301,2.0070632751536476e-12,0.3855421686746987,True,OBSERVED_COMPLETE
شیران,1395,1396,"fold1_validation,fold2_train",2017-04-19,2016-04-18,2016-04-18,2017-04-18,2017-04-18,244,223,223,15,15,2016-04-18,2017-04-18,365,OBSERVED_COMPLETE,0.04347826086956519,False,False,False,False,0.010908064051141064,1.9031511720195187e-12,0.04347826086956519,True,OBSERVED_COMPLETE
شیران,1396,1397,"fold1_validation,fold2_train",2018-04-19,2017-04-18,2017-04-18,2018-04-18,2018-04-18,243,236,236,4,4,2017-04-18,2018-04-18,365,OBSERVED_COMPLETE,0.08333333333333326,False,False,False,False,0.010978196364205519,1.6263295953135305e-12,0.08333333333333326,True,OBSERVED_COMPLETE
شیران,1397,1398,fold2_validation,2019-04-19,2018-04-17,2018-04-17,2019-04-17,2019-04-17,245,231,231,9,9,2018-04-17,2019-04-17,365,OBSERVED_COMPLETE,1.1603053435114505,False,False,False,False,0.027983665458172772,1.2518220689976398e-12,1.1603053435114505,True,OBSERVED_COMPLETE
شیران,1398,1399,fold2_validation,2020-04-18,2019-04-15,2019-04-15,2020-04-15,2020-04-15,241,220,220,15,15,2019-04-15,2020-04-15,366,OBSERVED_COMPLETE,3.7612456747404845,False,False,False,False,0.030200659730612082,2.2436380733418588e-13,3.7612456747404845,True,OBSERVED_COMPLETE
غبهنوش,1392,1393,"fold1_train,fold2_train",2014-07-20,2013-07-16,2013-07-16,2014-07-16,2014-07-16,245,141,141,75,75,2013-07-16,2014-07-15,364,OBSERVED_COMPLETE,0.08812615955473091,False,False,False,False,0.017512442354888046,2.3691769502042052e-11,,True,OBSERVED_INCOMPLETE: adjusted_close missing at window end T*
غبهنوش,1393,1394,"fold1_train,fold2_train",2015-07-20,2014-07-19,2014-07-20,2015-07-19,2015-07-19,241,204,204,28,28,2014-07-22,2015-07-12,355,OBSERVED_COMPLETE,-0.20354302241503974,False,False,False,False,0.016010302834458225,2.7882681249323912e-11,,True,OBSERVED_INCOMPLETE: adjusted_close missing at window start t0; adjusted_close missing at window end T*
غبهنوش,1394,1395,"fold1_train,fold2_train",2016-07-19,2015-07-18,2015-07-19,2016-07-18,2016-07-18,247,183,183,48,48,,2016-07-17,,UNAVAILABLE: no valid adjusted_close in start-boundary month,,True,False,False,False,0.017024109409109724,4.755192585538521e-11,,False,OBSERVED_INCOMPLETE: adjusted_close missing at window start t0; adjusted_close missing at window end T*
غبهنوش,1395,1396,"fold1_validation,fold2_train",2017-07-21,2016-07-19,2016-07-19,2017-07-19,2017-07-19,243,151,151,78,78,2016-07-31,2017-07-17,351,OBSERVED_COMPLETE,0.026609224531170872,False,False,False,False,0.016642331765058863,4.20934392087432e-11,,True,OBSERVED_INCOMPLETE: adjusted_close missing at window start t0; adjusted_close missing at window end T*
غبهنوش,1396,1397,"fold1_validation,fold2_train",2018-07-20,2017-07-18,2017-07-18,2018-07-18,2018-07-18,242,227,227,13,13,,2018-07-17,,UNAVAILABLE: no valid adjusted_close in start-boundary month,,True,False,False,False,0.01731306155031578,4.4560937494122824e-11,,False,OBSERVED_INCOMPLETE: adjusted_close missing at window start t0; adjusted_close missing at window end T*
غبهنوش,1397,1398,fold2_validation,2019-07-20,2018-07-17,2018-07-17,2019-07-17,2019-07-17,246,231,231,10,10,2018-07-17,2019-07-16,364,OBSERVED_COMPLETE,2.2292595896520964,False,False,False,False,0.02586984888358619,2.923004802751539e-11,,True,OBSERVED_INCOMPLETE: adjusted_close missing at window end T*
غبهنوش,1398,1399,fold2_validation,2020-07-19,2019-07-18,2019-07-20,2020-07-18,2020-07-18,240,222,222,13,13,2019-07-23,2020-07-18,361,OBSERVED_COMPLETE,7.946569178852643,False,False,False,False,0.0305830175521383,3.2142905850687546e-12,,True,OBSERVED_INCOMPLETE: adjusted_close missing at window start t0
غدام,1392,1393,"fold1_train,fold2_train",2014-04-19,2013-04-16,2013-04-16,2014-04-16,2014-04-16,245,88,88,120,120,2013-04-16,2014-04-14,363,UNAVAILABLE: usable_daily_return_count=88 < 126,,False,False,False,True,,,,False,OBSERVED_INCOMPLETE: usable_daily_return_count=88 < 126; adjusted_close missing at window end T*; usable_amihud_day_count=88 < 126
غدام,1393,1394,"fold1_train,fold2_train",2015-04-19,2014-04-18,2014-04-19,2015-04-18,2015-04-18,242,107,107,109,109,2014-04-28,2015-04-18,355,UNAVAILABLE: usable_daily_return_count=107 < 126,,False,False,False,True,,,,False,OBSERVED_INCOMPLETE: usable_daily_return_count=107 < 126; adjusted_close missing at window start t0; usable_amihud_day_count=107 < 126
غدام,1394,1395,"fold1_train,fold2_train",2016-04-18,2015-04-17,2015-04-18,2016-04-17,2016-04-17,246,6,6,218,218,2015-04-18,2016-04-11,359,UNAVAILABLE: usable_daily_return_count=6 < 126,,False,False,False,True,,,,False,OBSERVED_INCOMPLETE: usable_daily_return_count=6 < 126; adjusted_close missing at window end T*; usable_amihud_day_count=6 < 126
غدام,1395,1396,"fold1_validation,fold2_train",2017-04-19,2016-04-18,2016-04-18,2017-04-18,2017-04-18,244,24,24,207,207,2016-04-19,,,UNAVAILABLE: usable_daily_return_count=24 < 126; no valid adjusted_close in end-boundary month,,False,True,False,True,,,,False,OBSERVED_INCOMPLETE: usable_daily_return_count=24 < 126; adjusted_close missing at window start t0; adjusted_close missing at window end T*; usable_amihud_day_count=24 < 126
غدام,1396,1397,"fold1_validation,fold2_train",2018-04-19,2017-04-18,2017-04-18,2018-04-18,2018-04-18,243,62,62,151,151,2017-04-22,2018-04-16,359,UNAVAILABLE: usable_daily_return_count=62 < 126,,False,False,False,True,,,,False,OBSERVED_INCOMPLETE: usable_daily_return_count=62 < 126; adjusted_close missing at window start t0; adjusted_close missing at window end T*; usable_amihud_day_count=62 < 126
غدام,1397,1398,fold2_validation,2019-04-19,2018-04-17,2018-04-17,2019-04-17,2019-04-17,245,146,146,75,75,2018-04-23,2019-04-17,359,OBSERVED_COMPLETE,2.706924315619968,False,False,False,False,0.035585378909331264,8.441059975052935e-11,,True,OBSERVED_INCOMPLETE: adjusted_close missing at window start t0
غدام,1398,1399,fold2_validation,2020-04-18,2019-04-15,2019-04-15,2020-04-15,2020-04-15,241,238,238,1,1,2019-04-15,2020-04-15,366,OBSERVED_COMPLETE,1.7381769852696864,False,False,False,False,0.031522215329946195,1.0288854122710326e-11,1.7381769852696864,True,OBSERVED_COMPLETE
غسالم,1392,1393,"fold1_train,fold2_train",2014-07-20,2013-07-16,2013-07-16,2014-07-16,2014-07-16,245,168,168,57,57,2013-07-16,2014-07-14,363,OBSERVED_COMPLETE,2.85,False,False,False,False,0.018509800109642253,3.8652186492803596e-11,,True,OBSERVED_INCOMPLETE: adjusted_close missing at window end T*
غسالم,1393,1394,"fold1_train,fold2_train",2015-07-20,2014-07-19,2014-07-20,2015-07-19,2015-07-19,241,97,97,111,111,,2015-07-11,,UNAVAILABLE: usable_daily_return_count=97 < 126; no valid adjusted_close in start-boundary month,,True,False,False,True,,,,False,OBSERVED_INCOMPLETE: usable_daily_return_count=97 < 126; adjusted_close missing at window start t0; adjusted_close missing at window end T*; usable_amihud_day_count=97 < 126
غسالم,1394,1395,"fold1_train,fold2_train",2016-07-19,2015-07-18,2015-07-19,2016-07-18,2016-07-18,247,115,115,91,91,2015-07-27,2016-07-11,350,UNAVAILABLE: usable_daily_return_count=115 < 126,,False,False,False,True,,,,False,OBSERVED_INCOMPLETE: usable_daily_return_count=115 < 126; adjusted_close missing at window start t0; adjusted_close missing at window end T*; usable_amihud_day_count=115 < 126
غسالم,1395,1396,"fold1_validation,fold2_train",2017-07-21,2016-07-19,2016-07-19,2017-07-19,2017-07-19,243,89,89,103,103,2016-07-19,2017-07-17,363,UNAVAILABLE: usable_daily_return_count=89 < 126,,False,False,False,True,,,,False,OBSERVED_INCOMPLETE: usable_daily_return_count=89 < 126; adjusted_close missing at window end T*; usable_amihud_day_count=89 < 126
غسالم,1396,1397,"fold1_validation,fold2_train",2018-07-20,2017-07-18,2017-07-18,2018-07-18,2018-07-18,242,147,147,65,65,2017-07-25,2018-07-18,358,OBSERVED_COMPLETE,0.023622047244094446,False,False,False,False,0.015070003065155256,5.615447200206579e-11,,True,OBSERVED_INCOMPLETE: adjusted_close missing at window start t0
غسالم,1397,1398,fold2_validation,2019-07-20,2018-07-17,2018-07-17,2019-07-17,2019-07-17,246,185,185,36,36,2018-07-18,2019-07-13,360,OBSERVED_COMPLETE,5.084615384615384,False,False,False,False,0.034000911646952806,3.876466211249063e-11,,True,OBSERVED_INCOMPLETE: adjusted_close missing at window start t0; adjusted_close missing at window end T*
غسالم,1398,1399,fold2_validation,2020-07-19,2019-07-18,2019-07-20,2020-07-18,2020-07-18,240,216,216,20,20,2019-07-20,2020-07-18,364,OBSERVED_COMPLETE,6.71994715984148,False,False,False,False,0.03226233519796141,4.553283881902166e-12,6.71994715984148,True,OBSERVED_COMPLETE
غشان,1392,1393,"fold1_train,fold2_train",2014-07-20,2013-07-16,2013-07-16,2014-07-16,2014-07-16,245,219,219,23,23,2013-07-16,2014-07-16,365,OBSERVED_COMPLETE,-0.11650485436893199,False,False,False,False,0.0282681654899124,3.262408182446296e-11,-0.11650485436893199,True,OBSERVED_COMPLETE
