outer_archive,nested_archive,relative_path,filename,actual_file_type,extension,byte_size,sha256,parse_status,error_status,cell_count,payload_verdict,payload_verdict_reason,ticker_inferred,fiscal_year_inferred,fiscal_year_end_from_filename,scope_inferred,audited_marker,correction_marker,auditor_block_status,auditor_block_sheet,auditor_block_start,auditor_block_end,fye_content,fye_loc,opinion_category,opinion_evidence_kind,opinion_heading_location,opinion_paragraph_location,opinion_conflict,opinion_reject_reason,auditor_report_date,auditor_report_date_location,report_date_reject_reason,company_name
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,شغدير.zip,شغدير.zip!شغدير_۱۳۹۱_۱۲_۳۰_separate_ن-۱۰_صورتهای مالی سال مالی منتهی به ۱۳۹۱_۱۲_۳۰ (حسابرسی شده).xlsx,شغدير_۱۳۹۱_۱۲_۳۰_separate_ن-۱۰_صورتهای مالی سال مالی منتهی به ۱۳۹۱_۱۲_۳۰ (حسابرسی شده).xlsx,OLE2_LEGACY_EXCEL,.xlsx,72192,9193a32cb3522e9fff7e9e03bd99e503a223ec6132c51a69b5db8eb1283ea370,OK,,545,PAYLOAD_SUBSTANTIVE,,شغدیر,1391,1391/12/30,separate,audited,original,DETECTED,Sheet1,9,73,1391/12/30,Sheet1!R6C4,مشروط,QUALIFIED_FAIR_WITH_EXCEPTION|HEADING_CELL,Sheet1!R38C14,Sheet1!R39C2,,,1392/02/17,Sheet1!R65C23,,پتروشیمی غدیر
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,شغدير.zip,شغدير.zip!شغدير_۱۳۹۲_۱۲_۲۹_separate_ن-۱۰_صورتهای مالی سال مالی منتهی به ۱۳۹۲_۱۲_۲۹ (حسابرسی شده).xlsx,شغدير_۱۳۹۲_۱۲_۲۹_separate_ن-۱۰_صورتهای مالی سال مالی منتهی به ۱۳۹۲_۱۲_۲۹ (حسابرسی شده).xlsx,OLE2_LEGACY_EXCEL,.xlsx,80896,409dea48185866b52e8cf852834c0b83f52a750120a64a580ad4d3a78eb30fe6,OK,,548,PAYLOAD_SUBSTANTIVE,,شغدیر,1392,1392/12/29,separate,audited,original,DETECTED,Sheet1,9,72,1392/12/29,Sheet1!R6C4,مشروط,QUALIFIED_FAIR_WITH_EXCEPTION|HEADING_CELL,Sheet1!R40C14,Sheet1!R41C2,,,1393/03/05,Sheet1!R64C23,,پتروشیمی غدیر
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,شغدير.zip,شغدير.zip!شغدير_۱۳۹۳_۱۲_۲۹_separate_ن-۱۰_صورتهای مالی سال مالی منتهی به ۱۳۹۳_۱۲_۲۹ (حسابرسی شده).xlsx,شغدير_۱۳۹۳_۱۲_۲۹_separate_ن-۱۰_صورتهای مالی سال مالی منتهی به ۱۳۹۳_۱۲_۲۹ (حسابرسی شده).xlsx,OLE2_LEGACY_EXCEL,.xlsx,73216,9411403905b10f7adf747c824ecc39a6a06953c8c21d60410f2da38c29e4dba0,OK,,591,PAYLOAD_SUBSTANTIVE,,شغدیر,1393,1393/12/29,separate,audited,original,DETECTED,Sheet1,9,69,1393/12/29,Sheet1!R6C4,مشروط,QUALIFIED_FAIR_WITH_EXCEPTION|HEADING_CELL,Sheet1!R39C14,Sheet1!R40C2,,,1394/03/09,Sheet1!R61C23,,پتروشیمی غدیر
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,شغدير.zip,شغدير.zip!شغدير_۱۳۹۵_۱۲_۳۰_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۵_۱۲_۳۰ (حسابرسی شده).xlsx,شغدير_۱۳۹۵_۱۲_۳۰_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۵_۱۲_۳۰ (حسابرسی شده).xlsx,OLE2_LEGACY_EXCEL,.xlsx,84992,1a80fa0a31a1d536cb8dce23fd9be1f12041476715a46c1f8ed2839c6c4063ea,OK,,655,PAYLOAD_SUBSTANTIVE,,شغدیر,1395,1395/12/30,separate,audited,original,DETECTED,Sheet1,11,93,1395/12/30,Sheet1!R8C4,مشروط,QUALIFIED_FAIR_WITH_EXCEPTION|HEADING_CELL,Sheet1!R52C12,Sheet1!R53C2,,,1396/11/05,Sheet1!R84C20,,پتروشیمی غدیر
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,شغدير.zip,شغدير.zip!شغدير_۱۳۹۶_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۶_۱۲_۲۹ (حسابرسی شده).xlsx,شغدير_۱۳۹۶_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۶_۱۲_۲۹ (حسابرسی شده).xlsx,OLE2_LEGACY_EXCEL,.xlsx,85504,6bc045ee6282e7a9afed294bad119649ba09f80d9488a28ffa2ee3e204a04783,OK,,649,PAYLOAD_SUBSTANTIVE,,شغدیر,1396,1396/12/29,separate,audited,original,DETECTED,Sheet1,11,98,1396/12/29,Sheet1!R8C4,مشروط,QUALIFIED_FAIR_WITH_EXCEPTION|HEADING_CELL,Sheet1!R46C12,Sheet1!R47C2,,,1397/03/09,Sheet1!R90C20,,پتروشیمی غدیر
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,شغدير.zip,شغدير.zip!شغدير_۱۳۹۶_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۶_۱۲_۲۹ (حسابرسی شده)(اصلاحیه).xlsx,شغدير_۱۳۹۶_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۶_۱۲_۲۹ (حسابرسی شده)(اصلاحیه).xlsx,OLE2_LEGACY_EXCEL,.xlsx,86016,3a5aeb8dad082484708bf16b41c0fbdb33c3d08de0ccd225afddaf5c8a74a544,OK,,651,PAYLOAD_SUBSTANTIVE,,شغدیر,1396,1396/12/29,separate,audited,correction,DETECTED,Sheet1,11,100,1396/12/29,Sheet1!R8C4,مشروط,QUALIFIED_FAIR_WITH_EXCEPTION|HEADING_CELL,Sheet1!R47C12,Sheet1!R48C2,,,1397/03/02,Sheet1!R92C20,,پتروشیمی غدیر
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,شغدير.zip,شغدير.zip!شغدير_۱۳۹۷_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۷_۱۲_۲۹ (حسابرسی شده).xlsx,شغدير_۱۳۹۷_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۷_۱۲_۲۹ (حسابرسی شده).xlsx,HTML_MISLABELED_XLSX,.xlsx,113605,4ee6ae58e840bebb9c6e6b644a91cb85f9510b04d1a4b6c302b5d118580da3ea,OK,,495,PAYLOAD_SUBSTANTIVE,,شغدیر,1397,1397/12/29,separate,audited,original,NOT_DETECTED,,,,1397/12/29,HTML_TABLE_1!R1C2,,,,,,NO_AUDITOR_BLOCK_DETECTED,,,NO_AUDITOR_BLOCK_DETECTED,
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,شغدير.zip,شغدير.zip!شغدير_۱۳۹۸_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۸_۱۲_۲۹ (حسابرسی شده).xlsx,شغدير_۱۳۹۸_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۸_۱۲_۲۹ (حسابرسی شده).xlsx,HTML_MISLABELED_XLSX,.xlsx,301841,517ed96e0825991bcc8866b750a1257b033138e95a7a811df94a9b549dbcfa34,OK,,1416,PAYLOAD_SUBSTANTIVE,,شغدیر,1398,1398/12/29,separate,audited,original,NOT_DETECTED,,,,1398/12/29,HTML_TABLE_1!R1C2,,,,,,NO_AUDITOR_BLOCK_DETECTED,,,NO_AUDITOR_BLOCK_DETECTED,
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,شغدير.zip,شغدير.zip!شغدير_۱۳۹۹_۱۲_۳۰_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۹_۱۲_۳۰ (حسابرسی شده).xlsx,شغدير_۱۳۹۹_۱۲_۳۰_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۹_۱۲_۳۰ (حسابرسی شده).xlsx,HTML_MISLABELED_XLSX,.xlsx,301327,5e5c2f61575ffd3476a380017f858698f3b26cd7220a177c2e6a27ab43ec55d7,OK,,1421,PAYLOAD_SUBSTANTIVE,,شغدیر,1399,1399/12/30,separate,audited,original,NOT_DETECTED,,,,1399/12/30,HTML_TABLE_1!R1C2,,,,,,NO_AUDITOR_BLOCK_DETECTED,,,NO_AUDITOR_BLOCK_DETECTED,
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,شغدير.zip,شغدير.zip!شغدير_۱۴۰۰_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۰_۱۲_۲۹ (حسابرسی شده).xlsx,شغدير_۱۴۰۰_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۰_۱۲_۲۹ (حسابرسی شده).xlsx,HTML_MISLABELED_XLSX,.xlsx,359912,8b46a8e7d00b63306b6fb1a223a7370d04ec68449bbb1426baefa052d25d6b48,OK,,1645,PAYLOAD_SUBSTANTIVE,,شغدیر,1400,1400/12/29,separate,audited,original,NOT_DETECTED,,,,1400/12/29,HTML_TABLE_1!R1C2,,,,,,NO_AUDITOR_BLOCK_DETECTED,,,NO_AUDITOR_BLOCK_DETECTED,
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,شغدير.zip,شغدير.zip!شغدير_۱۴۰۱_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۱_۱۲_۲۹ (حسابرسی شده).xlsx,شغدير_۱۴۰۱_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۱_۱۲_۲۹ (حسابرسی شده).xlsx,HTML_MISLABELED_XLSX,.xlsx,281314,c7fc3c53c909578b2c6922c2035975700fc130415010a51a116f234ed90805c0,OK,,1212,PAYLOAD_SUBSTANTIVE,,شغدیر,1401,1401/12/29,separate,audited,original,NOT_DETECTED,,,,1401/12/29,HTML_TABLE_1!R1C2,,,,,,NO_AUDITOR_BLOCK_DETECTED,,,NO_AUDITOR_BLOCK_DETECTED,
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,شغدير.zip,شغدير.zip!شغدير_۱۴۰۲_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۲_۱۲_۲۹ (حسابرسی شده).xlsx,شغدير_۱۴۰۲_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۲_۱۲_۲۹ (حسابرسی شده).xlsx,HTML_MISLABELED_XLSX,.xlsx,372056,f47fc1018f604dcdb15bc2513cfc63f6fa48defbf3e687828af589292d89a010,OK,,1719,PAYLOAD_SUBSTANTIVE,,شغدیر,1402,1402/12/29,separate,audited,original,NOT_DETECTED,,,,1402/12/29,HTML_TABLE_2!R22C1,,,,,,NO_AUDITOR_BLOCK_DETECTED,,,NO_AUDITOR_BLOCK_DETECTED,
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,شفارس.zip,شفارس.zip!شفارس_۱۳۹۱_۱۲_۳۰_separate_ن-۱۰_صورتهای مالی سال مالی منتهی به ۱۳۹۱_۱۲_۳۰ (حسابرسی شده).xlsx,شفارس_۱۳۹۱_۱۲_۳۰_separate_ن-۱۰_صورتهای مالی سال مالی منتهی به ۱۳۹۱_۱۲_۳۰ (حسابرسی شده).xlsx,OLE2_LEGACY_EXCEL,.xlsx,68096,21bad2b4269423c9fdd770f180cf05e4fcf057cf09a9ba079a58dc89a781b9bc,OK,,462,PAYLOAD_SUBSTANTIVE,,شفارس,1391,1391/12/30,separate,audited,original,DETECTED,Sheet1,9,88,1391/12/30,Sheet1!R6C4,مقبول,UNQUALIFIED_FAIR_FORMULA|HEADING_CELL,Sheet1!R32C14,Sheet1!R34C2,,,1392/02/11,Sheet1!R80C23,,صنایع شیمیایی فارس
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,شفارس.zip,شفارس.zip!شفارس_۱۳۹۲_۱۲_۲۹_separate_ن-۱۰_صورتهای مالی سال مالی منتهی به ۱۳۹۲_۱۲_۲۹ (حسابرسی شده).xlsx,شفارس_۱۳۹۲_۱۲_۲۹_separate_ن-۱۰_صورتهای مالی سال مالی منتهی به ۱۳۹۲_۱۲_۲۹ (حسابرسی شده).xlsx,OLE2_LEGACY_EXCEL,.xlsx,72704,de09fcee7bbff13ffae6f1a94c9e2aaffd9e090a3c7e035caa9f6d1ac1af9ba7,OK,,560,PAYLOAD_SUBSTANTIVE,,شفارس,1392,1392/12/29,separate,audited,original,DETECTED,Sheet1,9,76,1392/12/29,Sheet1!R6C4,مقبول,UNQUALIFIED_FAIR_FORMULA|HEADING_CELL,Sheet1!R32C14,Sheet1!R34C2,,,1393/03/20,Sheet1!R68C23,,صنایع شیمیایی فارس
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,شفارس.zip,شفارس.zip!شفارس_۱۳۹۳_۱۲_۲۹_separate_ن-۱۰_صورتهای مالی سال مالی منتهی به ۱۳۹۳_۱۲_۲۹ (حسابرسی شده).xlsx,شفارس_۱۳۹۳_۱۲_۲۹_separate_ن-۱۰_صورتهای مالی سال مالی منتهی به ۱۳۹۳_۱۲_۲۹ (حسابرسی شده).xlsx,OLE2_LEGACY_EXCEL,.xlsx,78336,6c127e6853188cdf9f432c8b955acf22b9634d1203650edf33d13fe873f488e8,OK,,614,PAYLOAD_SUBSTANTIVE,,شفارس,1393,1393/12/29,separate,audited,original,DETECTED,Sheet1,9,85,1393/12/29,Sheet1!R6C4,مشروط,QUALIFIED_FAIR_WITH_EXCEPTION|HEADING_CELL,Sheet1!R42C14,Sheet1!R43C2,,,1394/03/23,Sheet1!R76C23,,صنایع شیمیایی فارس
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,شفارس.zip,شفارس.zip!شفارس_۱۳۹۴_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۴_۱۲_۲۹ (حسابرسی شده).xlsx,شفارس_۱۳۹۴_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۴_۱۲_۲۹ (حسابرسی شده).xlsx,OLE2_LEGACY_EXCEL,.xlsx,79360,b754cabdf0d3b052ae09c03b5ce23fac92d85fa692db3b3cf21bd2217ab5b800,OK,,596,PAYLOAD_SUBSTANTIVE,,شفارس,1394,1394/12/29,separate,audited,original,DETECTED,Sheet1,9,72,1394/12/29,Sheet1!R6C4,مشروط,QUALIFIED_FAIR_WITH_EXCEPTION|HEADING_CELL,Sheet1!R38C14,Sheet1!R39C2,,,1395/01/28,Sheet1!R64C23,,صنایع شیمیایی فارس
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,شفارس.zip,شفارس.zip!شفارس_۱۳۹۵_۱۲_۳۰_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۵_۱۲_۳۰ (حسابرسی شده).xlsx,شفارس_۱۳۹۵_۱۲_۳۰_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۵_۱۲_۳۰ (حسابرسی شده).xlsx,OLE2_LEGACY_EXCEL,.xlsx,79360,e78573bab8c8b54222476ab06bd7c00f8e5dd50c9ee91ca76d13b37851602d51,OK,,634,PAYLOAD_SUBSTANTIVE,,شفارس,1395,1395/12/30,separate,audited,original,DETECTED,Sheet1,11,72,1395/12/30,Sheet1!R8C4,مشروط,QUALIFIED_FAIR_WITH_EXCEPTION|HEADING_CELL,Sheet1!R42C12,Sheet1!R43C2,,,1396/02/15,Sheet1!R64C20,,صنایع شیمیایی فارس
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,شفارس.zip,شفارس.zip!شفارس_۱۳۹۶_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۶_۱۲_۲۹ (حسابرسی شده).xlsx,شفارس_۱۳۹۶_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۶_۱۲_۲۹ (حسابرسی شده).xlsx,OLE2_LEGACY_EXCEL,.xlsx,82432,3b132c5afed3b6665e7d271f6b03deabe9fd99ebdec2a26bc54a8a7fa1460b17,OK,,637,PAYLOAD_SUBSTANTIVE,,شفارس,1396,1396/12/29,separate,audited,original,DETECTED,Sheet1,11,82,1396/12/29,Sheet1!R8C4,مشروط,QUALIFIED_FAIR_WITH_EXCEPTION|HEADING_CELL,Sheet1!R37C12,Sheet1!R38C2,,,1397/03/15,Sheet1!R74C20,,صنایع شیمیائی فارس
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,شفارس.zip,شفارس.zip!شفارس_۱۳۹۷_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۷_۱۲_۲۹ (حسابرسی شده).xlsx,شفارس_۱۳۹۷_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۷_۱۲_۲۹ (حسابرسی شده).xlsx,HTML_MISLABELED_XLSX,.xlsx,113378,2814c32b555dfe14cb78021bfdeb153549a158f4ee86b03b6a419daf6543b6ac,OK,,495,PAYLOAD_SUBSTANTIVE,,شفارس,1397,1397/12/29,separate,audited,original,NOT_DETECTED,,,,1397/12/29,HTML_TABLE_1!R1C2,,,,,,NO_AUDITOR_BLOCK_DETECTED,,,NO_AUDITOR_BLOCK_DETECTED,
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,شفارس.zip,شفارس.zip!شفارس_۱۳۹۸_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۸_۱۲_۲۹ (حسابرسی شده).xlsx,شفارس_۱۳۹۸_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۸_۱۲_۲۹ (حسابرسی شده).xlsx,HTML_MISLABELED_XLSX,.xlsx,302019,f0af31528bb7c2dbcb41f8cc9851227dc6a38881226f0d0e40e72bd62cd25e6f,OK,,1422,PAYLOAD_SUBSTANTIVE,,شفارس,1398,1398/12/29,separate,audited,original,NOT_DETECTED,,,,1398/12/29,HTML_TABLE_1!R1C2,,,,,,NO_AUDITOR_BLOCK_DETECTED,,,NO_AUDITOR_BLOCK_DETECTED,
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,شفارس.zip,شفارس.zip!شفارس_۱۳۹۹_۱۲_۳۰_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۹_۱۲_۳۰ (حسابرسی شده).xlsx,شفارس_۱۳۹۹_۱۲_۳۰_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۹_۱۲_۳۰ (حسابرسی شده).xlsx,HTML_MISLABELED_XLSX,.xlsx,299852,6d6bc3998b6582550bb675b0bf3bdab148672bb43af4777f19335a7f74685825,OK,,1408,PAYLOAD_SUBSTANTIVE,,شفارس,1399,1399/12/30,separate,audited,original,NOT_DETECTED,,,,1399/12/30,HTML_TABLE_1!R1C2,,,,,,NO_AUDITOR_BLOCK_DETECTED,,,NO_AUDITOR_BLOCK_DETECTED,
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,شفارس.zip,شفارس.zip!شفارس_۱۳۹۹_۱۲_۳۰_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۹_۱۲_۳۰ (حسابرسی شده)(اصلاحیه).xlsx,شفارس_۱۳۹۹_۱۲_۳۰_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۹_۱۲_۳۰ (حسابرسی شده)(اصلاحیه).xlsx,HTML_MISLABELED_XLSX,.xlsx,299846,1914212540f0b871c289d1e4fed3aae9a710446b96d99cc4d5a3efa92e912a67,OK,,1408,PAYLOAD_SUBSTANTIVE,,شفارس,1399,1399/12/30,separate,audited,correction,NOT_DETECTED,,,,1399/12/30,HTML_TABLE_1!R1C2,,,,,,NO_AUDITOR_BLOCK_DETECTED,,,NO_AUDITOR_BLOCK_DETECTED,
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,شفارس.zip,شفارس.zip!شفارس_۱۴۰۰_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۰_۱۲_۲۹ (حسابرسی شده).xlsx,شفارس_۱۴۰۰_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۰_۱۲_۲۹ (حسابرسی شده).xlsx,HTML_MISLABELED_XLSX,.xlsx,367251,288944caab86d7d14b79de56ccf6119b7a7ac17bf9d5dbf4190108af61ac4cfc,OK,,1689,PAYLOAD_SUBSTANTIVE,,شفارس,1400,1400/12/29,separate,audited,original,NOT_DETECTED,,,,1400/12/29,HTML_TABLE_1!R1C2,,,,,,NO_AUDITOR_BLOCK_DETECTED,,,NO_AUDITOR_BLOCK_DETECTED,
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,شفارس.zip,شفارس.zip!شفارس_۱۴۰۱_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۱_۱۲_۲۹ (حسابرسی شده).xlsx,شفارس_۱۴۰۱_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۱_۱۲_۲۹ (حسابرسی شده).xlsx,HTML_MISLABELED_XLSX,.xlsx,474885,c8ead713aa1417f49a4923d06fc0756295034a58461df5b6b09c55b9a2424bbf,OK,,2395,PAYLOAD_SUBSTANTIVE,,شفارس,1401,1401/12/29,separate,audited,original,NOT_DETECTED,,,,1401/12/29,HTML_TABLE_1!R1C2,,,,,,NO_AUDITOR_BLOCK_DETECTED,,,NO_AUDITOR_BLOCK_DETECTED,
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,شفارس.zip,شفارس.zip!شفارس_۱۴۰۲_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۲_۱۲_۲۹ (حسابرسی شده).xlsx,شفارس_۱۴۰۲_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۲_۱۲_۲۹ (حسابرسی شده).xlsx,HTML_MISLABELED_XLSX,.xlsx,484883,eb7be4a3debc44c7cbc3f0d6c7aa8f72e893d4c9253f4c326581b1e39cf96db3,OK,,2449,PAYLOAD_SUBSTANTIVE,,شفارس,1402,1402/12/29,separate,audited,original,NOT_DETECTED,,,,1402/12/29,HTML_TABLE_1!R1C2,,,,,,NO_AUDITOR_BLOCK_DETECTED,,,NO_AUDITOR_BLOCK_DETECTED,
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,شكربن.zip,شكربن.zip!شكربن_۱۳۹۱_۱۲_۳۰_separate_ن-۱۰_صورتهای مالی سال مالی منتهی به ۱۳۹۱_۱۲_۳۰ (حسابرسی شده).xlsx,شكربن_۱۳۹۱_۱۲_۳۰_separate_ن-۱۰_صورتهای مالی سال مالی منتهی به ۱۳۹۱_۱۲_۳۰ (حسابرسی شده).xlsx,OLE2_LEGACY_EXCEL,.xlsx,57856,800d41b1e742b420dfb9a12a2ef10a423d60ea1b1fdb2c2344b6f553207e3e4f,OK,,418,PAYLOAD_SUBSTANTIVE,,شکربن,1391,1391/12/30,separate,audited,original,DETECTED,Sheet1,9,75,1391/12/30,Sheet1!R6C4,مشروط,QUALIFIED_FAIR_WITH_EXCEPTION|HEADING_CELL,Sheet1!R29C14,Sheet1!R31C2,,,1392/03/16,Sheet1!R68C23,,کربن ایران
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,شكربن.zip,شكربن.zip!شكربن_۱۳۹۲_۱۲_۲۹_separate_ن-۱۰_صورتهای مالی سال مالی منتهی به ۱۳۹۲_۱۲_۲۹ (حسابرسی شده).xlsx,شكربن_۱۳۹۲_۱۲_۲۹_separate_ن-۱۰_صورتهای مالی سال مالی منتهی به ۱۳۹۲_۱۲_۲۹ (حسابرسی شده).xlsx,OLE2_LEGACY_EXCEL,.xlsx,77824,ad18c613e902c9197f2167281d6f5d696bf7c5e7e857d39c57a556bc54bd05bb,OK,,556,PAYLOAD_SUBSTANTIVE,,شکربن,1392,1392/12/29,separate,audited,original,DETECTED,Sheet1,9,71,1392/12/29,Sheet1!R6C4,مشروط,QUALIFIED_FAIR_WITH_EXCEPTION|HEADING_CELL,Sheet1!R38C14,Sheet1!R39C2,,,1393/04/19,Sheet1!R62C23,,کربن ایران
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,شكربن.zip,شكربن.zip!شكربن_۱۳۹۳_۱۲_۲۹_separate_ن-۱۰_صورتهای مالی سال مالی منتهی به ۱۳۹۳_۱۲_۲۹ (حسابرسی شده).xlsx,شكربن_۱۳۹۳_۱۲_۲۹_separate_ن-۱۰_صورتهای مالی سال مالی منتهی به ۱۳۹۳_۱۲_۲۹ (حسابرسی شده).xlsx,OLE2_LEGACY_EXCEL,.xlsx,76800,ff73fc14b511c411195982145d7094781188fdab5656b56bc784a8cc3880dfb5,OK,,580,PAYLOAD_SUBSTANTIVE,,شکربن,1393,1393/12/29,separate,audited,original,DETECTED,Sheet1,9,78,1393/12/29,Sheet1!R6C4,مشروط,QUALIFIED_FAIR_WITH_EXCEPTION|HEADING_CELL,Sheet1!R38C14,Sheet1!R39C2,,,1394/03/03,Sheet1!R69C23,,کربن ایران
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,شكربن.zip,شكربن.zip!شكربن_۱۳۹۴_۱۲_۲۹_consolidated_ن-۱۰_صورت‌های مالی تلفیقی سال مالی منتهی به ۱۳۹۴_۱۲_۲۹ (حسابرسی شده).xlsx,شكربن_۱۳۹۴_۱۲_۲۹_consolidated_ن-۱۰_صورت‌های مالی تلفیقی سال مالی منتهی به ۱۳۹۴_۱۲_۲۹ (حسابرسی شده).xlsx,OLE2_LEGACY_EXCEL,.xlsx,139264,3a883b46e73551353d9878c6acd7dfba8429c000130a06dcc38fb6f1116ebe4b,OK,,1375,PAYLOAD_SUBSTANTIVE,,شکربن,1394,1394/12/29,consolidated,audited,original,DETECTED,Sheet1,9,84,1394/12/29,Sheet1!R6C4,مشروط,QUALIFIED_FAIR_WITH_EXCEPTION|HEADING_CELL,Sheet1!R43C14,Sheet1!R44C2,,,1395/03/16,Sheet1!R75C23,,کربن ایران
