row_key,ticker,fiscal_year,company_name,eligible_listing,eligible_statement_type,statement_scope_canonical,statement_scope_display_fa,statement_scope_display_en,eligible_annual_period,eligible_source_quality,eligible_accounting_quality,eligible_company_main,eligible_company_expanded,eligible_target,predictor_eligible_main,predictor_eligible_expanded,model_exclusion_reason_main,model_exclusion_reason_expanded
زمگسا|1402,زمگسا,1402,شرکت کشاورزی و دامپروری مگسال,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
ذوب|1393,ذوب,1393,ذوب آهن اصفهان,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
ذوب|1394,ذوب,1394,ذوب آهن اصفهان,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
ذوب|1395,ذوب,1395,ذوب آهن اصفهان,1,1,annual_separate_company_user_confirmed,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
ذوب|1396,ذوب,1396,ذوب آهن اصفهان,1,1,annual_separate_company_user_confirmed,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
ذوب|1397,ذوب,1397,ذوب آهن اصفهان,1,1,annual_separate_company_user_confirmed,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
ذوب|1398,ذوب,1398,ذوب آهن اصفهان,1,1,annual_separate_company_user_confirmed,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
ذوب|1399,ذوب,1399,ذوب آهن اصفهان,1,1,annual_separate_company_user_confirmed,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
ذوب|1400,ذوب,1400,ذوب آهن اصفهان,1,1,annual_separate_company_user_confirmed,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
ذوب|1401,ذوب,1401,ذوب آهن اصفهان,1,1,annual_separate_company_user_confirmed,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
ذوب|1402,ذوب,1402,ذوب آهن اصفهان,1,1,annual_separate_company_user_confirmed,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
زپارس|1394,زپارس,1394,شرکت ملی کشت و صنعت و دامپروری پارس,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
زپارس|1395,زپارس,1395,شرکت ملی کشت و صنعت و دامپروری پارس,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
زپارس|1396,زپارس,1396,شرکت ملی کشت و صنعت و دامپروری پارس,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
زپارس|1397,زپارس,1397,شرکت ملی کشت و صنعت و دامپروری پارس,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
زپارس|1398,زپارس,1398,شرکت ملی کشت و صنعت و دامپروری پارس,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
زپارس|1399,زپارس,1399,شرکت ملی کشت و صنعت و دامپروری پارس,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
زپارس|1400,زپارس,1400,شرکت ملی کشت و صنعت و دامپروری پارس,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
زپارس|1401,زپارس,1401,شرکت ملی کشت و صنعت و دامپروری پارس,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
زپارس|1402,زپارس,1402,شرکت ملی کشت و صنعت و دامپروری پارس,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
سصفها|1393,سصفها,1393,شرکت سیمان اصفهان,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
سصفها|1394,سصفها,1394,شرکت سیمان اصفهان,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
سصفها|1395,سصفها,1395,شرکت سیمان اصفهان,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
سصفها|1396,سصفها,1396,شرکت سیمان اصفهان,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
سصفها|1397,سصفها,1397,شرکت سیمان اصفهان,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
سصفها|1398,سصفها,1398,شرکت سیمان اصفهان,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
سصفها|1399,سصفها,1399,شرکت سیمان اصفهان,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
سصفها|1400,سصفها,1400,شرکت سیمان اصفهان,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
سصفها|1401,سصفها,1401,شرکت سیمان اصفهان,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
سصفها|1402,سصفها,1402,شرکت سیمان اصفهان,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
شاراک|1393,شاراک,1393,شرکت پتروشیمی شازند,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
شاراک|1394,شاراک,1394,شرکت پتروشیمی شازند,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
شاراک|1395,شاراک,1395,شرکت پتروشیمی شازند,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
شاراک|1396,شاراک,1396,شرکت پتروشیمی شازند,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
شاراک|1397,شاراک,1397,شرکت پتروشیمی شازند,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
شاراک|1398,شاراک,1398,شرکت پتروشیمی شازند,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
شاراک|1399,شاراک,1399,شرکت پتروشیمی شازند,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
شاراک|1400,شاراک,1400,شرکت پتروشیمی شازند,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
شاراک|1401,شاراک,1401,شرکت پتروشیمی شازند,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
شاراک|1402,شاراک,1402,شرکت پتروشیمی شازند,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
شکلر|1393,شکلر,1393,شرکت نیروی کلر,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
شکلر|1394,شکلر,1394,شرکت نیروی کلر,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
شکلر|1395,شکلر,1395,شرکت نیروی کلر,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
شکلر|1396,شکلر,1396,شرکت نیروی کلر,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
شکلر|1398,شکلر,1398,شرکت نیروی کلر,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
شکلر|1399,شکلر,1399,شرکت نیروی کلر,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
شکلر|1400,شکلر,1400,شرکت نیروی کلر,1,1,separate,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,0,1,1,1,1,1,0,0,non_12_month_period,non_12_month_period
شکلر|1401,شکلر,1401,شرکت نیروی کلر,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
شکلر|1402,شکلر,1402,شرکت نیروی کلر,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
شپنا|1393,شپنا,1393,پالایش نفت اصفهان,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
